,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
119,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,19,True,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-08-12 03:19:42.000000,2021-04-15 20:39:36.000000,21.0,43.0,41.0,202.0,590.0,2021-01-05 06:47:54.000000,0.2.6,,788.0,37.0,38.0,1.0,8.0,https://pypi.org/project/nbinteract,BSD-3-Clause,2021-01-05 06:47:54.000000,37.0,788.0,,,,3.0,,,,,,,,,,,,,,,,,,
120,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-09-01 08:40:57.000000,2021-09-01 08:40:07.000000,22.0,14.0,16.0,199.0,,2021-02-04 22:39:49.000000,0.8.0,,9846.0,20.0,18.0,18.0,5.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408000,,9846.0,,,,,,,,
121,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,True,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-08-31 16:41:24.000000,2021-07-04 21:12:58.000000,35.0,20.0,10.0,181.0,69.0,2021-07-05 14:42:11.336000,0.6.1,,3231.0,7.0,7.0,3.0,13.0,https://pypi.org/project/sidecar,BSD-3-Clause,2021-01-15 16:35:10.000000,4.0,1913.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336000,,1318.0,,,,,,,,
122,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,19,True,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-07-21 17:40:35.000000,2021-07-21 17:40:35.000000,70.0,3.0,51.0,178.0,213.0,2021-07-14 17:27:18.000000,2.4.11,,2173.0,14.0,2.0,,7.0,https://pypi.org/project/sas_kernel,Apache-2.0,2017-09-13 16:41:27.000000,2.0,2173.0,,,,2.0,,,,,,,,,,,,,,,,,,
123,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,True,jupyterlab/retrolab,retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-09-09 13:24:45.000000,2021-09-09 12:40:38.000000,26.0,29.0,57.0,174.0,,2021-09-08 16:02:12.000000,0.3.5,25.0,1357.0,32.0,23.0,23.0,9.0,https://pypi.org/project/retrolab,BSD-3-Clause,2021-09-08 16:01:33.000000,,843.0,https://anaconda.org/conda-forge/retrolab,2021-09-09 09:14:50.335000,2050.0,3.0,,,,,,,,,,,,,,,,,,
124,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,False,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07.000000,17.0,34.0,39.0,173.0,619.0,2019-12-09 16:49:29.000000,2.5.1,,52408.0,18.0,5.0,4.0,7.0,https://pypi.org/project/bookstore,BSD-3-Clause,2019-12-09 16:49:29.000000,1.0,52408.0,,,,3.0,,,,,,,,,,,,,,,,,,
125,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,False,vericast/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57.000000,24.0,16.0,18.0,142.0,188.0,2018-03-23 20:36:58.000000,0.4.1,,5450.0,14.0,63.0,63.0,6.0,https://pypi.org/project/spylon-kernel,BSD-3-Clause,2018-03-23 20:36:58.000000,,4112.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,73637.0,2.0,,,,,,,,,,,,,,,,,,
126,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,19,True,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-09-02 00:17:38.000000,2021-09-02 00:16:24.000000,38.0,6.0,24.0,46.0,,2021-09-02 00:17:38.000000,1.2.0,,2772.0,7.0,72.0,63.0,11.0,https://pypi.org/project/jupyterhub-ltiauthenticator,BSD-3-Clause,2021-09-02 00:17:38.000000,9.0,2772.0,,,,2.0,,,,,,,,,,,,,,,,,,
127,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,19,True,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-08-23 19:51:43.000000,2021-05-10 14:32:04.000000,45.0,22.0,46.0,44.0,269.0,2021-01-14 22:35:59.000000,0.0.7,,4635.0,7.0,29.0,29.0,16.0,https://pypi.org/project/jupyterhub-nativeauthenticator,BSD-3-Clause,2021-01-14 22:35:59.000000,,4635.0,,,,2.0,,,,,,,,,,,,,,,,,,
128,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,True,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-09-08 15:19:33.000000,2021-08-24 03:44:27.000000,36.0,8.0,19.0,34.0,278.0,2021-07-06 16:30:07.000000,0.10.4,,10727.0,31.0,2.0,,18.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-07-06 16:30:01.000000,2.0,,https://anaconda.org/conda-forge/jupyter-packaging,2021-07-06 19:15:11.366000,171642.0,3.0,,,,,,,,,,,,,,,,,,
129,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,True,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-07-27 23:03:52.000000,2021-06-10 20:32:30.000000,358.0,94.0,676.0,2311.0,700.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,100.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
130,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,True,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-09-09 13:41:58.000000,2021-09-09 13:28:47.000000,304.0,273.0,353.0,1982.0,2409.0,,,,,1.0,5.0,5.0,80.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,binderhub,,
131,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,18,True,codota/jupyter-tabnine,jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,2019-09-07 00:30:49.000000,2021-08-23 11:45:07.000000,2021-08-23 11:44:08.000000,97.0,42.0,23.0,710.0,105.0,2021-08-23 11:45:07.000000,1.2.3,,3881.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,MIT,2021-08-23 11:45:07.000000,,3881.0,,,,3.0,,,,,,,,,,,,,,,,,,
132,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,18,True,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-09-02 03:56:23.000000,2021-03-17 12:46:20.000000,110.0,43.0,43.0,573.0,319.0,2021-01-19 14:40:37.214000,1.8.0,,2447.0,38.0,0.0,,19.0,https://pypi.org/project/witwidget,Apache-2.0,2021-01-19 14:40:21.000000,0.0,,,,,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,2447.0,,,,,,,,
133,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,18,False,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,2014-06-27 00:27:25.000000,2020-01-27 10:39:24.000000,2019-07-22 16:06:53.000000,109.0,37.0,53.0,556.0,86.0,2019-07-22 16:07:09.000000,0.7.2,2837.0,5054.0,10.0,42.0,,13.0,https://pypi.org/project/bash_kernel,BSD-3-Clause,2019-07-22 16:07:09.000000,42.0,5011.0,,,,3.0,,,,,,,,,,,,,,,,,,
134,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,18,True,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,33.0,10.0,11.0,535.0,,2018-01-08 14:52:15.000000,0.1.15,,1285.0,14.0,71.0,69.0,11.0,https://pypi.org/project/jupyternotify,BSD-3-Clause,2018-01-08 14:52:15.000000,2.0,1285.0,,,,2.0,,,,,,,,,,,,,,,,,,
135,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,18,True,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,48.0,13.0,29.0,472.0,208.0,2018-12-12 18:30:14.000000,0.9.0,,2143.0,10.0,8.0,8.0,9.0,https://pypi.org/project/ansible-kernel,Apache-2.0,2018-12-12 18:30:14.000000,,148.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,7914.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66390.0,,,,,,,,,,,,,
136,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,18,False,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,69.0,41.0,28.0,450.0,69.0,2020-02-16 07:15:03.000000,0.2.0,,2691.0,19.0,31.0,,4.0,https://pypi.org/project/jupyter-tensorboard,MIT,2020-02-16 07:15:03.000000,31.0,2691.0,,,,3.0,,,,,,,,,,,,,,,,,,
137,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,18,True,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-09-03 14:51:08.000000,2021-09-03 14:38:41.000000,46.0,23.0,28.0,408.0,,2021-05-25 18:05:21.000000,0.6.0,,10237.0,97.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,BSD-3-Clause,2021-09-03 14:51:08.000000,,2797.0,,,,2.0,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929000,,7440.0,,,,,,,,
138,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-08-10 23:33:48.000000,2021-08-10 23:33:46.000000,66.0,29.0,65.0,344.0,513.0,2020-05-27 00:10:19.202000,2.0.0,,1529.0,32.0,2.0,2.0,14.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202000,,1529.0,,,,,,,,
139,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,True,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,22.0,2.0,9.0,267.0,56.0,2019-11-28 16:00:27.000000,0.1.3,,2299.0,4.0,36.0,34.0,4.0,https://pypi.org/project/treon,MIT,2019-11-28 16:00:27.000000,2.0,2299.0,,,,3.0,,,,,,,,,,,,,,,,,,
140,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,True,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-08-31 21:50:21.000000,2021-08-05 17:00:09.000000,41.0,36.0,82.0,231.0,,2021-07-30 09:05:30.000000,5.1.0,,24588.0,26.0,0.0,,18.0,https://pypi.org/project/dask-labextension,BSD-3-Clause,2021-07-30 09:05:30.000000,0.0,4275.0,https://anaconda.org/conda-forge/dask-labextension,2021-07-30 13:05:56.423000,372524.0,2.0,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2021-07-30 09:05:17.432000,,6516.0,,,,,,,,
141,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,True,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-08-10 10:07:02.000000,2021-08-07 23:37:29.000000,26.0,3.0,64.0,195.0,316.0,2021-08-10 10:14:25.000000,2.7.5,49863.0,997.0,27.0,,,17.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
142,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,18,True,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-09-07 15:20:10.000000,2021-09-07 15:20:10.000000,32.0,7.0,70.0,179.0,,2021-06-02 14:02:37.046000,3.0.2,,35966.0,15.0,0.0,,16.0,https://pypi.org/project/jupyter-bokeh,BSD-3-Clause,2021-06-02 14:01:41.000000,0.0,7252.0,,,,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2021-06-02 14:02:37.046000,,28714.0,,,,,,,,
143,SciJava Kernel,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,True,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2021-07-09 17:21:04.000000,2021-07-09 17:20:28.000000,43.0,14.0,70.0,174.0,402.0,2017-06-02 21:19:27.000000,0.5.0,74.0,1373.0,15.0,,,9.0,,Apache-2.0,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,72762.0,3.0,,,,,,,,,,,,,,,,,,
144,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,False,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2021-09-08 15:52:13.000000,2020-05-24 13:16:16.000000,30.0,57.0,34.0,157.0,426.0,2019-10-03 18:34:08.594000,3.0.0,,115.0,17.0,14.0,10.0,9.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594000,4.0,115.0,,,,,,,,
145,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,18,True,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,2020-04-28 13:51:31.000000,2021-08-27 10:13:01.000000,2021-08-27 10:13:00.000000,23.0,24.0,48.0,127.0,439.0,2021-05-26 12:01:51.000000,0.5.7,,1301.0,39.0,,,10.0,https://pypi.org/project/cdsdashboards,BSD-3-Clause,2021-06-28 15:20:01.000000,,323.0,https://anaconda.org/conda-forge/cdsdashboards,2021-05-26 14:08:53.213000,13704.0,3.0,,,,,,,,,,,,,,,,,,
146,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,18,True,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-08-18 02:50:27.000000,2021-07-03 06:55:54.000000,60.0,28.0,36.0,79.0,191.0,2020-05-09 03:29:47.000000,v1.2.0,,1529.0,10.0,27.0,27.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,BSD-3-Clause,2021-07-03 06:57:23.000000,,1529.0,,,,3.0,,,,,,,,,,,,,,,,,,
147,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,18,True,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,2019-12-18 02:11:34.000000,2021-08-13 18:41:40.000000,2021-08-13 18:41:40.000000,9.0,5.0,21.0,77.0,,2021-05-07 13:31:52.000000,0.17.3,,7960.0,16.0,151.0,151.0,8.0,https://pypi.org/project/mkdocs-jupyter,Apache-2.0,2021-05-07 13:31:52.000000,0.0,7960.0,,,,3.0,,,,,,,,,,,,,,,,,,
148,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,18,True,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-08-06 12:10:14.000000,2021-08-06 12:10:14.000000,37.0,30.0,25.0,70.0,146.0,2020-12-07 11:49:55.000000,0.15.0,,1720.0,16.0,16.0,16.0,16.0,https://pypi.org/project/jupyterhub-systemdspawner,BSD-3-Clause,2020-12-07 11:49:55.000000,0.0,1720.0,,,,3.0,,,,,,,,,,,,,,,,,,
149,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,18,False,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-09-08 00:57:48.000000,2020-03-24 14:27:42.000000,32.0,17.0,17.0,67.0,242.0,2019-04-23 08:43:52.000000,0.2.2,,166.0,5.0,25.0,25.0,16.0,https://pypi.org/project/niwidgets,Apache-2.0,2019-04-23 08:43:52.000000,,166.0,,,,3.0,,,,,,,,,,,,,,,,,,
150,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,18,True,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000000,2021-09-02 20:31:05.000000,2020-10-28 21:57:33.000000,19.0,4.0,14.0,35.0,73.0,2020-03-18 10:11:00.000000,0.14.1,,4201.0,7.0,53.0,50.0,11.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,BSD-3-Clause,2020-03-18 10:11:00.000000,3.0,4201.0,,,,2.0,,,,,,,,,,,,,,,,,,
151,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,18,True,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-09-09 13:16:44.000000,2021-09-02 13:12:55.000000,9.0,7.0,3.0,33.0,68.0,2021-01-15 09:49:03.000000,1.5.0,,44036.0,15.0,16.0,16.0,3.0,https://pypi.org/project/ipyvue,MIT,2021-01-12 15:13:18.000000,0.0,42709.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,33177.0,3.0,,,,,,,,,,,,,,,,,,
152,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,17,True,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000000,2020-11-09 20:41:50.000000,2020-11-09 20:41:43.000000,70.0,25.0,100.0,404.0,210.0,2018-11-30 21:07:39.000000,0.16.1,,3021.0,44.0,1.0,,17.0,https://pypi.org/project/matlab_kernel,BSD-3-Clause,2018-11-30 21:07:39.000000,1.0,3021.0,,,,3.0,,,,,,,,,,,,,,,,,,
153,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,True,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,50.0,28.0,95.0,391.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7509.0,11.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,473097.0,3.0,,,,,,,,,,,,,,,,,,
154,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,17,True,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-08-31 22:18:16.000000,2021-02-24 06:31:50.000000,26.0,17.0,9.0,272.0,31.0,2020-06-27 13:40:43.778000,0.2.1,,5646.0,9.0,2.0,2.0,6.0,,MIT,,,,,,,2.0,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778000,,5646.0,,,,,,,,
155,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,True,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-08-23 20:03:10.000000,2021-08-22 23:30:48.000000,24.0,12.0,66.0,270.0,,2021-02-27 04:59:39.000000,0.1.5,,1000.0,15.0,15.0,15.0,6.0,https://pypi.org/project/tributary,Apache-2.0,2020-08-25 18:51:06.000000,,138.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,12934.0,3.0,,,,,,,,,,,,,,,,,,
156,LFortran,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit pull requests (PR) there. Any PR sent here will..,https://github.com/lfortran/lfortran,,kernels,17,True,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-09-07 14:21:31.000000,2021-09-07 14:21:07.000000,12.0,,,269.0,6942.0,2020-07-31 19:39:55.000000,0.3.0,,1090.0,9.0,,,17.0,https://pypi.org/project/lfortran,MIT,2020-07-31 19:39:55.000000,,38.0,https://anaconda.org/conda-forge/lfortran,2021-08-16 18:41:21.970000,27357.0,3.0,,,,,,,,,,,,,,,,,,
157,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,False,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2020-08-07 13:12:52.000000,2019-04-11 00:12:09.000000,8.0,5.0,5.0,266.0,16.0,2019-04-11 00:12:42.000000,0.0.2,,4963.0,2.0,120.0,116.0,3.0,https://pypi.org/project/blackcellmagic,MIT,2019-04-11 00:12:42.000000,4.0,4963.0,,,,3.0,,,,,,,,,,,,,,,,,,
158,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,17,True,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-08-31 23:34:05.000000,2021-08-31 23:34:04.000000,42.0,7.0,67.0,261.0,,2021-03-28 03:28:25.639000,0.3.1,,3730.0,24.0,4.0,4.0,13.0,https://pypi.org/project/jupyterlab_templates,Apache-2.0,2019-06-30 05:07:41.000000,,,,,,2.0,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639000,,3730.0,,,,,,,,
159,ThebeLab,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,True,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-09-07 14:35:17.000000,2021-08-25 02:04:08.000000,51.0,60.0,71.0,232.0,604.0,2021-08-17 00:12:09.000000,0.8.0,,,3.0,2.0,2.0,25.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
160,JupyterLab Chart Editor,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,17,True,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-08-10 22:24:09.000000,2021-03-10 20:56:11.000000,19.0,12.0,19.0,203.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,2245.0,12.0,3.0,3.0,5.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112000,,2245.0,,,,,,,,
161,JupyterLab Go-To-Definition,Navigate to variable's definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,17,True,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05.000000,8.0,10.0,13.0,201.0,89.0,2020-03-14 15:54:46.503000,1.0.0,,4654.0,19.0,12.0,10.0,2.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503000,2.0,4654.0,,,,,,,,
