,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
39,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,26,True,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000000,2021-07-08 20:33:57.000000,2021-07-08 20:33:57.000000,121.0,70.0,132.0,245.0,12095.0,2021-06-24 15:48:49.000000,1.9.0,79.0,966933.0,39.0,,,442.0,https://pypi.org/project/jupyter_server,BSD-3-Clause,2018-07-31 14:15:16.000000,,950283.0,https://anaconda.org/conda-forge/jupyter_server,2021-06-24 18:21:37.002000,565981.0,3.0,,,,,,,,,,,,,,,,,,
40,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,False,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000000,2021-06-25 03:13:35.000000,2020-04-07 18:56:49.000000,356.0,152.0,123.0,2720.0,405.0,2020-04-07 16:43:54.000000,1.3.1,,57887.0,73.0,127.0,1.0,30.0,https://pypi.org/project/qgrid,Apache-2.0,2020-04-07 16:43:54.000000,126.0,47333.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336000,310728.0,2.0,,,,,,qgrid,https://www.npmjs.com/package/qgrid,2017-07-08 00:42:37.705000,0.0,2976.0,,,,,,,,
41,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,25,False,man-group/dtale,dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000000,2021-07-13 21:48:51.000000,2021-07-13 21:48:50.000000,195.0,30.0,350.0,2500.0,459.0,2021-07-10 15:34:42.000000,1.52.0,,15278.0,126.0,197.0,197.0,16.0,https://pypi.org/project/dtale,LGPL-2.1,2021-07-10 15:30:13.000000,0.0,11294.0,https://anaconda.org/conda-forge/dtale,2021-07-10 15:54:44.878000,67729.0,2.0,,,,,,,,,,,,1.0,,,,,,
42,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,25,True,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000000,2021-07-14 17:23:09.000000,2021-07-09 17:38:14.000000,269.0,163.0,294.0,1230.0,2127.0,2021-03-22 08:04:31.000000,2021.03.0,,3699.0,16.0,146.0,122.0,97.0,https://pypi.org/project/jupyter-repo2docker,BSD-3-Clause,2021-03-22 08:01:20.000000,24.0,3699.0,,,,2.0,,,,,,,,,,,,,,,,,,
43,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,25,True,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-03-02 13:32:39.505000,2021-02-26 14:01:59.000000,162.0,63.0,142.0,743.0,1659.0,2021-02-26 14:01:21.000000,2.3.0,,48566.0,43.0,51.0,17.0,27.0,https://pypi.org/project/pythreejs,BSD-3-Clause,2021-02-26 14:01:21.000000,26.0,36405.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,317970.0,2.0,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062000,8.0,7033.0,,,,,,,,
44,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,25,True,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000000,2021-07-13 18:38:40.205000,2021-03-31 14:20:34.000000,37.0,28.0,243.0,506.0,1174.0,2021-05-18 18:28:04.862000,3.0.12,,66358.0,95.0,84.0,84.0,11.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2021-07-13 18:38:40.205000,0.0,66358.0,,,,,,,,
45,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,25,True,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-07-12 18:04:28.000000,2021-07-12 18:04:28.000000,221.0,49.0,207.0,365.0,943.0,2021-05-14 10:47:06.000000,1.0.0,,11460.0,21.0,109.0,91.0,64.0,https://pypi.org/project/jupyterhub-kubespawner,BSD-3-Clause,2021-05-14 10:47:06.000000,18.0,11460.0,,,,1.0,,,,,,,,,,,,,,,,,,
46,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,24,True,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000000,2021-07-12 01:41:48.000000,2021-07-08 23:09:43.000000,2376.0,63.0,598.0,6382.0,2132.0,,,,438278.0,,,,201.0,,BSD-3-Clause,,,,,,,2.0,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2021-07-08 23:44:23.428421,305.0,31556056.0,,,,,,,,,,,,,
47,nbdev,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,True,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000000,2021-07-13 05:58:19.000000,2021-05-25 03:40:04.000000,284.0,51.0,247.0,2845.0,1240.0,2021-02-23 21:48:12.000000,1.1.13,,43997.0,87.0,2.0,,58.0,https://pypi.org/project/nbdev,Apache-2.0,2021-02-23 21:48:12.000000,2.0,43997.0,,,,2.0,,,,,,,,,,,,,,,,,,
48,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,24,True,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-01-21 14:03:03.000000,2021-01-21 14:02:57.000000,381.0,340.0,4173.0,2579.0,1689.0,2020-09-07 15:05:22.000000,2.0.1,31.0,23521.0,48.0,40.0,,81.0,https://pypi.org/project/beakerx,Apache-2.0,2020-09-07 15:05:22.000000,40.0,10209.0,https://anaconda.org/conda-forge/beakerx,2020-10-16 00:01:07.915000,435005.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,22.0,243922.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776000,0.0,1176.0,,,,,,,,
49,lux,Python API for Intelligent Visual Data Discovery.,https://github.com/lux-org/lux,,widgets,24,True,lux-org/lux,lux-api,conda-forge/lux-api,https://github.com/lux-org/lux,2020-01-08 04:53:29.000000,2021-07-07 21:52:47.000000,2021-07-05 21:57:36.000000,206.0,51.0,120.0,2572.0,658.0,2021-06-27 17:53:38.740000,0.1.6,,8353.0,14.0,38.0,38.0,17.0,https://pypi.org/project/lux-api,Apache-2.0,2021-06-25 23:19:48.000000,,7201.0,https://anaconda.org/conda-forge/lux-api,2021-06-26 02:36:13.734000,1437.0,2.0,,,,,,luxwidget,https://www.npmjs.com/package/luxwidget,2021-06-27 17:53:38.740000,,865.0,,,,,,,,
50,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,True,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-07-15 08:12:53.000000,2021-07-15 08:06:56.000000,269.0,190.0,575.0,1023.0,2978.0,2021-05-08 15:44:14.000000,0.6.2,,5420.0,24.0,18.0,,83.0,https://pypi.org/project/nbgrader,BSD-3-Clause,2021-05-08 15:42:11.000000,18.0,3683.0,https://anaconda.org/conda-forge/nbgrader,2021-03-10 20:40:41.451000,93837.0,1.0,,,,,,,,,,,,,,,,,,
51,elyra,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,24,True,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2021-07-15 14:27:55.000000,2021-07-15 01:57:28.000000,162.0,227.0,847.0,968.0,1140.0,2021-04-27 01:29:26.000000,2.2.4,,1848.0,56.0,20.0,20.0,29.0,https://pypi.org/project/elyra,Apache-2.0,2021-07-10 00:44:16.000000,0.0,1350.0,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105000,5488.0,1.0,,,,,,,,,,,,,,,,,,
52,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,24,True,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2021-05-25 09:08:46.000000,2020-09-09 05:30:42.000000,255.0,228.0,667.0,958.0,2053.0,2020-03-25 23:36:46.000000,1.2.0,,35890.0,18.0,12.0,,51.0,https://pypi.org/project/datalab,Apache-2.0,2020-03-25 23:36:46.000000,12.0,35890.0,,,,2.0,,,,,,,,,,,,,,,,,,
53,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,24,True,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000000,2021-02-18 18:12:02.241000,2021-02-18 16:55:13.000000,64.0,15.0,26.0,541.0,81.0,2021-02-18 17:08:16.000000,2.2.0,,159177.0,20.0,1163.0,1039.0,15.0,https://pypi.org/project/watermark,BSD-3-Clause,2021-02-18 16:56:30.000000,124.0,156172.0,https://anaconda.org/conda-forge/watermark,2021-02-18 18:12:02.241000,171298.0,2.0,,,,,,,,,,,,,,,,,,
54,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,24,True,nglviewer/nglview,nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,2015-11-09 16:48:57.000000,2021-06-11 04:58:09.722000,2021-06-11 00:28:00.000000,91.0,25.0,372.0,468.0,1397.0,2021-06-11 00:32:29.000000,3.0.3,174.0,10375.0,75.0,42.0,2.0,33.0,https://pypi.org/project/nglview,MIT,2021-06-11 00:32:29.000000,40.0,3851.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722000,339186.0,2.0,,,,,,,,,,,,,,,,,,
55,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,24,True,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2021-05-10 22:22:23.000000,2021-05-10 22:22:23.000000,71.0,25.0,113.0,248.0,1071.0,2020-11-09 20:39:53.000000,0.27.5,,36400.0,88.0,558.0,464.0,28.0,https://pypi.org/project/metakernel,BSD-3-Clause,2020-11-09 20:39:53.000000,94.0,28774.0,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,480470.0,1.0,,,,,,,,,,,,,,,,,,
56,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,24,True,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-06-02 07:55:09.000000,2021-03-24 00:04:45.000000,119.0,50.0,79.0,176.0,560.0,2021-03-24 00:04:25.000000,6.4.0,,6663106.0,15.0,0.0,,54.0,https://pypi.org/project/jupyter-console,BSD-3-Clause,2021-03-24 00:04:25.000000,0.0,6663106.0,,,,3.0,,,,,,,,,,,,,,,,,,
57,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,24,True,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-07-08 18:49:02.000000,2021-07-03 06:33:17.000000,93.0,66.0,79.0,165.0,681.0,2021-07-03 06:36:23.000000,3.1.0,,59661.0,25.0,95.0,1.0,53.0,https://pypi.org/project/jupyter-server-proxy,BSD-3-Clause,2021-07-03 06:36:23.000000,94.0,46373.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-07-04 06:56:46.142000,385377.0,1.0,,,,,,,,,,,,,,,,,,
58,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,23,True,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-06-29 04:35:16.509000,2021-05-12 00:55:24.000000,757.0,9.0,13.0,2263.0,,2021-01-08 04:41:11.000000,0.2.0,,117865.0,92.0,69.0,7.0,4.0,https://pypi.org/project/ipyregulartable,Apache-2.0,2021-01-08 04:41:11.000000,,182.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-06-29 04:35:16.509000,62.0,117683.0,,,,,,,,
59,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,23,True,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-06-29 04:35:16.509000,2021-06-27 17:45:42.000000,757.0,5.0,13.0,2263.0,,2020-12-31 23:08:14.000000,0.3.0,,118117.0,92.0,69.0,7.0,3.0,https://pypi.org/project/ipydagred3,Apache-2.0,2020-12-31 23:08:14.000000,0.0,434.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-06-29 04:35:16.509000,62.0,117683.0,,,,,,,,
60,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,23,True,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2021-06-16 07:25:16.000000,2021-06-16 07:25:16.000000,156.0,54.0,150.0,1605.0,325.0,2019-09-26 17:24:18.653000,5.2.0,,2113.0,32.0,89.0,51.0,14.0,,BSD-3-Clause,,,,,,,1.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2019-09-26 17:24:18.653000,38.0,2113.0,,,,,,,,
61,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,23,True,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000000,2021-06-14 09:40:15.000000,2021-06-11 15:16:36.000000,187.0,41.0,23.0,1407.0,44.0,2021-06-11 15:17:12.000000,0.3.0,,16471.0,13.0,30.0,30.0,8.0,https://pypi.org/project/colabcode,MIT,2021-06-11 15:17:12.000000,,16471.0,,,,3.0,,,,,,,,,,,,,,,,,,
62,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,23,True,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-07-14 22:15:08.000000,2021-07-04 20:48:11.000000,79.0,118.0,226.0,968.0,2077.0,2021-07-04 19:01:18.000000,3.8.0,,17052.0,59.0,4.0,2.0,33.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2021-07-04 18:47:01.960000,2.0,17052.0,,,,,,,,
63,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,23,False,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,97.0,51.0,32.0,841.0,488.0,2018-12-29 12:36:16.000000,0.4.1,,223654.0,13.0,314.0,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,BSD-3-Clause,2018-12-29 12:36:16.000000,314.0,223654.0,,,,2.0,,,,,,,,,,,,,,,,,,
64,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,23,True,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2021-06-09 15:57:35.000000,2021-06-09 15:57:35.000000,213.0,12.0,,673.0,1138.0,2020-08-01 16:46:23.000000,0.4.0,,8558.0,13.0,9.0,,102.0,https://pypi.org/project/toree,Apache-2.0,2020-08-01 16:46:23.000000,9.0,8558.0,,,,1.0,,,,,,,,,,,,,,,,,,
65,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,23,True,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000000,2021-06-18 13:08:27.000000,2021-06-18 11:53:42.000000,38.0,31.0,59.0,451.0,352.0,2021-06-18 11:59:19.000000,0.9.0,,18556.0,25.0,119.0,119.0,13.0,https://pypi.org/project/ipycanvas,BSD-3-Clause,2021-06-18 11:58:10.000000,0.0,17425.0,https://anaconda.org/conda-forge/ipycanvas,2021-06-18 12:16:48.874000,24889.0,2.0,,,,,,,,,,,,,,,,,,
66,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,23,True,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-07-14 12:02:18.000000,2021-07-14 11:25:35.000000,258.0,89.0,226.0,385.0,589.0,2019-04-25 09:02:42.000000,0.11.1,,7705.0,14.0,134.0,94.0,62.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2021-03-26 10:26:12.000000,40.0,7450.0,https://anaconda.org/conda-forge/dockerspawner,2019-04-26 00:50:54.465000,8164.0,2.0,,,,,,,,,,,,1.0,,,,,,
67,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,23,True,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-07-12 15:59:19.000000,2021-07-02 11:08:37.000000,45.0,10.0,80.0,309.0,518.0,2021-06-03 20:52:09.000000,3.5.0,,33513.0,38.0,148.0,,10.0,https://pypi.org/project/vega,BSD-3-Clause,2021-06-03 20:52:09.000000,148.0,26276.0,https://anaconda.org/conda-forge/vega,2021-06-03 23:34:43.187000,441471.0,2.0,,,,,,,,,,,,,,,,,,
68,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,True,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-06-12 13:12:57.000000,2021-06-12 13:12:53.000000,57.0,28.0,25.0,242.0,159.0,2021-04-29 13:47:38.000000,0.6.0,,33196.0,4.0,44.0,44.0,15.0,https://pypi.org/project/jupyter-resource-usage,BSD-2-Clause,2021-04-29 13:31:58.000000,0.0,13991.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,307284.0,2.0,,,,,,,,,,,,,,,,,,
69,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,True,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000000,2021-03-29 11:48:21.469000,2021-03-29 11:25:59.000000,30.0,29.0,20.0,185.0,209.0,2021-03-29 11:25:34.632000,0.6.0,,34758.0,12.0,323.0,307.0,9.0,https://pypi.org/project/ipywebrtc,MIT,2019-07-04 12:53:46.000000,16.0,29705.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469000,202039.0,2.0,,,,,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632000,0.0,755.0,,,,,,,,
70,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,True,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-06-27 18:55:19.000000,2021-06-27 18:55:19.000000,149.0,58.0,76.0,151.0,167.0,2020-08-28 12:01:56.000000,1.3.2,,7958.0,9.0,80.0,73.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,BSD-3-Clause,2020-08-28 12:01:56.000000,7.0,7416.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,20061.0,1.0,,,,,,,,,,,,,,,,,,
71,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-06-24 15:48:32.000000,2021-06-24 15:45:56.000000,213.0,41.0,120.0,2956.0,387.0,2021-06-24 15:51:03.000000,0.7.3,39.0,1260.0,15.0,,,28.0,,MIT,,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,6.0,83182.0,,,,,,,,github.com/gopherdata/gophernotes,,,,,
72,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,22,True,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-06-15 08:12:16.000000,2020-12-02 09:03:55.000000,485.0,152.0,400.0,1904.0,1382.0,,,,17443.0,,6.0,6.0,83.0,,BSD-3-Clause,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,26.0,1866432.0,,,,,,,,,,,,,
73,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,True,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-07-08 23:43:29.591387,2021-05-11 11:30:11.000000,280.0,48.0,497.0,1450.0,581.0,2021-05-11 11:36:15.000000,1.2,,10885.0,16.0,,,39.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,39473.0,2.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-07-08 23:43:29.591387,39.0,922023.0,,,,,,,,,IRkernel,,,,
74,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,22,False,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143.0,66.0,136.0,716.0,1380.0,2019-07-21 08:49:48.715000,0.9.0,,16231.0,94.0,75.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2019-07-21 08:49:39.000000,74.0,9818.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,234578.0,2.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1722.0,,,,,,,,
75,Stencila,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,22,True,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-07-14 23:32:11.000000,2021-07-14 23:27:24.000000,38.0,23.0,456.0,598.0,3864.0,2021-07-14 23:27:33.000000,0.97.0,697.0,419.0,100.0,24.0,16.0,21.0,,Apache-2.0,,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059000,8.0,131.0,,,,,,,,
76,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,True,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-05-31 23:04:25.000000,2021-04-19 05:00:36.000000,121.0,35.0,67.0,573.0,221.0,2019-06-03 21:24:10.000000,0.10.2,,5231.0,20.0,129.0,111.0,21.0,https://pypi.org/project/mapboxgl,MIT,2019-06-02 15:18:57.000000,18.0,5231.0,,,,2.0,,,,,,,,,,,,,,,,,,
77,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,22,True,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000000,2021-06-06 22:41:26.000000,2021-01-22 17:01:16.000000,138.0,32.0,13.0,525.0,119.0,2021-01-22 17:07:52.000000,0.4.0,65.0,31447.0,12.0,713.0,713.0,3.0,https://pypi.org/project/jupyter-dash,MIT,2021-01-22 17:02:58.000000,0.0,31443.0,,,,2.0,,,,,,,,,,,,,,,,,,
78,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-06-15 17:59:21.000000,2021-06-15 17:59:18.000000,61.0,32.0,69.0,404.0,519.0,2021-03-11 21:19:20.467000,3.1.2,,152466.0,30.0,1.0,1.0,23.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467000,,152466.0,,,,,,,,
79,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,22,True,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-07-13 11:59:12.455000,2021-07-13 09:20:54.000000,34.0,64.0,71.0,212.0,198.0,2021-07-13 09:30:18.000000,1.8.0,,37471.0,45.0,10.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2021-07-13 09:30:18.000000,6.0,35363.0,https://anaconda.org/conda-forge/ipyvuetify,2021-07-13 11:59:12.455000,50608.0,2.0,,,,,,,,,,,,,,,,,,
