,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
80,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,22,True,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-08-11 00:45:05.000000,2021-08-06 11:18:19.000000,37.0,67.0,75.0,216.0,200.0,2021-08-06 11:26:20.000000,1.8.1,,44501.0,46.0,10.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2021-08-06 11:26:20.000000,6.0,42301.0,https://anaconda.org/conda-forge/ipyvuetify,2021-08-06 15:11:56.646000,55004.0,3.0,,,,,,,,,,,,,,,,,,
81,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,True,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-08-02 17:37:33.000000,2021-05-24 03:32:18.000000,27.0,55.0,1352.0,205.0,7499.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,1005.0,1005.0,33.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
82,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,True,cytoscape/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2021-08-04 16:24:23.000000,2021-07-27 08:52:42.000000,44.0,48.0,84.0,159.0,621.0,2021-06-18 12:21:51.000000,1.2.1,3.0,1264.0,17.0,40.0,40.0,26.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,21496.0,3.0,,,,,,,,,,,,,,,,,,
83,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-08-16 18:47:56.000000,2021-08-16 18:44:57.000000,550.0,49.0,39.0,5594.0,630.0,2020-10-27 19:53:29.453000,5.11.0,,317.0,71.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453000,,317.0,,,,,,,,
84,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,21,True,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-08-17 03:56:25.000000,2021-08-03 19:26:05.000000,639.0,130.0,165.0,4850.0,585.0,2021-01-20 07:28:10.000000,0.9.0,,2961.0,30.0,1.0,,60.0,https://pypi.org/project/knowledge-repo,Apache-2.0,2021-01-20 07:28:10.000000,1.0,2961.0,,,,2.0,,,,,,,,,,,,,,,,,,
85,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-08-12 23:56:35.000000,2021-04-10 13:03:02.000000,75.0,30.0,112.0,823.0,163.0,2021-04-10 13:07:39.934000,3.0.9,,10728.0,11.0,3.0,3.0,16.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934000,,10728.0,,,,,,,,
86,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,21,True,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-08-12 23:56:31.000000,2021-06-29 12:29:51.000000,56.0,37.0,25.0,489.0,101.0,2021-04-29 10:22:28.814000,0.9.0,,5540.0,11.0,90.0,90.0,16.0,,BSD-3-Clause,,,,,,,1.0,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814000,,5540.0,,,,,,,,
87,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-08-12 23:43:17.000000,2021-04-02 15:15:07.000000,37.0,19.0,113.0,464.0,353.0,2021-04-02 15:07:25.000000,1.4.10,,23930.0,54.0,2.0,,30.0,https://pypi.org/project/jupyterlab_code_formatter,MIT,2021-04-02 15:07:25.000000,2.0,14665.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2021-04-02 15:06:23.719000,,9265.0,,,,,,,,
88,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,21,False,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,59.0,16.0,37.0,440.0,32.0,2018-01-15 18:14:37.000000,0.9.0,,13825.0,10.0,214.0,180.0,3.0,https://pypi.org/project/pivottablejs,MIT,2018-01-15 18:14:37.000000,34.0,13825.0,,,,3.0,,,,,,,,,,,,,,,,,,
89,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,21,True,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-08-11 02:20:25.000000,2021-08-11 02:20:22.000000,61.0,32.0,69.0,405.0,523.0,2021-03-11 21:19:20.467000,3.1.2,,49780.0,30.0,1.0,1.0,23.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467000,,49780.0,,,,,,,,
90,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,21,True,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-06-08 23:54:42.000000,2021-06-08 23:54:42.000000,106.0,13.0,158.0,359.0,554.0,2021-04-19 20:13:02.000000,2.5.0,104.0,5284.0,26.0,6.0,,42.0,https://pypi.org/project/jupyter-kernel-gateway,BSD-3-Clause,2020-08-18 17:56:44.000000,6.0,5282.0,,,,2.0,,,,,,,,,,,,,,,,,,
91,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,21,True,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-04-29 18:43:27.000000,2021-04-29 18:43:27.000000,42.0,32.0,73.0,126.0,346.0,2020-09-21 17:37:11.000000,0.3.2,,63839.0,8.0,17.0,,23.0,https://pypi.org/project/jupyter_sphinx,BSD-3-Clause,2018-08-06 23:12:20.000000,17.0,63839.0,,,,2.0,,,,,,,,,,,,,,,,,,
92,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,greenape/mknotebooks,mknotebooks,,https://github.com/greenape/mknotebooks,2018-09-18 08:13:25.000000,2021-08-16 13:56:18.000000,2021-08-16 13:54:54.000000,15.0,8.0,22.0,80.0,854.0,2021-03-22 12:55:36.000000,0.7.0,,16094.0,422.0,120.0,110.0,12.0,https://pypi.org/project/mknotebooks,MIT,2021-08-16 13:56:18.000000,10.0,16094.0,,,,2.0,,,,,,,,,,,,,,,,,,
93,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,20,True,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-07-28 19:09:56.000000,2021-06-02 09:43:47.000000,338.0,143.0,1092.0,3724.0,2357.0,2021-06-02 09:44:54.000000,2.16.3,,,90.0,,,87.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
94,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,20,True,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-08-19 05:26:38.000000,2021-08-18 09:01:37.000000,236.0,43.0,674.0,2272.0,1972.0,2018-08-01 13:19:52.714000,0.0.6,,27.0,6.0,,,103.0,,MIT,,,,,,,2.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714000,,27.0,,,,,,,,
95,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,True,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-07-13 22:12:59.000000,2021-07-13 22:08:40.000000,275.0,15.0,64.0,2149.0,,2021-07-13 22:12:59.000000,0.13.2,,18154.0,4.0,,,9.0,,Apache-2.0,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,20.0,490177.0,,,,,,,,,,,,,
96,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,20,True,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2021-07-12 20:54:11.000000,2021-06-14 15:04:41.000000,175.0,13.0,14.0,910.0,196.0,2021-06-14 15:07:13.000000,1.1.0,,4766.0,10.0,0.0,,13.0,https://pypi.org/project/pyforest,MIT,2021-06-14 15:07:13.000000,0.0,4766.0,,,,2.0,,,,,,,,,,,,,,,,,,
97,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,20,False,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,87.0,39.0,29.0,775.0,264.0,2017-11-16 17:59:43.000000,1.5.1,,5405.0,26.0,176.0,128.0,7.0,https://pypi.org/project/notedown,BSD-2-Clause,2017-11-16 17:59:43.000000,48.0,4561.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,32090.0,3.0,,,,,,,,,,,,,,,,,,
98,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,False,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34.000000,134.0,22.0,8.0,511.0,41.0,2021-01-22 17:06:54.671000,0.4.0,,14065.0,10.0,134.0,133.0,7.0,https://pypi.org/project/jupyterlab-dash,MIT,2019-07-13 16:38:26.000000,1.0,1501.0,,,,2.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671000,,12564.0,,,,,,,,
99,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-08-10 23:17:53.000000,2021-07-14 22:24:46.000000,59.0,49.0,31.0,491.0,347.0,2021-07-06 17:15:27.404000,3.0.0,,3205.0,16.0,3.0,2.0,20.0,https://pypi.org/project/jupyterlab_latex,BSD-3-Clause,2021-07-07 16:25:27.000000,1.0,774.0,,,,2.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404000,,2431.0,,,,,,,,
100,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter/enterprise_gateway,,kernels,20,True,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-08-18 14:44:30.000000,2021-08-16 19:21:33.000000,151.0,100.0,391.0,450.0,1095.0,2021-08-18 15:16:46.000000,2.5.1,10471.0,933.0,27.0,1.0,,82.0,https://pypi.org/project/jupyter_enterprise_gateway,BSD-3-Clause,2020-04-27 23:19:05.000000,1.0,706.0,,,,2.0,,,,,,,,,,,,,,,,,,
101,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-07-29 16:32:46.000000,2021-07-29 16:32:39.000000,33.0,18.0,13.0,388.0,177.0,2016-12-23 12:20:44.000000,1.0.4,,1542.0,2.0,22.0,22.0,3.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,86358.0,3.0,,,,,,,,,,,,,,,,,,
102,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,True,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-08-11 03:06:15.000000,2021-07-16 16:45:48.000000,48.0,68.0,97.0,378.0,869.0,2021-05-14 15:18:42.716000,0.32.1,64.0,6554.0,64.0,4.0,,19.0,https://pypi.org/project/itkwidgets,Apache-2.0,2021-05-14 15:16:38.000000,4.0,4909.0,,,,3.0,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,2021-05-14 15:18:42.716000,,1642.0,,,,,,,,
103,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,True,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-04-26 19:20:13.000000,2021-04-26 19:20:06.000000,63.0,3.0,49.0,374.0,96.0,2020-06-09 08:23:50.000000,0.8.0,,5888.0,16.0,309.0,271.0,8.0,https://pypi.org/project/appmode,MIT,2020-06-09 08:23:50.000000,38.0,3042.0,https://anaconda.org/conda-forge/appmode,2021-01-24 17:12:41.412000,128112.0,2.0,,,,,,,,,,,,,,,,,,
104,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,True,nteract/pick,pick,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24.000000,37.0,4.0,5.0,326.0,,2020-08-17 02:44:36.000000,1.0.0,,38726.0,15.0,104.0,,5.0,https://pypi.org/project/pick,BSD-3-Clause,2020-08-17 02:44:36.000000,104.0,38726.0,,,,2.0,,,,,,,,,,,,,,,,,,
105,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,20,True,jupyter-xeus/xeus-python,xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,2018-10-12 13:18:30.000000,2021-08-19 09:29:47.000000,2021-08-19 07:18:59.000000,51.0,55.0,99.0,297.0,687.0,2021-05-27 14:27:40.000000,0.12.4,,33098.0,60.0,0.0,,16.0,https://pypi.org/project/xeus-python,BSD-3-Clause,2021-06-23 20:47:25.000000,0.0,9522.0,https://anaconda.org/conda-forge/xeus-python,2021-06-25 09:54:17.687000,754436.0,2.0,,,,,,,,,,,,,,,,,,
106,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,20,True,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-08-12 03:19:42.000000,2021-04-15 20:39:36.000000,21.0,43.0,41.0,202.0,590.0,2021-01-05 06:47:54.000000,0.2.6,,1215.0,37.0,38.0,1.0,8.0,https://pypi.org/project/nbinteract,BSD-3-Clause,2021-01-05 06:47:54.000000,37.0,1215.0,,,,3.0,,,,,,,,,,,,,,,,,,
107,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,20,True,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-07-28 17:52:52.000000,2021-07-28 17:34:15.000000,14.0,2.0,41.0,164.0,,2021-07-28 17:34:35.000000,0.11.0,,13922.0,28.0,128.0,106.0,4.0,https://pypi.org/project/ipytest,MIT,2021-07-28 17:34:35.000000,22.0,13922.0,,,,3.0,,,,,,,,,,,,,,,,,,
108,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,20,False,vericast/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57.000000,23.0,16.0,18.0,138.0,188.0,2018-03-23 20:36:58.000000,0.4.1,,5687.0,14.0,63.0,63.0,6.0,https://pypi.org/project/spylon-kernel,BSD-3-Clause,2018-03-23 20:36:58.000000,,4343.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,72613.0,2.0,,,,,,,,,,,,,,,,,,
109,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,True,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-08-09 01:17:36.000000,2021-05-05 12:02:36.000000,94.0,42.0,70.0,125.0,327.0,2021-04-07 15:14:58.000000,1.1.0,,506.0,9.0,10.0,10.0,38.0,https://pypi.org/project/batchspawner,BSD-3-Clause,2021-04-07 15:14:58.000000,0.0,506.0,,,,2.0,,,,,,,,,,,,,,,,,,
110,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,True,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000000,2021-08-12 09:40:35.000000,2021-07-19 14:32:24.000000,23.0,7.0,14.0,111.0,101.0,2021-06-20 13:30:25.566000,3.0.1,,3478.0,10.0,78.0,78.0,7.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2021-06-20 13:30:25.566000,,3478.0,,,,,,,,
111,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,True,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-07-30 17:39:51.000000,2021-07-30 17:39:50.000000,36.0,7.0,18.0,33.0,276.0,2021-07-06 16:30:07.000000,0.10.4,,222131.0,31.0,2.0,,18.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-07-06 16:30:01.000000,2.0,210984.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-07-06 19:15:11.366000,167215.0,3.0,,,,,,,,,,,,,,,,,,
112,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,20,True,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,7.0,3.0,5.0,25.0,266.0,2021-01-04 10:18:03.000000,4.2.0,,45213.0,16.0,383.0,357.0,5.0,https://pypi.org/project/ipydatawidgets,BSD-3-Clause,2021-01-04 10:18:03.000000,26.0,42583.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,99961.0,3.0,,,,,,,,,,,,,,,,,,
113,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,True,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-06-23 14:52:15.000000,2021-06-23 14:52:14.000000,199.0,117.0,112.0,1919.0,465.0,,,,3521.0,14.0,,,19.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,112673.0,2.0,,,,,,,,,,,,,,,,,,
114,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,True,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-08-11 14:54:32.490855,2021-08-04 16:25:28.000000,755.0,18.0,255.0,1889.0,,2021-08-11 14:20:10.000000,87e44a28c0a0a91ea1b9beacb03fa876e0333ff05f677e253361d15248c37263,,2509.0,45.0,,,142.0,,Apache-2.0,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-08-11 14:54:32.490855,155.0,190727.0,,,,,,,,,,,,,
115,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,True,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-08-17 16:05:14.000000,2021-08-01 15:29:19.000000,203.0,110.0,188.0,1392.0,970.0,,,1134.0,157.0,37.0,,,34.0,,BSD-3-Clause,,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,9766.0,,,,,,,,,,,,,
116,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,True,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-08-17 16:18:39.000000,2021-08-17 16:18:35.000000,8.0,41.0,138.0,639.0,693.0,2021-08-17 16:20:34.000000,0.7.4,15.0,16.0,10.0,147.0,147.0,44.0,,MIT,,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-05-28 09:43:26.289926,3.0,1254.0,,,,,,,,,,iruby,,,
117,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,True,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-08-11 19:34:07.000000,2021-03-17 12:46:20.000000,109.0,40.0,42.0,566.0,319.0,2021-01-19 14:40:37.214000,1.8.0,,12511.0,38.0,0.0,,19.0,https://pypi.org/project/witwidget,Apache-2.0,2021-01-19 14:40:21.000000,0.0,10319.0,,,,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,2192.0,,,,,,,,
118,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,19,False,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,54.0,31.0,131.0,380.0,347.0,2018-06-11 13:11:15.000000,0.28.4,,28350.0,97.0,5.0,,16.0,https://pypi.org/project/octave_kernel,BSD-3-Clause,2018-06-11 13:11:15.000000,5.0,28350.0,,,,2.0,,,,,,,,,,,,,,,,,,
119,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,False,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-08-10 23:18:25.000000,2020-03-04 03:38:48.000000,72.0,23.0,34.0,293.0,192.0,2020-03-04 03:40:19.000000,2.0.0,,2700.0,21.0,4.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,BSD-3-Clause,2020-03-04 03:40:19.000000,2.0,586.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2020-03-04 03:39:30.578000,,2114.0,,,,,,,,
120,nbQA,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,19,True,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-08-09 17:14:02.000000,2021-08-09 17:13:59.000000,17.0,4.0,223.0,269.0,551.0,2021-08-01 08:23:48.000000,1.1.0,,13707.0,70.0,0.0,,20.0,https://pypi.org/project/nbqa,MIT,2021-08-01 08:23:48.000000,0.0,13707.0,,,,3.0,,,,,,,,,,,,,,,,,,
121,responsible-ai-widgets,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",https://github.com/microsoft/responsible-ai-widgets,,widgets,19,True,microsoft/responsible-ai-widgets,raiwidgets,,https://github.com/microsoft/responsible-ai-widgets,2020-07-06 20:46:53.000000,2021-08-19 14:13:19.000000,2021-08-19 14:11:58.000000,64.0,90.0,108.0,247.0,,2021-08-18 22:27:26.000000,0.9.4,,3828.0,22.0,14.0,14.0,16.0,https://pypi.org/project/raiwidgets,MIT,2021-08-18 22:27:26.000000,0.0,3828.0,,,,3.0,,,,,,,,,,,,,,,,,,
122,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,19,True,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,23.0,24.0,25.0,218.0,,2021-01-06 19:12:18.000000,0.4.2,,39541.0,7.0,73.0,53.0,11.0,https://pypi.org/project/nteract-scrapbook,BSD-3-Clause,2021-01-06 19:12:18.000000,20.0,39541.0,,,,3.0,,,,,,,,,,,,-2.0,,,,,,
123,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-08-12 06:10:13.000000,2021-06-17 17:55:43.000000,22.0,13.0,16.0,196.0,,2021-02-04 22:39:49.000000,0.8.0,,9789.0,20.0,16.0,16.0,5.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408000,,9789.0,,,,,,,,
