,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
39,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,25,True,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000000,2021-10-13 20:05:01.000000,2021-10-13 20:04:59.000000,415.0,34.0,2035.0,2196.0,10230.0,2021-02-13 17:21:54.000000,8.1.3,,,73.0,655.0,385.0,222.0,https://pypi.org/project/nikola,MIT,2021-02-13 17:18:18.000000,270.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
40,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,25,True,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000000,2021-10-21 12:01:59.000000,2021-10-20 10:03:28.000000,808.0,63.0,250.0,2080.0,,2021-09-10 13:47:52.000000,7.0.1,,7861.0,31.0,2196.0,1706.0,102.0,https://pypi.org/project/ipyparallel,BSD-3-Clause,2021-09-30 12:56:24.000000,490.0,,https://anaconda.org/conda-forge/ipyparallel,2021-09-30 13:21:42.250000,518882.0,2.0,,,,,,,,,,,,,,,,,,,
41,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,25,True,krassowski/jupyterlab-lsp,,,https://github.com/jupyter-lsp/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-10-17 22:21:10.000000,2021-10-17 20:58:21.000000,83.0,120.0,242.0,1070.0,2186.0,2021-10-17 22:21:10.000000,3.9.0,,11459.0,61.0,89.0,87.0,34.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2021-10-17 22:18:24.585000,2.0,11459.0,,,jupyter-lsp/jupyterlab-lsp,,,,,,
42,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,25,True,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000000,2021-10-17 08:00:09.000000,2021-10-17 08:00:08.000000,208.0,88.0,413.0,975.0,1725.0,2021-10-08 07:35:08.000000,0.33.0,,2965.0,49.0,43.0,13.0,66.0,https://pypi.org/project/jupyterlab-git,BSD-3-Clause,2021-10-08 07:35:08.000000,30.0,,https://anaconda.org/conda-forge/jupyterlab-git,2021-10-08 12:17:06.192000,100830.0,1.0,,,,,,,,,,,,,,,,,,,
43,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,25,True,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-09-28 14:44:01.000000,2021-02-26 14:01:59.000000,162.0,64.0,143.0,762.0,1659.0,2021-02-26 14:01:21.000000,2.3.0,,52565.0,43.0,52.0,18.0,27.0,https://pypi.org/project/pythreejs,BSD-3-Clause,2021-02-26 14:01:21.000000,26.0,40677.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,342901.0,2.0,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062000,8.0,6613.0,,,,,,,,,
44,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,25,True,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-10-21 12:56:49.000000,2021-10-21 12:56:49.000000,234.0,57.0,210.0,383.0,972.0,2021-10-04 13:55:33.000000,1.1.1,,9994.0,23.0,113.0,95.0,65.0,https://pypi.org/project/jupyterhub-kubespawner,BSD-3-Clause,2021-10-04 13:55:33.000000,18.0,9994.0,,,,1.0,,,,,,,,,,,,,,,,,,,
45,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,25,True,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2021-10-19 11:23:23.000000,2021-10-05 21:49:52.000000,214.0,134.0,162.0,244.0,2096.0,2021-10-05 13:25:24.000000,7.0.6,76.0,38.0,49.0,3594.0,,108.0,https://pypi.org/project/jupyter-client,BSD-3-Clause,2021-10-05 13:25:19.000000,3594.0,,,,,2.0,,,,,,,,,,,,-6.0,,,,,,,
46,nbdev,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,24,True,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000000,2021-09-27 23:47:21.000000,2021-08-21 17:58:44.000000,304.0,63.0,260.0,2993.0,1275.0,2021-08-21 17:41:20.000000,1.1.22,,50451.0,94.0,2.0,,60.0,https://pypi.org/project/nbdev,Apache-2.0,2021-08-21 17:41:20.000000,2.0,50451.0,,,,2.0,,,,,,,,,,,,,,,,,,,
47,lux,Python API for Intelligent Visual Data Discovery.,https://github.com/lux-org/lux,,widgets,24,True,lux-org/lux,lux-api,conda-forge/lux-api,https://github.com/lux-org/lux,2020-01-08 04:53:29.000000,2021-10-15 15:37:46.000000,2021-09-23 21:04:48.000000,233.0,58.0,133.0,2913.0,670.0,2021-09-10 22:48:22.000000,0.4.0,,1111.0,16.0,55.0,55.0,18.0,https://pypi.org/project/lux-api,Apache-2.0,2021-09-10 22:25:02.000000,,,https://anaconda.org/conda-forge/lux-api,2021-09-11 19:00:33.437000,2845.0,2.0,,,,,,luxwidget,https://www.npmjs.com/package/luxwidget,2021-09-10 22:19:46.054000,,756.0,,,,,,,,,
48,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,24,True,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-10-14 04:42:06.000000,2021-09-22 02:08:33.000000,779.0,9.0,14.0,2325.0,,2021-08-31 23:47:22.891000,3.0.1,,153930.0,94.0,70.0,8.0,4.0,https://pypi.org/project/ipyregulartable,Apache-2.0,2021-01-08 04:41:11.000000,,68.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-08-31 22:27:03.502000,62.0,153862.0,,,,,,,,,
49,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-10-14 04:46:15.000000,2021-09-21 22:35:39.000000,779.0,5.0,13.0,2325.0,,2021-08-31 23:47:22.891000,3.0.1,,154189.0,94.0,70.0,8.0,3.0,https://pypi.org/project/ipydagred3,Apache-2.0,2020-12-31 23:08:14.000000,0.0,327.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-08-31 22:27:03.502000,62.0,153862.0,,,,,,,,,
50,elyra,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,24,True,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2021-10-20 23:32:07.000000,2021-10-20 17:20:47.000000,182.0,258.0,978.0,1111.0,1332.0,2021-10-18 23:53:21.000000,3.2.1,,576.0,68.0,26.0,26.0,33.0,https://pypi.org/project/elyra,Apache-2.0,2021-10-18 23:53:21.000000,0.0,,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105000,8066.0,1.0,,,,,,,,,,,,,,,,,,,
51,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,24,True,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-10-21 05:16:04.000000,2021-10-03 10:13:29.000000,275.0,204.0,578.0,1041.0,3017.0,2021-05-08 15:44:14.000000,0.6.2,,5703.0,24.0,18.0,,84.0,https://pypi.org/project/nbgrader,BSD-3-Clause,2021-05-08 15:42:11.000000,18.0,3941.0,https://anaconda.org/conda-forge/nbgrader,2021-09-25 00:23:03.383000,100453.0,1.0,,,,,,,,,,,,,,,,,,,
52,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,24,True,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41.000000,162.0,164.0,260.0,1027.0,2157.0,2021-02-01 03:34:36.000000,1.1.19,,1437.0,92.0,263.0,219.0,33.0,https://pypi.org/project/pixiedust,Apache-2.0,2021-02-01 03:34:36.000000,44.0,,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331000,33054.0,2.0,,,,,,,,,,,,,,,,,,,
53,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,24,True,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000000,2021-10-18 20:50:37.000000,2021-01-22 17:01:16.000000,163.0,32.0,14.0,585.0,119.0,2021-01-22 17:07:52.000000,0.4.0,65.0,39666.0,12.0,960.0,960.0,3.0,https://pypi.org/project/jupyter-dash,MIT,2021-01-22 17:02:58.000000,0.0,39663.0,,,,2.0,,,,,,,,,,,,,,,,,,,
54,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,24,True,nglviewer/nglview,nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,2015-11-09 16:48:57.000000,2021-10-05 15:28:24.000000,2021-10-05 15:28:24.000000,95.0,26.0,385.0,488.0,1401.0,2021-06-11 00:32:29.000000,3.0.3,196.0,11064.0,75.0,42.0,2.0,33.0,https://pypi.org/project/nglview,MIT,2021-06-11 00:32:29.000000,40.0,4278.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722000,373161.0,2.0,,,,,,,,,,,,,,,,,,,
55,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,True,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000000,2021-10-05 08:38:47.000000,2021-10-05 08:38:45.000000,38.0,32.0,60.0,473.0,358.0,2021-06-18 11:59:19.000000,0.9.0,,11661.0,25.0,253.0,253.0,13.0,https://pypi.org/project/ipycanvas,BSD-3-Clause,2021-06-18 11:58:10.000000,0.0,10435.0,https://anaconda.org/conda-forge/ipycanvas,2021-06-18 12:16:48.874000,30660.0,2.0,,,,,,,,,,,,,,,,,,,
56,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,24,True,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000000,2021-08-23 23:56:33.000000,2021-01-27 08:24:41.000000,42.0,35.0,60.0,360.0,435.0,2020-07-30 10:58:32.000000,0.9.6,,3028.0,19.0,1357.0,1181.0,26.0,https://pypi.org/project/nbval,BSD-3-Clause,2020-07-30 10:58:32.000000,176.0,,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985000,163540.0,2.0,,,,,,,,,,,,,,,,,,,
57,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,24,True,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000000,2021-10-20 10:50:05.000000,2021-10-20 10:50:05.000000,132.0,71.0,143.0,267.0,12143.0,2021-10-04 21:59:28.000000,1.11.1,129.0,23516.0,44.0,,,446.0,https://pypi.org/project/jupyter_server,BSD-3-Clause,2018-07-31 14:15:16.000000,,,https://anaconda.org/conda-forge/jupyter_server,2021-10-05 01:47:20.941000,869913.0,3.0,,,,,,,,,,,,,,,,,,,
58,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,24,True,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-10-12 15:38:33.000000,2021-09-19 19:10:36.000000,95.0,66.0,82.0,191.0,698.0,2021-07-03 06:36:23.000000,3.1.0,,16033.0,25.0,95.0,1.0,57.0,https://pypi.org/project/jupyter-server-proxy,BSD-3-Clause,2021-07-03 06:36:23.000000,94.0,,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-07-04 06:56:46.142000,513060.0,1.0,,,,,,,,,,,,,,,,,,,
59,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,23,False,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,97.0,51.0,32.0,855.0,488.0,2018-12-29 12:36:16.000000,0.4.1,,262845.0,13.0,314.0,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,BSD-3-Clause,2018-12-29 12:36:16.000000,314.0,262845.0,,,,2.0,,,,,,,,,,,,,,,,,,,
60,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,23,True,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2021-09-07 03:54:43.000000,2021-09-07 03:54:38.000000,212.0,12.0,,683.0,1146.0,2020-08-01 16:46:23.000000,0.4.0,,11239.0,13.0,9.0,,102.0,https://pypi.org/project/toree,Apache-2.0,2020-08-01 16:46:23.000000,9.0,11239.0,,,,1.0,,,,,,,,,,,,,,,,,,,
61,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,True,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-10-11 17:16:45.000000,2021-04-19 05:00:36.000000,121.0,35.0,67.0,586.0,221.0,2019-06-03 21:24:10.000000,0.10.2,,10961.0,20.0,139.0,121.0,21.0,https://pypi.org/project/mapboxgl,MIT,2019-06-02 15:18:57.000000,18.0,10961.0,,,,2.0,,,,,,,,,,,,,,,,,,,
62,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,23,True,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-10-18 11:35:53.000000,2021-10-02 08:12:02.000000,51.0,14.0,80.0,314.0,532.0,2021-06-03 20:52:09.000000,3.5.0,,30668.0,38.0,148.0,,10.0,https://pypi.org/project/vega,BSD-3-Clause,2021-06-03 20:52:09.000000,148.0,23468.0,https://anaconda.org/conda-forge/vega,2021-08-11 21:51:27.565000,460823.0,2.0,,,,,,,,,,,,,,,,,,,
63,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,23,True,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2021-10-09 17:42:18.000000,2021-03-24 00:04:45.000000,119.0,57.0,79.0,182.0,560.0,2021-03-24 00:04:25.000000,6.4.0,,14784331.0,15.0,0.0,,54.0,https://pypi.org/project/jupyter-console,BSD-3-Clause,2021-03-24 00:04:25.000000,0.0,14784331.0,,,,3.0,,,,,,,,,,,,,,,,,,,
64,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,True,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-06-27 18:55:19.000000,2021-06-27 18:55:19.000000,149.0,58.0,77.0,165.0,167.0,2020-08-28 12:01:56.000000,1.3.2,,11315.0,9.0,85.0,78.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,BSD-3-Clause,2020-08-28 12:01:56.000000,7.0,10769.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,21878.0,1.0,,,,,,,,,,,,,,,,,,,
65,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,True,cytoscape/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2021-10-17 00:43:27.000000,2021-10-17 00:43:26.000000,45.0,49.0,85.0,164.0,624.0,2021-06-18 12:21:51.000000,1.2.1,3.0,1276.0,17.0,45.0,45.0,28.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,24260.0,2.0,,,,,,,,,,,,,,,,,,,
66,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,23,True,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-09-27 17:01:31.000000,2021-09-02 23:36:37.000000,53.0,42.0,67.0,142.0,,2021-09-02 23:38:11.000000,1.0.2,,86042.0,19.0,409.0,379.0,23.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2021-09-02 23:38:11.000000,30.0,85174.0,https://anaconda.org/conda-forge/nbgitpuller,2021-09-03 01:35:54.657000,24313.0,2.0,,,,,,,,,,,,,,,,,,,
67,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-06-24 15:48:32.000000,2021-06-24 15:45:56.000000,213.0,42.0,120.0,3051.0,387.0,2021-06-24 15:51:03.000000,0.7.3,40.0,1214.0,15.0,7.0,7.0,28.0,,MIT,,,,,,,1.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,6.0,83811.0,,,,,,,,,github.com/gopherdata/gophernotes,,,,,
68,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,22,True,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-09-10 14:27:09.000000,2021-09-10 14:27:08.000000,485.0,152.0,400.0,1957.0,1391.0,,,,17940.0,,6.0,6.0,86.0,,BSD-3-Clause,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,26.0,1973441.0,,,,,,,,,,,,,,
69,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,22,True,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2021-06-16 07:25:16.000000,2021-06-16 07:25:16.000000,156.0,59.0,150.0,1672.0,325.0,2019-09-26 17:24:18.653000,5.2.0,,2381.0,32.0,90.0,52.0,14.0,,BSD-3-Clause,,,,,,,1.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2019-09-26 17:24:18.653000,38.0,2381.0,,,,,,,,,
70,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,22,True,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000000,2021-06-14 09:40:15.000000,2021-06-11 15:16:36.000000,208.0,42.0,29.0,1551.0,44.0,2021-06-11 15:17:12.000000,0.3.0,,13760.0,13.0,40.0,40.0,8.0,https://pypi.org/project/colabcode,MIT,2021-06-11 15:17:12.000000,,13760.0,,,,3.0,,,,,,,,,,,,,,,,,,,
71,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,True,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-10-20 23:39:14.217745,2021-08-02 11:47:04.000000,288.0,51.0,500.0,1471.0,583.0,2021-05-11 11:36:15.000000,1.2,,11822.0,16.0,,,40.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,48588.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-10-20 23:39:14.217745,40.0,1030481.0,,,,,,,,,,IRkernel,,,,
72,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,22,True,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000000,2021-10-19 11:40:35.000000,2021-10-06 08:22:59.000000,293.0,167.0,303.0,1268.0,,2021-08-24 17:28:11.000000,2021.08.0,,5035.0,17.0,157.0,133.0,101.0,https://pypi.org/project/jupyter-repo2docker,BSD-3-Clause,2021-08-24 16:57:08.000000,24.0,5035.0,,,,2.0,,,,,,,,,,,,,,,,,,,
73,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,22,False,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143.0,66.0,136.0,719.0,1380.0,2019-07-21 08:49:48.715000,0.9.0,,22965.0,94.0,75.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2019-07-21 08:49:39.000000,74.0,16638.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,245759.0,3.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1691.0,,,,,,,,,
74,Stencila,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,22,True,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-10-21 13:39:05.000000,2021-10-13 05:45:42.000000,38.0,50.0,465.0,605.0,4647.0,2021-10-13 05:45:46.000000,0.121.0,1063.0,457.0,100.0,24.0,16.0,22.0,,Apache-2.0,,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16459.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059000,8.0,100.0,,,,,,,,,
75,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,22,True,rasbt/watermark,watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000000,2021-02-18 18:12:02.241000,2021-02-18 16:55:13.000000,68.0,15.0,26.0,560.0,81.0,2021-02-18 17:08:16.000000,2.2.0,,15520.0,20.0,1339.0,1215.0,15.0,https://pypi.org/project/watermark,BSD-3-Clause,2021-02-18 16:56:30.000000,124.0,12432.0,https://anaconda.org/conda-forge/watermark,2021-02-18 18:12:02.241000,185316.0,2.0,,,,,,,,,,,,,,,,,,,
76,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,22,True,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-09-13 12:21:44.000000,2021-07-22 10:14:46.000000,277.0,16.0,231.0,398.0,,2021-03-26 10:26:12.000000,12.0.0,,8156.0,15.0,146.0,106.0,62.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2021-07-22 10:16:21.000000,40.0,7887.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475000,9430.0,2.0,,,,,,,,,,,,,,,,,,,
77,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,22,True,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2021-05-10 22:22:23.000000,2021-05-10 22:22:23.000000,71.0,25.0,113.0,262.0,1071.0,2020-11-09 20:39:53.000000,0.27.5,,7766.0,88.0,593.0,499.0,28.0,https://pypi.org/project/metakernel,BSD-3-Clause,2020-11-09 20:39:53.000000,94.0,,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,512615.0,1.0,,,,,,,,,,,,,,,,,,,
78,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,22,True,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-09-06 06:37:48.000000,2021-09-06 06:37:39.000000,63.0,28.0,25.0,260.0,170.0,2021-04-29 13:47:38.000000,0.6.0,,21974.0,4.0,79.0,79.0,16.0,https://pypi.org/project/jupyter-resource-usage,BSD-2-Clause,2021-04-29 13:31:58.000000,0.0,,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,417510.0,2.0,,,,,,,,,,,,,,,,,,,
79,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,22,True,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-10-21 13:01:38.000000,2021-08-26 11:23:10.000000,38.0,47.0,105.0,229.0,201.0,2021-08-06 11:26:20.000000,1.8.1,,49606.0,46.0,10.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2021-08-06 11:26:20.000000,6.0,47316.0,https://anaconda.org/conda-forge/ipyvuetify,2021-08-06 15:11:56.646000,61849.0,3.0,,,,,,,,,,,,,,,,,,,
80,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,True,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-08-02 17:37:33.000000,2021-05-24 03:32:18.000000,27.0,58.0,1352.0,206.0,7499.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,1239.0,1239.0,33.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
