,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,updated_github_id,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
80,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,22,True,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-12-01 00:49:53.000000,2021-11-16 14:33:22.000000,53.0,46.0,68.0,149.0,,2021-09-02 23:38:11.000000,1.0.2,,6764.0,19.0,427.0,397.0,23.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2021-09-02 23:38:11.000000,30.0,5892.0,https://anaconda.org/conda-forge/nbgitpuller,2021-09-03 01:35:54.657000,26167.0,2.0,,,,,,,,,,,,,,,,,,,
81,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-11-17 00:58:15.000000,2021-11-17 00:58:05.000000,556.0,52.0,39.0,5702.0,633.0,2020-10-27 19:53:29.453000,5.11.0,,231.0,71.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453000,,231.0,,,,,,,,,
82,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,True,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-06-24 15:48:32.000000,2021-06-24 15:45:56.000000,213.0,43.0,120.0,3095.0,387.0,2021-06-24 15:51:03.000000,0.7.3,40.0,1184.0,15.0,7.0,7.0,28.0,,MIT,,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,6.0,84081.0,,,,,,,,,github.com/gopherdata/gophernotes,,,,,
83,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,True,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-11-20 12:25:40.937992,2021-08-02 11:47:04.000000,288.0,56.0,500.0,1484.0,583.0,2021-05-11 11:36:15.000000,1.2,,12280.0,16.0,,,40.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,51918.0,2.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-11-20 12:25:40.937992,41.0,1093419.0,,,,,,,,,,IRkernel,,,,
84,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter/enterprise_gateway,,kernels,21,True,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-12-02 08:58:05.000000,2021-10-11 16:07:37.000000,151.0,100.0,399.0,473.0,1102.0,2021-08-18 15:16:46.000000,2.5.1,11543.0,865.0,27.0,1.0,,84.0,https://pypi.org/project/jupyter_enterprise_gateway,BSD-3-Clause,2020-04-27 23:19:05.000000,1.0,635.0,,,,2.0,,,,,,,,,,,,,,,,,,,
85,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,21,False,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,60.0,17.0,39.0,451.0,32.0,2018-01-15 18:14:37.000000,0.9.0,,11965.0,10.0,239.0,205.0,3.0,https://pypi.org/project/pivottablejs,MIT,2018-01-15 18:14:37.000000,34.0,11965.0,,,,3.0,,,,,,,,,,,,,,,,,,,
86,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,True,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-11-27 18:36:06.000000,2021-11-27 18:36:06.000000,277.0,15.0,235.0,404.0,,2021-03-26 10:26:12.000000,12.0.0,,4842.0,15.0,149.0,109.0,62.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2021-07-22 10:16:21.000000,40.0,4578.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475000,9768.0,2.0,,,,,,,,,,,,,,,,,,,
87,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,21,True,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2021-12-02 13:56:42.000000,2021-12-01 00:50:09.000000,57.0,31.0,133.0,382.0,365.0,2021-11-27 19:23:50.000000,0.33.1,2.0,12914.0,97.0,5.0,,17.0,https://pypi.org/project/octave_kernel,BSD-3-Clause,2018-06-11 13:11:15.000000,5.0,12914.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,
88,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06.000000,64.0,3.0,49.0,380.0,96.0,2020-06-09 08:23:50.000000,0.8.0,,6290.0,16.0,326.0,288.0,8.0,https://pypi.org/project/appmode,MIT,2020-06-09 08:23:50.000000,38.0,3449.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190000,139227.0,2.0,,,,,,,,,,,,,,,,,,,
89,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,21,True,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-11-29 17:47:08.000000,2021-11-29 17:47:06.000000,21.0,4.0,230.0,363.0,582.0,2021-11-25 08:56:59.000000,1.2.2,,13468.0,74.0,0.0,,22.0,https://pypi.org/project/nbqa,MIT,2021-11-25 08:56:59.000000,0.0,13468.0,,,,2.0,,,,,,,,,,,,,,,,,,,
90,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,21,True,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-08-02 17:37:33.000000,2021-05-24 03:32:18.000000,27.0,60.0,1352.0,214.0,7499.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,1432.0,1432.0,33.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
91,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,greenape/mknotebooks,mknotebooks,,https://github.com/greenape/mknotebooks,2018-09-18 08:13:25.000000,2021-12-02 11:59:32.000000,2021-12-02 11:58:48.000000,18.0,10.0,25.0,86.0,1094.0,2021-09-07 13:41:02.000000,0.7.0,,8893.0,542.0,144.0,134.0,13.0,https://pypi.org/project/mknotebooks,MIT,2021-12-02 11:59:32.000000,10.0,8893.0,,,,3.0,,,,,,,,,,,,,,,,,,,
92,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,21,True,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-11-27 14:42:51.000000,2021-11-27 14:42:51.000000,40.0,10.0,20.0,41.0,310.0,2021-11-15 18:05:32.000000,0.11.1,,235511.0,35.0,2.0,,21.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-11-15 18:04:49.000000,2.0,225530.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-11-15 22:16:59.924000,189642.0,3.0,,,,,,,,,,,,,,,,,,,
93,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,20,True,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-09-01 00:27:04.000000,2021-09-01 00:27:04.000000,639.0,130.0,166.0,4940.0,587.0,2021-01-20 07:28:10.000000,0.9.0,,3511.0,30.0,1.0,,60.0,https://pypi.org/project/knowledge-repo,Apache-2.0,2021-01-20 07:28:10.000000,1.0,3511.0,,,,3.0,,,,,,,,,,,,,,,,,,,
94,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,True,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-11-22 20:42:15.000000,2021-11-22 20:42:15.000000,315.0,4.0,70.0,2324.0,,2021-07-13 22:12:59.000000,0.13.2,,16067.0,4.0,,,10.0,,Apache-2.0,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,20.0,498089.0,,,,,,,,,,,,,,
95,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,20,True,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-10-19 16:52:12.000000,2021-10-19 16:52:05.000000,77.0,38.0,114.0,857.0,165.0,2021-04-10 13:07:39.934000,3.0.9,,15160.0,11.0,3.0,3.0,17.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934000,,15160.0,,,,,,,,,
96,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,True,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-11-01 12:13:56.000000,2021-11-01 12:13:55.000000,118.0,55.0,46.0,603.0,324.0,2021-10-12 17:42:50.869000,1.8.1,,9855.0,40.0,0.0,,20.0,https://pypi.org/project/witwidget,Apache-2.0,2021-10-12 17:42:30.000000,0.0,5550.0,,,,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869000,,4305.0,,,,,,,,,
97,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,False,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34.000000,134.0,22.0,8.0,515.0,41.0,2021-01-22 17:06:54.671000,0.4.0,,13250.0,10.0,150.0,149.0,7.0,https://pypi.org/project/jupyterlab-dash,MIT,2019-07-13 16:38:26.000000,1.0,1001.0,,,,1.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671000,,12249.0,,,,,,,,,
98,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-09-30 00:15:47.000000,2021-09-28 17:02:12.000000,60.0,49.0,54.0,506.0,413.0,2021-09-15 15:34:35.000000,3.1.0,,2994.0,16.0,3.0,2.0,21.0,https://pypi.org/project/jupyterlab_latex,BSD-3-Clause,2021-09-15 15:34:16.000000,1.0,700.0,,,,1.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404000,,2294.0,,,,,,,,,
99,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-11-16 20:29:38.101000,2021-07-29 16:32:39.000000,34.0,18.0,13.0,391.0,177.0,2016-12-23 12:20:44.000000,1.0.4,,1547.0,2.0,23.0,23.0,3.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nbtutor,2021-11-16 20:29:38.101000,92843.0,3.0,,,,,,,,,,,,,,,,,,,
100,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,20,True,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-08-24 23:56:48.000000,2021-08-24 23:55:59.000000,115.0,14.0,161.0,370.0,557.0,2021-08-25 00:19:46.000000,2.5.1,104.0,3410.0,27.0,6.0,,43.0,https://pypi.org/project/jupyter-kernel-gateway,BSD-3-Clause,2021-08-24 23:55:16.000000,6.0,3408.0,,,,2.0,,,,,,,,,,,,,,,,,,,
101,responsible-ai-widgets,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",https://github.com/microsoft/responsible-ai-toolbox,,widgets,20,True,microsoft/responsible-ai-widgets,raiwidgets,,https://github.com/microsoft/responsible-ai-toolbox,2020-07-06 20:46:53.000000,2021-12-02 06:46:43.000000,2021-12-02 06:44:26.000000,81.0,65.0,143.0,334.0,,2021-12-01 20:21:43.000000,0.15.1,,3962.0,30.0,18.0,18.0,23.0,https://pypi.org/project/raiwidgets,MIT,2021-12-01 20:03:11.000000,0.0,3962.0,,,,3.0,,,,,,,,,,,,,microsoft/responsible-ai-toolbox,,,,,,
102,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,20,True,jupyter-xeus/xeus-python,xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,2018-10-12 13:18:30.000000,2021-11-13 10:19:31.113000,2021-10-25 12:52:58.000000,58.0,48.0,117.0,314.0,760.0,2021-10-20 16:32:42.000000,0.13.4,,31398.0,67.0,0.0,,17.0,https://pypi.org/project/xeus-python,BSD-3-Clause,2021-10-25 13:42:47.000000,0.0,5458.0,https://anaconda.org/conda-forge/xeus-python,2021-11-13 10:19:31.113000,933858.0,2.0,,,,,,,,,,,,,,,,,,,
103,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-11-27 17:02:34.000000,2021-11-27 16:49:48.000000,84.0,24.0,36.0,305.0,224.0,2021-11-27 17:02:34.000000,3.0.1,,2053.0,23.0,4.0,2.0,14.0,https://pypi.org/project/jupyterlab-github,BSD-3-Clause,2021-11-27 16:59:30.000000,2.0,496.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2021-11-27 16:51:25.639000,,1557.0,,1.0,,,,,,,
104,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,True,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-09-10 20:37:28.000000,2021-09-10 20:37:28.000000,48.0,35.0,75.0,132.0,351.0,2020-09-21 17:37:11.000000,0.3.2,,49397.0,8.0,17.0,,24.0,https://pypi.org/project/jupyter_sphinx,BSD-3-Clause,2018-08-06 23:12:20.000000,17.0,49397.0,,,,3.0,,,,,,,,,,,,-2.0,,,,,,,
105,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,20,True,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,7.0,3.0,5.0,25.0,266.0,2021-01-04 10:18:03.000000,4.2.0,,31587.0,16.0,429.0,403.0,5.0,https://pypi.org/project/ipydatawidgets,BSD-3-Clause,2021-01-04 10:18:03.000000,26.0,28764.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,118583.0,3.0,,,,,,,,,,,,,,,,,,,
106,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,19,True,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-11-21 21:33:24.000000,2021-10-16 10:59:33.000000,352.0,152.0,1093.0,3757.0,2359.0,2021-06-02 09:44:54.000000,2.16.3,,,90.0,,,88.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
107,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,19,True,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-12-02 12:45:20.000000,2021-12-02 12:45:20.000000,243.0,32.0,688.0,2308.0,2093.0,2018-08-01 13:19:52.714000,0.0.6,,10.0,6.0,,,104.0,,MIT,,,,,,,2.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714000,,10.0,,,,,,,,,
108,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,True,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-11-29 20:37:48.676506,2021-11-26 21:41:08.000000,789.0,23.0,268.0,2000.0,,2021-11-29 20:13:15.000000,e8e4711f3eefd97688df1b282d8f08c95a346b1747722d677c2e82fd2bd94688,,2397.0,55.0,,,144.0,,Apache-2.0,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-11-29 20:37:48.676506,157.0,191795.0,,,,,,,,,,,,,,
109,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,True,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-11-15 00:59:24.000000,2021-09-01 14:23:22.000000,206.0,110.0,191.0,1415.0,989.0,,,1153.0,183.0,37.0,,,35.0,,BSD-3-Clause,,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-08-26 20:33:34.010515,6.0,12602.0,,,,,,,,,,,,,,
110,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,True,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-11-12 01:33:42.000000,2021-11-12 01:33:42.000000,9.0,43.0,138.0,666.0,696.0,2021-08-17 16:20:34.000000,0.7.4,15.0,18.0,10.0,149.0,149.0,44.0,,MIT,,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-09-28 04:43:56.581044,3.0,1483.0,,,,,,,,,,,iruby,,,
111,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,True,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-08-31 21:53:11.000000,2021-06-29 12:29:51.000000,56.0,39.0,25.0,510.0,101.0,2021-04-29 10:22:28.814000,0.9.0,,5168.0,11.0,156.0,156.0,16.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814000,,5168.0,,,,,,,,,
112,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,19,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-09-15 11:30:58.000000,2021-04-02 15:15:07.000000,39.0,21.0,114.0,482.0,353.0,2021-04-02 15:07:25.000000,1.4.10,,21007.0,54.0,2.0,,30.0,https://pypi.org/project/jupyterlab_code_formatter,MIT,2021-04-02 15:07:25.000000,2.0,13665.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2021-04-02 15:06:23.719000,,7342.0,,,,,,,,,
113,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,19,True,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-08-31 17:28:38.000000,2021-08-31 17:28:35.000000,61.0,32.0,69.0,417.0,525.0,2021-03-11 21:19:20.467000,3.1.2,,11596.0,30.0,1.0,1.0,23.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467000,,11596.0,,,,,,,,,
114,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,19,False,nteract/pick,pick,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24.000000,37.0,4.0,5.0,327.0,,2020-08-17 02:44:36.000000,1.0.0,,29733.0,15.0,104.0,,5.0,https://pypi.org/project/pick,BSD-3-Clause,2020-08-17 02:44:36.000000,104.0,29733.0,,,,2.0,,,,,,,,,,,,,,,,,,,
115,LFortran,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit pull requests (PR) there. Any PR sent here will..,https://github.com/lfortran/lfortran,,kernels,19,True,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-12-02 11:51:41.000000,2021-12-02 11:51:24.000000,15.0,,,291.0,8163.0,2020-07-31 19:39:55.000000,0.3.0,,1138.0,12.0,,,19.0,https://pypi.org/project/lfortran,MIT,2020-07-31 19:39:55.000000,,89.0,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722000,30445.0,2.0,,,,,,,,,,,,,,,,,,,
116,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,19,True,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,23.0,24.0,25.0,227.0,,2021-01-06 19:12:18.000000,0.4.2,,59711.0,7.0,97.0,77.0,11.0,https://pypi.org/project/nteract-scrapbook,BSD-3-Clause,2021-01-06 19:12:18.000000,20.0,59711.0,,,,3.0,,,,,,,,,,,,,,,,,,,
117,itables,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,19,True,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-11-19 09:39:53.000000,2021-02-04 23:19:48.000000,19.0,14.0,8.0,214.0,85.0,2020-12-14 21:51:13.000000,0.3.0,,1878.0,5.0,91.0,81.0,3.0,https://pypi.org/project/itables,MIT,2020-12-14 21:51:13.000000,10.0,1878.0,,,,3.0,,,,,,,,,,,,,,,,,,,
118,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-11-02 13:32:27.000000,2021-11-02 13:32:27.000000,26.0,16.0,19.0,213.0,,2021-02-04 22:39:49.000000,0.8.0,,12125.0,20.0,25.0,25.0,6.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408000,,12125.0,,,,,,,,,
119,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,True,jupyterlab/retrolab,retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000000,2021-12-02 00:19:09.000000,2021-12-01 12:14:25.000000,32.0,36.0,77.0,212.0,,2021-11-12 19:52:24.000000,0.3.13,271.0,1352.0,40.0,40.0,40.0,13.0,https://pypi.org/project/retrolab,BSD-3-Clause,2021-11-12 19:52:03.000000,0.0,628.0,https://anaconda.org/conda-forge/retrolab,2021-11-25 18:33:06.292000,4915.0,3.0,,,,,,,,,,,,,,,,,,,
120,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-11-29 17:12:07.000000,2021-10-29 07:36:43.000000,21.0,16.0,37.0,203.0,602.0,2021-09-03 10:15:28.752000,3.0.2,2.0,962.0,27.0,1.0,1.0,24.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360000,10804.0,2.0,,,,,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752000,,131.0,,,,,,,,,
121,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,19,True,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,2018-03-26 22:52:45.000000,2021-08-30 21:48:26.000000,2021-08-30 21:48:24.000000,34.0,18.0,7.0,201.0,29.0,2020-03-12 16:09:39.000000,0.0.8,,8940.0,10.0,26.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,Apache-2.0,2020-03-12 16:09:39.000000,26.0,8940.0,,,,2.0,,,,,,,,,,,,,,,,,,,
122,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,True,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-10-26 14:58:49.000000,2021-07-04 21:12:58.000000,35.0,20.0,10.0,189.0,69.0,2021-07-05 14:42:11.336000,0.6.1,,2119.0,7.0,7.0,3.0,13.0,https://pypi.org/project/sidecar,BSD-3-Clause,2021-01-15 16:35:10.000000,4.0,1057.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336000,,1062.0,,,,,,,,,
