,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
123,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,19,True,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-08-23 19:51:43.000000,2021-05-10 14:32:04.000000,45.0,22.0,46.0,44.0,269.0,2021-01-14 22:35:59.000000,0.0.7,,4595.0,7.0,29.0,29.0,16.0,https://pypi.org/project/jupyterhub-nativeauthenticator,BSD-3-Clause,2021-01-14 22:35:59.000000,,4595.0,,,,2.0,,,,,,,,,,,,,,,,,,
124,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,19,True,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-09-15 14:27:32.427000,2021-09-15 11:22:31.000000,37.0,10.0,19.0,35.0,281.0,2021-09-15 11:22:52.000000,0.10.5,,10801.0,32.0,2.0,,18.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-09-15 11:22:41.000000,2.0,,https://anaconda.org/conda-forge/jupyter-packaging,2021-09-15 14:27:32.427000,172820.0,3.0,,,,,,,,,,,,,,,,,,
125,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,True,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-07-27 23:03:52.000000,2021-06-10 20:32:30.000000,360.0,94.0,676.0,2314.0,700.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,100.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
126,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,True,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-09-16 13:26:39.000000,2021-09-16 13:26:38.000000,304.0,273.0,354.0,1988.0,2452.0,,,,,1.0,5.0,5.0,80.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,binderhub,,
127,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,18,True,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000000,2021-06-14 09:40:15.000000,2021-06-11 15:16:36.000000,204.0,42.0,29.0,1510.0,44.0,2021-06-11 15:17:12.000000,0.3.0,,,13.0,37.0,37.0,8.0,https://pypi.org/project/colabcode,MIT,2021-06-11 15:17:12.000000,,,,,,3.0,,,,,,,,,,,-5.0,,,,,,,
128,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,18,True,codota/jupyter-tabnine,jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,2019-09-07 00:30:49.000000,2021-08-23 11:45:07.000000,2021-08-23 11:44:08.000000,97.0,42.0,23.0,710.0,105.0,2021-08-23 11:45:07.000000,1.2.3,,4183.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,MIT,2021-08-23 11:45:07.000000,,4183.0,,,,3.0,,,,,,,,,,,,,,,,,,
129,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,18,True,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-09-02 03:56:23.000000,2021-03-17 12:46:20.000000,111.0,42.0,44.0,575.0,319.0,2021-01-19 14:40:37.214000,1.8.0,,2359.0,38.0,0.0,,19.0,https://pypi.org/project/witwidget,Apache-2.0,2021-01-19 14:40:21.000000,0.0,,,,,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,2359.0,,,,,,,,
130,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,18,False,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,2014-06-27 00:27:25.000000,2020-01-27 10:39:24.000000,2019-07-22 16:06:53.000000,109.0,37.0,53.0,557.0,86.0,2019-07-22 16:07:09.000000,0.7.2,2837.0,4881.0,10.0,42.0,,13.0,https://pypi.org/project/bash_kernel,BSD-3-Clause,2019-07-22 16:07:09.000000,42.0,4838.0,,,,3.0,,,,,,,,,,,,,,,,,,
131,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,18,True,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,32.0,11.0,11.0,536.0,,2018-01-08 14:52:15.000000,0.1.15,,1330.0,14.0,72.0,70.0,11.0,https://pypi.org/project/jupyternotify,BSD-3-Clause,2018-01-08 14:52:15.000000,2.0,1330.0,,,,2.0,,,,,,,,,,,,,,,,,,
132,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,18,True,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,48.0,13.0,29.0,474.0,208.0,2018-12-12 18:30:14.000000,0.9.0,,2114.0,10.0,8.0,8.0,9.0,https://pypi.org/project/ansible-kernel,Apache-2.0,2018-12-12 18:30:14.000000,,118.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,7946.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66391.0,,,,,,,,,,,,,
133,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,18,False,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,69.0,41.0,28.0,450.0,69.0,2020-02-16 07:15:03.000000,0.2.0,,2725.0,19.0,31.0,,4.0,https://pypi.org/project/jupyter-tensorboard,MIT,2020-02-16 07:15:03.000000,31.0,2725.0,,,,3.0,,,,,,,,,,,,,,,,,,
134,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,18,True,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-09-15 18:14:33.000000,2021-09-03 14:38:41.000000,46.0,23.0,28.0,408.0,,2021-05-25 18:05:21.000000,0.6.0,,12005.0,98.0,,,15.0,https://pypi.org/project/jupyterlab-nvdashboard,BSD-3-Clause,2021-09-15 18:14:33.000000,,2995.0,,,,2.0,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929000,,9010.0,,,,,,,,
135,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,18,True,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000000,2021-09-14 19:55:27.000000,2020-11-09 20:41:43.000000,71.0,26.0,100.0,403.0,210.0,2018-11-30 21:07:39.000000,0.16.1,,2990.0,44.0,1.0,,17.0,https://pypi.org/project/matlab_kernel,BSD-3-Clause,2018-11-30 21:07:39.000000,1.0,2990.0,,,,3.0,,,,,,,,,,,,,,,,,,
136,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-08-10 23:33:48.000000,2021-08-10 23:33:46.000000,66.0,29.0,65.0,346.0,513.0,2020-05-27 00:10:19.202000,2.0.0,,1828.0,32.0,2.0,2.0,14.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202000,,1828.0,,,,,,,,
137,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,18,True,nteract/pick,pick,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24.000000,37.0,4.0,5.0,326.0,,2020-08-17 02:44:36.000000,1.0.0,,,15.0,104.0,,5.0,https://pypi.org/project/pick,BSD-3-Clause,2020-08-17 02:44:36.000000,104.0,,,,,2.0,,,,,,,,,,,,,,,,,,
138,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,True,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,22.0,2.0,9.0,269.0,56.0,2019-11-28 16:00:27.000000,0.1.3,,2177.0,4.0,36.0,34.0,4.0,https://pypi.org/project/treon,MIT,2019-11-28 16:00:27.000000,2.0,2177.0,,,,3.0,,,,,,,,,,,,,,,,,,
139,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,True,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-08-31 21:50:21.000000,2021-08-05 17:00:09.000000,41.0,36.0,82.0,232.0,,2021-07-30 09:05:30.000000,5.1.0,,24371.0,26.0,0.0,,18.0,https://pypi.org/project/dask-labextension,BSD-3-Clause,2021-07-30 09:05:30.000000,0.0,3810.0,https://anaconda.org/conda-forge/dask-labextension,2021-07-30 13:05:56.423000,378058.0,2.0,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2021-07-30 09:05:17.432000,,6559.0,,,,,,,,
140,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,True,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-08-10 10:07:02.000000,2021-08-07 23:37:29.000000,26.0,3.0,64.0,194.0,316.0,2021-08-10 10:14:25.000000,2.7.5,50259.0,1005.0,27.0,,,17.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
141,itables,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,18,True,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,17.0,12.0,8.0,191.0,85.0,2020-12-14 21:51:13.000000,0.3.0,,1573.0,5.0,80.0,70.0,3.0,https://pypi.org/project/itables,MIT,2020-12-14 21:51:13.000000,10.0,1573.0,,,,3.0,,,,,,,,,,,,,,,,,,
142,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,18,True,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-09-07 15:20:10.000000,2021-09-07 15:20:10.000000,32.0,7.0,70.0,180.0,,2021-06-02 14:02:37.046000,3.0.2,,35343.0,15.0,0.0,,16.0,https://pypi.org/project/jupyter-bokeh,BSD-3-Clause,2021-06-02 14:01:41.000000,0.0,6550.0,,,,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2021-06-02 14:02:37.046000,,28793.0,,,,,,,,
143,SciJava Kernel,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,18,True,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2021-07-09 17:21:04.000000,2021-07-09 17:20:28.000000,43.0,14.0,70.0,175.0,402.0,2017-06-02 21:19:27.000000,0.5.0,74.0,1378.0,15.0,,,9.0,,Apache-2.0,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,72986.0,3.0,,,,,,,,,,,,,,,,,,
144,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,False,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2021-09-08 15:52:13.000000,2020-05-24 13:16:16.000000,30.0,57.0,34.0,157.0,426.0,2019-10-03 18:34:08.594000,3.0.0,,135.0,17.0,14.0,10.0,9.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594000,4.0,135.0,,,,,,,,
145,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,18,True,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,2020-04-28 13:51:31.000000,2021-09-14 10:24:30.000000,2021-09-14 10:22:46.000000,22.0,25.0,48.0,127.0,441.0,2021-05-26 12:01:51.000000,0.5.7,,1305.0,40.0,,,10.0,https://pypi.org/project/cdsdashboards,BSD-3-Clause,2021-09-14 10:24:17.000000,,308.0,https://anaconda.org/conda-forge/cdsdashboards,2021-05-26 14:08:53.213000,13967.0,3.0,,,,,,,,,,,,,,,,,,
146,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,18,True,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-08-18 02:50:27.000000,2021-07-03 06:55:54.000000,60.0,28.0,36.0,79.0,191.0,2020-05-09 03:29:47.000000,v1.2.0,,1518.0,10.0,29.0,29.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,BSD-3-Clause,2021-07-03 06:57:23.000000,,1518.0,,,,3.0,,,,,,,,,,,,,,,,,,
147,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,18,True,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-08-06 12:10:14.000000,2021-08-06 12:10:14.000000,37.0,30.0,25.0,71.0,146.0,2020-12-07 11:49:55.000000,0.15.0,,1830.0,16.0,16.0,16.0,16.0,https://pypi.org/project/jupyterhub-systemdspawner,BSD-3-Clause,2020-12-07 11:49:55.000000,0.0,1830.0,,,,3.0,,,,,,,,,,,,,,,,,,
148,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,18,False,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-09-08 00:57:48.000000,2020-03-24 14:27:42.000000,32.0,17.0,17.0,67.0,242.0,2019-04-23 08:43:52.000000,0.2.2,,154.0,5.0,26.0,26.0,16.0,https://pypi.org/project/niwidgets,Apache-2.0,2019-04-23 08:43:52.000000,,154.0,,,,3.0,,,,,,,,,,,,,,,,,,
149,First Use Authenticator,JupyterHub Authenticator that lets users set passwords when they first log in.,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,18,True,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,2016-10-25 03:09:14.000000,2021-09-02 20:31:05.000000,2020-10-28 21:57:33.000000,19.0,4.0,14.0,36.0,73.0,2020-03-18 10:11:00.000000,0.14.1,,4205.0,7.0,55.0,52.0,11.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,BSD-3-Clause,2020-03-18 10:11:00.000000,3.0,4205.0,,,,2.0,,,,,,,,,,,,,,,,,,
150,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,18,True,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-09-09 13:16:44.000000,2021-09-02 13:12:55.000000,9.0,7.0,3.0,33.0,68.0,2021-01-15 09:49:03.000000,1.5.0,,44941.0,15.0,16.0,16.0,3.0,https://pypi.org/project/ipyvue,MIT,2021-01-12 15:13:18.000000,0.0,43596.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,33626.0,3.0,,,,,,,,,,,,,,,,,,
151,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,True,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2021-07-12 20:54:11.000000,2021-06-14 15:04:41.000000,175.0,13.0,14.0,918.0,196.0,2021-06-14 15:07:13.000000,1.1.0,,,10.0,0.0,,13.0,https://pypi.org/project/pyforest,MIT,2021-06-14 15:07:13.000000,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,
152,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,17,True,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,2017-08-18 20:35:01.000000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13.000000,18.0,2.0,3.0,730.0,34.0,2017-08-19 16:11:38.000000,0.0.2,,756.0,2.0,24.0,24.0,3.0,https://pypi.org/project/py-heat-magic,MIT,2017-08-19 16:11:38.000000,,756.0,,,,3.0,,,,,,,,,,,,,,,,,,
153,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,True,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,52.0,30.0,95.0,392.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7553.0,11.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,475887.0,3.0,,,,,,,,,,,,,,,,,,
154,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,17,True,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-08-31 22:18:16.000000,2021-02-24 06:31:50.000000,26.0,17.0,9.0,273.0,31.0,2020-06-27 13:40:43.778000,0.2.1,,5783.0,9.0,2.0,2.0,6.0,,MIT,,,,,,,2.0,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778000,,5783.0,,,,,,,,
155,LFortran,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit pull requests (PR) there. Any PR sent here will..,https://github.com/lfortran/lfortran,,kernels,17,True,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-09-10 04:01:34.000000,2021-09-10 04:01:15.000000,12.0,,,271.0,6948.0,2020-07-31 19:39:55.000000,0.3.0,,1084.0,9.0,,,17.0,https://pypi.org/project/lfortran,MIT,2020-07-31 19:39:55.000000,,24.0,https://anaconda.org/conda-forge/lfortran,2021-08-16 18:41:21.970000,27574.0,3.0,,,,,,,,,,,,,,,,,,
156,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,17,True,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-08-23 20:03:10.000000,2021-08-22 23:30:48.000000,25.0,12.0,66.0,271.0,,2021-02-27 04:59:39.000000,0.1.5,,994.0,15.0,15.0,15.0,6.0,https://pypi.org/project/tributary,Apache-2.0,2020-08-25 18:51:06.000000,,125.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,13045.0,3.0,,,,,,,,,,,,,,,,,,
157,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,False,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2020-08-07 13:12:52.000000,2019-04-11 00:12:09.000000,8.0,5.0,5.0,266.0,16.0,2019-04-11 00:12:42.000000,0.0.2,,4757.0,2.0,121.0,117.0,3.0,https://pypi.org/project/blackcellmagic,MIT,2019-04-11 00:12:42.000000,4.0,4757.0,,,,3.0,,,,,,,,,,,,,,,,,,
158,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,17,True,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-08-31 23:34:05.000000,2021-08-31 23:34:04.000000,42.0,7.0,67.0,262.0,,2021-03-28 03:28:25.639000,0.3.1,,7339.0,24.0,4.0,4.0,13.0,https://pypi.org/project/jupyterlab_templates,Apache-2.0,2019-06-30 05:07:41.000000,,3407.0,,,,2.0,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639000,,3932.0,,,,,,,,
159,ThebeLab,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,True,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-09-14 05:05:40.000000,2021-09-14 05:05:40.000000,51.0,60.0,71.0,235.0,608.0,2021-08-17 00:12:09.000000,0.8.0,,,3.0,2.0,2.0,25.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
160,JupyterLab Chart Editor,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,17,True,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-08-10 22:24:09.000000,2021-03-10 20:56:11.000000,19.0,12.0,19.0,204.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,2327.0,12.0,3.0,3.0,5.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112000,,2327.0,,,,,,,,
161,JupyterLab Go-To-Definition,Navigate to variable's definition with a click in JupyterLab (or with a few key strokes).,https://github.com/krassowski/jupyterlab-go-to-definition,,lab-extensions,17,True,krassowski/jupyterlab-go-to-definition,,,https://github.com/krassowski/jupyterlab-go-to-definition,2018-12-22 01:18:42.000000,2021-08-23 19:48:16.000000,2021-07-28 12:06:05.000000,8.0,10.0,13.0,201.0,89.0,2020-03-14 15:54:46.503000,1.0.0,,4569.0,19.0,12.0,10.0,2.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@krassowski/jupyterlab_go_to_definition,https://www.npmjs.com/package/@krassowski/jupyterlab_go_to_definition,2020-03-14 15:54:46.503000,2.0,4569.0,,,,,,,,
162,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,True,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11.000000,40.0,16.0,14.0,193.0,106.0,2018-03-08 14:28:54.000000,0.4.0,,539.0,4.0,19.0,14.0,12.0,https://pypi.org/project/jupyter-spark,MPL-2.0,2018-03-08 14:28:54.000000,5.0,539.0,,,,3.0,,,,,,,,,,,,,,,,,,
163,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,True,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2020-10-19 09:31:37.000000,2020-10-02 15:10:06.000000,42.0,11.0,9.0,185.0,217.0,2020-02-03 15:59:07.000000,1.0.0,1437.0,1631.0,8.0,,,6.0,,Apache-2.0,,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,42456.0,,,,,,,,,,,,,
164,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,True,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-15 14:16:19.000000,2021-02-03 03:28:02.000000,51.0,30.0,7.0,159.0,214.0,2021-02-15 14:16:19.000000,1.1.1,2372.0,1915.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,Apache-2.0,2021-02-15 14:16:19.000000,,1851.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,886.0,,,,,,,,,,,,,
165,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,17,True,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,2018-09-15 13:17:27.000000,2021-08-31 22:23:58.000000,2021-08-10 09:03:01.000000,21.0,13.0,13.0,85.0,103.0,2021-03-03 12:59:31.000000,0.2.1,,9052.0,10.0,0.0,,8.0,https://pypi.org/project/ipytree,MIT,2021-03-03 12:59:31.000000,0.0,8265.0,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895000,23634.0,3.0,,,,,,,,,,,,,,,,,,
166,JupyterLab HDF5,"Open and explore HDF5 files in JupyterLab. Can handle very large (TB) sized files, and datasets of any dimensionality.",https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,17,True,jupyterlab/jupyterlab-hdf5,jupyterlab_hdf,,https://github.com/jupyterlab/jupyterlab-hdf5,2018-10-02 18:20:20.000000,2021-09-06 13:29:37.000000,2021-09-06 12:56:58.000000,16.0,13.0,30.0,77.0,314.0,2021-09-06 12:50:17.014000,0.7.0,,1186.0,9.0,0.0,,6.0,https://pypi.org/project/jupyterlab_hdf,BSD-3-Clause,2021-09-06 12:50:03.000000,0.0,541.0,,,,2.0,,,,,,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,2021-09-06 12:50:17.014000,,645.0,,,,,,,,
