,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,gem_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,hex_id,docs_url,bitbucket_id
74,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,25,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2025-09-08 12:59:54.000000,2025-09-08 12:59:53,261.0,10.0,950.0,6.0,103.0,9.0,18.0,3248.0,2025-05-05 12:29:18.478,5.0.15,,37024.0,129.0,144.0,15.0,5.0,https://pypi.org/project/ipyregulartable,2021-01-08 04:41:11.000,2.0,101.0,https://anaconda.org/conda-forge/ipyregulartable,2025-04-22 14:57:40.441,9523.0,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2025-05-05 12:29:18.478,127.0,36762.0,,finos/ipyregulartable,,,,,,,,,,,
75,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2025-04-22 14:56:47.090000,2020-04-07 18:56:49,405.0,,425.0,86.0,105.0,182.0,127.0,3080.0,2020-04-07 16:43:54.000,1.3.1,,38218.0,73.0,60.0,12.0,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,41.0,28250.0,https://anaconda.org/conda-forge/qgrid,2025-04-22 14:56:47.090,589541.0,2.0,,,,,,qgrid,https://www.npmjs.com/package/qgrid,2018-07-11 05:36:40.781,7.0,143.0,,,,,,,,,,,,,
76,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,25,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2025-10-01 21:54:38.000000,2025-10-01 21:54:01,2449.0,8.0,966.0,95.0,1110.0,20.0,354.0,2810.0,2025-09-27 05:28:43.000,d17e738679831983025ea49f3d09f81557cf2a54b4d8f8902b45d282e0de9583,,1605.0,100.0,,,169.0,,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2025-09-27 06:16:24.927136,187.0,202330.0,,,,,,,,,,,,,,,,,,
77,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,25,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-02-07 15:09:04.000000,2025-02-07 15:09:02,1975.0,,428.0,42.0,2290.0,94.0,235.0,1626.0,2024-07-08 18:03:34.000,0.36.0,,11175.0,57.0,6.0,,43.0,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,11175.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
78,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,25,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2025-09-12 10:06:40.000000,2025-09-11 11:50:55,1688.0,51.0,253.0,56.0,1231.0,144.0,211.0,1624.0,2025-02-25 18:37:02.000,0.14.1,3194.0,236.0,69.0,,,42.0,,,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2025-02-25 21:39:45.027444,6.0,25343.0,,,,,,,,,,,,,,,,,,
79,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,25,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2025-09-22 18:19:04.000000,2025-08-28 15:21:18,746.0,1.0,46.0,8.0,586.0,18.0,288.0,1159.0,2024-11-10 12:22:28.000,1.9.1,181.0,361329.0,96.0,113.0,,36.0,https://pypi.org/project/nbqa,2024-11-10 12:21:56.000,113.0,357460.0,https://anaconda.org/conda-forge/nbqa,2025-04-22 14:57:38.228,231625.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
80,itkwidgets,An elegant Python interface for visualization on the web platform to interactively generate insights into..,https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,25,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2025-04-22 14:56:57.354000,2025-03-13 21:30:06,659.0,,84.0,23.0,491.0,123.0,166.0,613.0,2023-03-02 22:39:43.651,0.32.6,134.0,25821.0,123.0,418.0,381.0,27.0,https://pypi.org/project/itkwidgets,2025-02-07 20:08:30.000,32.0,19245.0,https://anaconda.org/conda-forge/itkwidgets,2025-04-22 14:56:57.354,532277.0,2.0,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,2023-03-02 22:39:43.651,5.0,163.0,,,,,,,,,,,,,
81,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,25,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2025-07-04 14:14:17.854000,2025-07-01 14:19:12,311.0,,60.0,15.0,112.0,83.0,140.0,356.0,2025-07-02 11:25:16.283,1.11.3,,262551.0,69.0,1907.0,1802.0,14.0,https://pypi.org/project/ipyvuetify,2025-07-02 11:25:10.000,99.0,255360.0,https://anaconda.org/conda-forge/ipyvuetify,2025-07-04 14:14:17.854,297206.0,2.0,,,,,,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2025-07-02 11:25:16.283,6.0,2474.0,,widgetti/ipyvuetify,,,,,,,,,,,
82,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,25,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2025-07-15 09:07:09.000000,2025-07-15 09:07:09,437.0,2.0,63.0,22.0,130.0,52.0,110.0,194.0,2023-12-28 12:19:39.000,0.5.3,,144863.0,21.0,3451.0,2920.0,29.0,https://pypi.org/project/jupyter_sphinx,2023-12-28 12:19:39.000,531.0,138553.0,https://anaconda.org/conda-forge/jupyter_sphinx,2025-04-22 14:56:32.786,397532.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
83,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,False,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2024-07-03 23:29:02.000000,2022-12-28 22:18:25,332.0,,184.0,41.0,45.0,56.0,193.0,2248.0,2021-11-15 23:43:33.000,5.2.1,,1938.0,33.0,102.0,91.0,17.0,,,,,,,,2.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,11.0,1938.0,,,,,,,,,,,,,
84,jupyter-dash,OBSOLETE - Dash v2.11+ has Jupyter support built in!.,https://github.com/plotly/jupyter-dash,,widgets,24,False,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2025-04-22 14:57:40.935000,2023-08-11 17:18:48,162.0,,229.0,42.0,49.0,55.0,30.0,960.0,2022-04-01 20:13:44.000,0.4.2,145.0,167918.0,14.0,140.0,,10.0,https://pypi.org/project/jupyter-dash,2022-04-01 20:05:08.000,135.0,159410.0,https://anaconda.org/conda-forge/jupyter-dash,2025-04-22 14:57:40.935,444816.0,3.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,5.0,967.0,,,,,,,,,,,,,
85,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,24,False,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2025-04-22 14:56:28.896000,2024-09-22 20:08:50,145.0,,92.0,13.0,53.0,14.0,34.0,931.0,2024-09-21 00:40:12.000,2.5.0,,65250.0,28.0,2856.0,2774.0,21.0,https://pypi.org/project/watermark,2024-09-21 00:40:12.000,82.0,58107.0,https://anaconda.org/conda-forge/watermark,2025-04-22 14:56:28.896,421478.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
86,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/jupyterlab-contrib/jupyterlab_code_formatter,,lab-extensions,24,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/jupyterlab-contrib/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2025-05-21 08:24:58.000000,2025-05-21 08:24:58,502.0,,62.0,7.0,162.0,35.0,173.0,898.0,2024-08-14 10:00:05.000,3.0.2,74.0,120519.0,62.0,59.0,2.0,46.0,https://pypi.org/project/jupyterlab_code_formatter,2024-08-14 09:59:54.000,52.0,106526.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2025-04-22 14:57:04.487,836878.0,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2023-04-16 18:07:15.321,5.0,706.0,,jupyterlab-contrib/jupyterlab_code_formatter,,,,,,,,,,,
87,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,24,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2025-04-22 14:57:11.891000,2025-01-05 15:15:13,122.0,,142.0,24.0,40.0,14.0,98.0,726.0,2025-01-05 15:18:48.000,0.10.0,,77491.0,16.0,448.0,425.0,21.0,https://pypi.org/project/bash_kernel,2025-01-05 15:18:48.000,23.0,73025.0,https://anaconda.org/conda-forge/bash_kernel,2025-04-22 14:57:11.891,268000.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
88,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/jupyter-widgets/ipydatagrid,,widgets,24,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/jupyter-widgets/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2025-08-23 13:20:21.108000,2024-12-16 13:14:51,883.0,,53.0,17.0,396.0,78.0,92.0,624.0,2024-12-17 07:43:21.382,1.4.0,,56169.0,43.0,280.0,244.0,28.0,https://pypi.org/project/ipydatagrid,2024-12-17 07:41:04.000,31.0,50369.0,https://anaconda.org/conda-forge/ipydatagrid,2025-08-23 13:20:21.108,301276.0,3.0,,,,,,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2024-12-17 07:43:21.382,5.0,421.0,,jupyter-widgets/ipydatagrid,,,,,,,,,,,
89,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,24,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2025-10-02 08:27:00.000000,2025-09-30 14:18:38,538.0,17.0,70.0,14.0,196.0,10.0,87.0,411.0,2025-09-29 16:55:32.000,0.5.3,,20016.0,28.0,28.0,8.0,22.0,https://pypi.org/project/jupyterlab_templates,2025-09-29 16:55:32.000,15.0,18568.0,https://anaconda.org/conda-forge/jupyterlab_templates,2025-09-29 20:04:14.877,44484.0,2.0,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2024-02-12 21:51:37.725,5.0,753.0,,finos/jupyterlab_templates,,,,,,,,,,,
90,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,False,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2025-07-07 17:47:29.000000,2023-05-23 19:06:45,716.0,,63.0,28.0,192.0,74.0,95.0,284.0,2022-04-04 22:26:36.000,1.3.3,9.0,47765.0,22.0,378.0,323.0,33.0,https://pypi.org/project/ipycytoscape,2022-04-04 22:26:36.000,50.0,38959.0,https://anaconda.org/conda-forge/ipycytoscape,2025-04-22 14:57:22.885,579592.0,3.0,,,,,,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,5.0,156.0,,,,,,,,,,,,,
91,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,24,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2025-10-02 04:11:41.353000,2025-10-02 00:04:13,807.0,92.0,35.0,6.0,223.0,31.0,64.0,273.0,2025-10-02 00:47:17.000,6.0.2,8.0,1184.0,33.0,10.0,5.0,30.0,https://pypi.org/project/mamba-gator,2025-10-02 00:30:14.000,,180.0,https://anaconda.org/conda-forge/mamba_gator,2025-10-02 04:11:41.353,58082.0,2.0,,,,,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,5.0,20.0,,,,,,,,,,,,,
92,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,24,False,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2025-04-22 14:56:39.385000,2024-02-06 14:17:16,218.0,,40.0,10.0,79.0,42.0,28.0,251.0,2021-03-29 11:27:31.000,0.6.0,,70206.0,13.0,1327.0,1309.0,10.0,https://pypi.org/project/ipywebrtc,2021-03-29 11:27:31.000,12.0,65500.0,https://anaconda.org/conda-forge/ipywebrtc,2025-04-22 14:56:39.385,446245.0,3.0,,,,,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,6.0,153.0,,,,,,,,,,,,,
93,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,24,False,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2025-09-01 21:02:18.000000,2024-04-05 12:54:09,439.0,,47.0,11.0,144.0,16.0,30.0,65.0,2022-08-25 15:33:01.697,0.12.3,119.0,1187854.0,39.0,132.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-08-25 15:33:01.697,132.0,1178226.0,https://anaconda.org/conda-forge/jupyter-packaging,2025-04-22 14:57:25.544,625717.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
94,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,23,False,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2025-04-22 14:57:46.519000,2023-07-04 23:34:35,692.0,,368.0,87.0,263.0,81.0,161.0,5314.0,2022-02-19 00:48:20.000,0.5.1,,3126.0,18.0,7.0,,21.0,https://pypi.org/project/lux-api,2022-02-19 00:46:49.000,2.0,2459.0,https://anaconda.org/conda-forge/lux-api,2025-04-22 14:57:46.519,30811.0,3.0,,,,,,luxwidget,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,5.0,117.0,,,,,,,,,,,,,
95,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,False,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,745.0,42.0,326.0,,328.0,3543.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,145.0,145.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
96,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,23,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2025-10-01 08:05:57.000000,2025-09-30 00:24:31,5438.0,39.0,406.0,61.0,2186.0,602.0,1137.0,3122.0,2025-03-10 20:59:07.000,1.0.6160010,522.0,9.0,29.0,,,138.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
97,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2025-08-18 12:38:08.000000,2025-08-18 12:38:06,2389.0,10.0,258.0,52.0,789.0,45.0,747.0,2637.0,2018-08-01 13:19:52.714,0.0.6,,7.0,6.0,5.0,,119.0,,,,,,,,2.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,5.0,7.0,,IHaskell/IHaskell,,,,,,,,,,,
98,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,23,False,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2025-04-22 15:30:48.879000,2024-04-29 16:04:27,600.0,,295.0,61.0,148.0,70.0,527.0,1746.0,2023-01-20 20:54:32.000,1.3.2,,18873.0,19.0,,,44.0,,,,,https://anaconda.org/r/r-irkernel,2025-04-22 15:30:48.879,180593.0,2.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,62.0,2441617.0,,,,,,,,,,IRkernel,,,,,,,,
99,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,23,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2025-06-11 21:06:06.000000,2025-02-20 07:13:20,234.0,,98.0,25.0,149.0,50.0,133.0,1158.0,2024-09-05 09:46:44.000,3.2.4,364.0,18905.0,17.0,15.0,6.0,25.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2024-09-05 09:46:39.000,4.0,16650.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2025-04-22 14:57:49.779,95609.0,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2024-09-05 09:46:38.118,5.0,479.0,,jupyterlab-contrib/jupyterlab-variableInspector,,,,,,,,,,,
100,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,23,False,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2025-08-20 15:00:13.000000,2024-02-01 21:38:56,330.0,,178.0,31.0,114.0,91.0,56.0,975.0,2021-10-12 17:42:50.869,1.8.1,,47641.0,40.0,11.0,2.0,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,6.0,8779.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2025-04-22 14:57:28.709,2483590.0,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,3.0,56.0,,,,,,,,,,,,,
101,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,23,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2025-09-18 11:51:40.000000,2025-09-18 11:51:40,758.0,6.0,34.0,32.0,173.0,50.0,158.0,930.0,2025-02-16 07:54:33.000,0.8.1,24.0,21.0,12.0,623.0,623.0,55.0,,,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2776.0,,,,,,,,,,,iruby,,,,,,,
102,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,23,False,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2020-06-08 07:00:44.341,2025-08-25 07:46:48.501000,2023-07-20 09:03:10,473.0,,64.0,1.0,,,,705.0,2025-08-01 13:03:19.000,0.14.1,,346930.0,38.0,91.0,,21.0,https://pypi.org/project/ipycanvas,2025-08-01 13:03:19.000,84.0,342434.0,https://anaconda.org/conda-forge/ipycanvas,2025-08-25 07:46:48.501,268865.0,3.0,,,,,,ipycanvas,https://www.npmjs.com/package/ipycanvas,2025-08-01 12:49:18.067,7.0,295.0,,,,,,,,,,,,,
103,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2025-05-11 15:42:27.000000,2025-05-11 15:42:26,428.0,,66.0,21.0,58.0,38.0,150.0,459.0,2024-04-15 11:21:13.000,0.36.0,331.0,42486.0,115.0,125.0,118.0,20.0,https://pypi.org/project/octave_kernel,2024-04-15 11:21:06.000,7.0,29049.0,https://anaconda.org/conda-forge/octave_kernel,2025-04-22 14:56:30.779,873273.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
104,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,23,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2025-04-22 14:57:27.304000,2025-03-10 10:49:26,148.0,,53.0,23.0,100.0,24.0,87.0,258.0,2024-06-03 06:33:21.775,4.0.5,,144434.0,25.0,68.0,6.0,21.0,https://pypi.org/project/jupyter-bokeh,2023-03-14 10:10:06.309,57.0,134928.0,https://anaconda.org/conda-forge/jupyter_bokeh,2025-04-22 14:57:27.304,189935.0,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2024-06-03 06:33:21.775,5.0,6539.0,,,,,,,,,,,,,
105,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,23,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2025-06-26 06:39:04.000000,2025-06-26 06:39:04,237.0,,15.0,10.0,106.0,32.0,22.0,211.0,2025-06-24 14:38:22.000,1.1.0,270.0,178250.0,17.0,541.0,489.0,9.0,https://pypi.org/project/ipylab,2025-06-24 14:38:15.000,47.0,176077.0,https://anaconda.org/conda-forge/ipylab,2025-06-25 13:22:17.911,68797.0,2.0,,,,,,ipylab,https://www.npmjs.com/package/ipylab,2025-06-24 14:38:19.633,5.0,964.0,,,,,,,,,,,,,
106,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,23,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2025-09-10 11:19:02.779000,2025-09-10 11:13:26,150.0,4.0,17.0,6.0,82.0,8.0,9.0,73.0,2025-09-10 11:19:02.779,1.11.3,,263354.0,38.0,1437.0,1382.0,6.0,https://pypi.org/project/ipyvue,2025-09-10 11:18:57.000,39.0,257695.0,https://anaconda.org/conda-forge/ipyvue,2025-04-22 14:57:10.187,242681.0,3.0,,,,,,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2025-09-10 11:19:02.779,16.0,1868.0,,widgetti/ipyvue,,,,,,,,,,,
107,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,False,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2025-10-02 06:10:45.000000,2023-01-10 01:11:13,2371.0,,352.0,79.0,881.0,169.0,1104.0,3974.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
108,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,False,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,402.0,,260.0,81.0,78.0,54.0,133.0,3960.0,2022-05-31 17:34:28.000,0.7.5,48.0,759.0,22.0,22.0,21.0,29.0,,,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,88825.0,,,,,,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
109,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,22,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2025-09-08 22:23:12.000000,2025-09-08 22:03:54,850.0,40.0,419.0,117.0,324.0,61.0,804.0,2854.0,2025-09-08 22:21:43.000,1.30.4,,,58.0,,,119.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
110,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,22,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2024-07-16 16:30:54.000000,2024-06-14 16:00:40,204.0,,196.0,37.0,34.0,11.0,23.0,1117.0,2024-06-14 16:00:53.000,1.1.2,,2079.0,12.0,15.0,,15.0,https://pypi.org/project/pyforest,2024-06-14 16:00:53.000,15.0,2079.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
