,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,updated_github_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
80,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,22,True,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-02-19 11:21:03.000000,2021-02-19 11:21:03.000000,41.0,35.0,68.0,123.0,335.0,2020-09-21 17:37:11.000000,0.3.2,,71332.0,8.0,17.0,,22.0,https://pypi.org/project/jupyter_sphinx,BSD-3-Clause,2018-08-06 23:12:20.000000,17.0,71332.0,,,,2.0,,,,,,,,,,,,,,,,,,,
81,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-04-19 16:32:19.000000,2021-04-19 16:32:11.000000,542.0,47.0,38.0,5429.0,616.0,2020-07-17 00:15:20.654000,5.10.1,,482.0,70.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-07-17 00:15:20.654000,,482.0,,,,,,,,,
82,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,21,True,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-02-28 14:25:09.000000,2021-02-28 14:25:09.000000,231.0,37.0,657.0,2231.0,1880.0,2018-08-01 13:12:37.900000,0.0.5,,42.0,5.0,4.0,4.0,100.0,,MIT,,,,,,,2.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:12:37.900000,,42.0,,,,,,,,,
83,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,True,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-04-18 06:38:03.116286,2021-02-10 10:22:01.000000,281.0,47.0,492.0,1426.0,577.0,2020-07-20 12:11:32.000000,1.1.1,,4332.0,15.0,,,38.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,32666.0,2.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-04-18 06:38:03.116286,38.0,333672.0,,,,,,,,,,IRkernel,,,,
84,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-04-15 17:45:46.000000,2021-04-10 13:03:02.000000,71.0,26.0,111.0,771.0,163.0,2021-04-10 13:07:39.934000,3.0.9,,16061.0,11.0,3.0,3.0,16.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934000,,16061.0,,,,,,,,,
85,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,87.0,39.0,29.0,764.0,264.0,2017-11-16 17:59:43.000000,1.5.1,,5415.0,26.0,163.0,115.0,7.0,https://pypi.org/project/notedown,BSD-2-Clause,2017-11-16 17:59:43.000000,48.0,4487.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31564.0,3.0,,,,,,,,,,,,,,,,,,,
86,Stencila,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,21,True,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-04-22 08:42:24.000000,2021-04-22 08:40:18.000000,37.0,8.0,446.0,588.0,2998.0,2021-04-22 08:40:27.000000,0.53.0,1235.0,582.0,85.0,21.0,13.0,20.0,,Apache-2.0,,,,,,,3.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16458.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059000,8.0,415.0,,,,,,,,,
87,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-04-02 15:15:15.000000,2021-04-02 15:15:07.000000,36.0,15.0,113.0,424.0,353.0,2021-04-02 15:07:25.000000,1.4.10,,25807.0,54.0,2.0,,30.0,https://pypi.org/project/jupyterlab_code_formatter,MIT,2021-04-02 15:07:25.000000,2.0,13652.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2021-04-02 15:06:23.719000,,12155.0,,,,,,,,,
88,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,21,True,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-04-19 20:41:31.000000,2020-04-30 08:50:34.000000,56.0,67.0,48.0,409.0,282.0,2020-04-30 08:53:17.000000,0.4.4,,13926.0,21.0,21.0,3.0,8.0,https://pypi.org/project/ipysheet,MIT,2020-04-30 08:53:17.000000,18.0,9825.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,31542.0,3.0,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,2020-04-30 08:49:24.146000,,2933.0,,,,,,,,,
89,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,21,True,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-04-21 22:07:30.000000,2021-04-21 22:07:30.000000,106.0,14.0,153.0,345.0,552.0,2021-04-19 20:13:02.000000,2.5.0,79.0,8086.0,26.0,6.0,,42.0,https://pypi.org/project/jupyter-kernel-gateway,BSD-3-Clause,2020-08-18 17:56:44.000000,6.0,8084.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,
90,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,21,True,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-03-22 07:17:55.000000,2021-03-22 07:17:52.000000,53.0,28.0,24.0,226.0,138.0,2020-12-18 20:29:35.000000,0.5.1,,29794.0,4.0,26.0,26.0,14.0,https://pypi.org/project/jupyter-resource-usage,BSD-2-Clause,2020-12-18 20:27:19.000000,0.0,10687.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,248397.0,2.0,,,,,,,,,,,,,,,,,,,
91,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,21,True,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-02-26 19:51:47.000000,2021-02-26 19:51:31.000000,25.0,50.0,1352.0,200.0,7498.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,588.0,588.0,33.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
92,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,21,True,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-04-19 19:56:44.000000,2021-04-15 20:39:36.000000,22.0,43.0,41.0,195.0,590.0,2021-01-05 06:47:54.000000,0.2.6,,6829.0,37.0,38.0,1.0,8.0,https://pypi.org/project/nbinteract,BSD-3-Clause,2021-01-05 06:47:54.000000,37.0,6829.0,,,,3.0,,,,,,,,,,,,,,,,,,,
93,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/QuantStack/ipycytoscape,,widgets,21,True,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/QuantStack/ipycytoscape,2020-02-05 13:46:52.000000,2021-04-22 12:38:54.000000,2021-04-22 12:38:53.000000,39.0,49.0,73.0,135.0,593.0,2021-01-05 04:00:14.000000,1.2.0,2.0,1216.0,15.0,28.0,28.0,26.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/ipycytoscape,2021-01-05 07:41:06.454000,15809.0,3.0,,,,,,,,,,,,,,,,,,,
94,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,21,True,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-04-20 11:16:31.679000,2021-04-19 10:48:26.000000,35.0,7.0,15.0,27.0,241.0,2021-04-19 10:48:55.000000,0.9.2,,567180.0,25.0,2.0,,17.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-04-13 10:08:47.000000,2.0,557857.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-04-20 11:16:31.679000,102556.0,3.0,,,,,,,,,,,,,,,,,,,
95,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,21,False,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,3.0,5.0,24.0,266.0,2021-01-04 10:18:03.000000,4.2.0,,30773.0,16.0,311.0,285.0,5.0,https://pypi.org/project/ipydatawidgets,BSD-3-Clause,2021-01-04 10:18:03.000000,26.0,28358.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,82131.0,3.0,,,,,,,,,,,,,,,,,,,
96,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,20,True,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-04-18 14:21:11.000000,2021-04-18 14:20:30.000000,335.0,145.0,1078.0,3691.0,2287.0,2021-04-17 01:56:33.000000,2.15.3,,,86.0,,,86.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
97,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,True,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-04-06 18:23:04.000000,2021-01-15 13:13:35.000000,228.0,25.0,51.0,1889.0,,2021-01-11 00:36:32.000000,0.12.1,,17081.0,3.0,,,9.0,,Apache-2.0,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-01-11 00:11:14.480525,16.0,392875.0,,,,,,,,,,,,,,
98,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,True,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-03-31 09:17:26.000000,2021-03-17 12:46:20.000000,102.0,37.0,37.0,494.0,319.0,2021-01-19 14:40:37.214000,1.8.0,,12793.0,38.0,0.0,,19.0,https://pypi.org/project/witwidget,Apache-2.0,2021-01-19 14:40:21.000000,0.0,9497.0,,,,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,3296.0,,,,,,,,,
99,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-03-07 20:10:37.000000,2021-02-21 18:17:10.000000,33.0,18.0,11.0,384.0,176.0,2016-12-23 12:20:44.000000,1.0.4,,1490.0,2.0,19.0,19.0,3.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,77483.0,3.0,,,,,,,,,,,,,,,,,,,
100,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,True,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-01-24 17:12:41.412000,2020-06-09 08:15:17.000000,60.0,3.0,48.0,362.0,95.0,2020-06-09 08:23:50.000000,0.8.0,,5304.0,16.0,291.0,253.0,8.0,https://pypi.org/project/appmode,MIT,2020-06-09 08:23:50.000000,38.0,2599.0,https://anaconda.org/conda-forge/appmode,2021-01-24 17:12:41.412000,110906.0,2.0,,,,,,,,,,,,,,,,,,,
101,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,True,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-04-20 22:06:52.000000,2021-04-18 02:40:40.000000,46.0,69.0,94.0,352.0,834.0,2020-08-06 14:44:44.865000,0.32.0,50.0,11187.0,63.0,4.0,,18.0,https://pypi.org/project/itkwidgets,Apache-2.0,2020-08-06 14:41:06.000000,4.0,8851.0,,,,3.0,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,2020-08-06 14:44:44.865000,,2333.0,,,,,,,,,
102,itables,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,20,True,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,15.0,11.0,7.0,165.0,85.0,2020-12-14 21:51:13.000000,0.3.0,,2237.0,5.0,54.0,49.0,3.0,https://pypi.org/project/itables,MIT,2020-12-14 21:51:13.000000,5.0,2237.0,,,,3.0,,,,,,,,,,,,,,,,,,,
103,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,20,True,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-04-15 22:08:23.000000,2021-04-13 13:08:23.000000,31.0,8.0,13.0,43.0,84.0,2020-12-04 12:44:11.000000,1.0.0,,3771.0,5.0,66.0,57.0,8.0,https://pypi.org/project/jupyterhub-ltiauthenticator,BSD-3-Clause,2020-12-04 12:44:11.000000,9.0,3771.0,,,,2.0,,,,,,,,,,,,,,,,,,,
104,Native Authenticator,JupyterHub-native user authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,True,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-03-09 15:38:22.000000,2021-01-31 12:16:42.000000,43.0,22.0,40.0,38.0,262.0,2021-01-14 22:35:59.000000,0.0.7,,5435.0,7.0,24.0,24.0,16.0,https://pypi.org/project/jupyterhub-nativeauthenticator,BSD-3-Clause,2021-01-14 22:35:59.000000,,5435.0,,,,2.0,,,,,,,,,,,,,,,,,,,
105,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-04-06 16:20:38.000000,2021-04-06 16:18:43.000000,356.0,92.0,670.0,2224.0,699.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,99.0,,MIT,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
106,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,True,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-04-13 20:54:50.000000,2021-04-13 20:54:42.000000,193.0,106.0,109.0,1797.0,463.0,,,,3492.0,14.0,,,18.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,97796.0,2.0,,,,,,,,,,,,,,,,,,,
107,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,19,False,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2019-05-01 16:17:44.000000,2018-04-16 21:58:03.000000,33.0,8.0,11.0,515.0,56.0,2018-01-08 14:52:15.000000,0.1.15,,1184.0,14.0,63.0,61.0,9.0,https://pypi.org/project/jupyternotify,BSD-3-Clause,2018-01-08 14:52:15.000000,2.0,1184.0,,,,2.0,,,,,,,,,,,,,,,,,,,
108,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,19,True,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,45.0,12.0,29.0,463.0,208.0,2018-12-12 18:30:14.000000,0.9.0,,2672.0,10.0,7.0,7.0,9.0,https://pypi.org/project/ansible-kernel,Apache-2.0,2018-12-12 18:30:14.000000,,421.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,6607.0,2.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66345.0,,,,,,,,,,,,,,
109,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,True,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-03-31 07:31:52.000000,2021-03-17 13:11:06.000000,54.0,37.0,19.0,455.0,79.0,2021-03-17 14:17:30.519000,0.8.0,,6828.0,10.0,4.0,4.0,15.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-03-17 14:17:30.519000,,6828.0,,,,,,,,,
110,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,19,False,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,69.0,41.0,27.0,450.0,69.0,2020-02-16 07:15:03.000000,0.2.0,,5970.0,19.0,31.0,,4.0,https://pypi.org/project/jupyter-tensorboard,MIT,2020-02-16 07:15:03.000000,31.0,5970.0,,,,2.0,,,,,,,,,,,,,,,,,,,
111,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,19,False,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,58.0,16.0,37.0,432.0,32.0,2018-01-15 18:14:37.000000,0.9.0,,7616.0,10.0,187.0,153.0,3.0,https://pypi.org/project/pivottablejs,MIT,2018-01-15 18:14:37.000000,34.0,7616.0,,,,3.0,,,,,,,,,,,,,,,,,,,
112,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter/enterprise_gateway,,kernels,19,True,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-04-21 21:48:45.000000,2021-04-16 20:13:50.000000,135.0,79.0,384.0,419.0,1082.0,2021-02-16 22:52:25.000000,2.5.0,9210.0,1062.0,26.0,1.0,,78.0,https://pypi.org/project/jupyter_enterprise_gateway,BSD-3-Clause,2020-04-27 23:19:05.000000,1.0,843.0,,,,2.0,,,,,,,,,,,,,,,,,,,
113,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,19,True,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,53.0,26.0,129.0,370.0,347.0,2018-06-11 13:11:15.000000,0.28.4,,11390.0,97.0,5.0,,16.0,https://pypi.org/project/octave_kernel,BSD-3-Clause,2018-06-11 13:11:15.000000,5.0,11390.0,,,,2.0,,,,,,,,,,,,,,,,,,,
114,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,True,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-02-02 21:32:07.000000,2021-02-02 21:32:06.000000,48.0,42.0,30.0,350.0,322.0,2020-08-11 15:42:42.282000,2.0.1,,4666.0,15.0,3.0,2.0,17.0,https://pypi.org/project/jupyterlab_latex,BSD-3-Clause,2020-03-04 03:43:10.000000,1.0,1175.0,,,,2.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2020-08-11 15:42:42.282000,,3491.0,,,,,,,,,
115,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,19,True,nteract/pick,pick,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2020-11-09 20:50:58.000000,2020-11-04 01:10:24.000000,37.0,4.0,5.0,325.0,,2020-08-17 02:44:36.000000,1.0.0,,41760.0,15.0,104.0,,5.0,https://pypi.org/project/pick,BSD-3-Clause,2020-08-17 02:44:36.000000,104.0,41760.0,,,,2.0,,,,,,,,,,,,,,,,,,,
116,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,False,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-02-26 16:38:32.000000,2020-03-04 03:38:48.000000,71.0,23.0,34.0,281.0,192.0,2020-03-04 03:40:19.000000,2.0.0,,3437.0,21.0,4.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,BSD-3-Clause,2020-03-04 03:40:19.000000,2.0,775.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2020-03-04 03:39:30.578000,,2662.0,,,,,,,,,
117,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,19,True,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-03-29 01:56:53.000000,2021-03-29 01:56:50.000000,38.0,6.0,66.0,229.0,,2021-03-28 03:28:25.639000,0.3.1,,9091.0,24.0,4.0,4.0,12.0,https://pypi.org/project/jupyterlab_templates,Apache-2.0,2019-06-30 05:07:41.000000,,4281.0,,,,2.0,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639000,,4810.0,,,,,,,,,
118,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,True,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-03-21 14:29:54.000000,2021-03-11 01:31:03.000000,32.0,21.0,10.0,173.0,49.0,2021-03-11 01:34:17.000000,0.5.1,,4541.0,6.0,7.0,3.0,11.0,https://pypi.org/project/sidecar,BSD-3-Clause,2021-01-15 16:35:10.000000,4.0,2233.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-01-15 16:27:22.402000,,2308.0,,,,,,,,,
119,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,19,True,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,2018-03-26 22:52:45.000000,2021-01-08 04:19:39.000000,2021-01-08 04:19:33.000000,30.0,18.0,7.0,170.0,29.0,2020-03-12 16:09:39.000000,0.0.8,,9021.0,10.0,26.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,Apache-2.0,2020-03-12 16:09:39.000000,26.0,9021.0,,,,2.0,,,,,,,,,,,,,,,,,,,
120,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,19,True,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-04-03 23:14:56.000000,2021-04-03 23:14:56.000000,27.0,6.0,67.0,170.0,,2021-03-22 17:05:54.885000,3.0.0,,63824.0,13.0,0.0,,14.0,https://pypi.org/project/jupyter-bokeh,BSD-3-Clause,2021-03-22 03:18:28.000000,0.0,8328.0,,,,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2021-03-22 17:05:54.885000,,55496.0,,,,,,,,,
121,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/Valassis-Digital-Media/spylon-kernel,,kernels,19,False,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/Valassis-Digital-Media/spylon-kernel,2016-11-21 02:23:14.000000,2018-10-05 21:02:27.447000,2018-09-20 15:43:57.000000,22.0,15.0,18.0,130.0,188.0,2018-03-23 20:36:58.000000,0.4.1,,4118.0,14.0,56.0,56.0,6.0,https://pypi.org/project/spylon-kernel,BSD-3-Clause,2018-03-23 20:36:58.000000,,2806.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,65601.0,2.0,,,,,,,,,,,,,,,,,,,
122,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,True,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-04-17 13:45:42.000000,2021-04-07 15:18:12.000000,94.0,39.0,69.0,115.0,315.0,2021-04-07 15:14:58.000000,1.1.0,,703.0,9.0,8.0,8.0,38.0,https://pypi.org/project/batchspawner,BSD-3-Clause,2021-04-07 15:14:58.000000,0.0,703.0,,,,2.0,,,,,,,,,,,,,,,,,,,
