,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
86,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,24,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,138.0,130.0,91.0,43.0,67.0,647.0,2019-06-03 21:24:10.000,0.10.2,,12452.0,20.0,201.0,186.0,22.0,https://pypi.org/project/mapboxgl,12452.0,,,,2.0,,2019-06-02 16:02:54.380,15.0,,,,,,,,,,,,,,,,,,,,,,
87,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,24,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2024-01-13 23:16:00.000000,2023-12-10 12:14:36,219.0,1.0,43.0,11.0,113.0,24.0,80.0,559.0,2023-12-10 12:15:58.000,1.6.3,,130039.0,43.0,394.0,394.0,6.0,https://pypi.org/project/itables,128430.0,https://anaconda.org/conda-forge/itables,2023-12-10 14:27:36.515,38622.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
88,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,24,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-01-14 19:14:51.000000,2024-01-03 08:17:42,657.0,11.0,62.0,30.0,438.0,13.0,91.0,366.0,2023-07-18 13:09:18.000,4.0.0,,25184.0,40.0,87.0,4.0,15.0,https://pypi.org/project/vega,18881.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,573657.0,2.0,,2023-04-12 02:09:01.110,83.0,,,,,,,,,,,,,,,,,,,,,,
89,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,24,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2024-01-20 03:42:00.000000,2023-12-21 10:01:33,823.0,30.0,65.0,25.0,506.0,101.0,124.0,358.0,2021-10-26 10:05:57.827,0.8.2,,9768.0,19.0,11.0,10.0,29.0,,,,,,3.0,thebe,,,https://www.npmjs.com/package/thebe,2023-12-21 10:04:16.431,1.0,9768.0,,,,,,,,,,,,,,,,,,
90,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,False,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,762.0,44.0,326.0,,328.0,3521.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,143.0,143.0,55.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
91,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2024-01-21 12:07:58.000000,2024-01-21 12:07:58,2267.0,63.0,259.0,49.0,687.0,39.0,740.0,2518.0,2018-08-01 13:19:52.714,0.0.6,,12.0,6.0,2.0,,114.0,,,,,,2.0,ihaskell_jupyterlab,,,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,2.0,12.0,,,,,,,IHaskell/IHaskell,,,,,,,,,,,
92,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,23,False,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,175.0,40.0,173.0,60.0,174.0,913.0,2022-08-31 09:02:38.000,2.4.1,,53495.0,18.0,29.0,29.0,30.0,https://pypi.org/project/pythreejs,44844.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,519862.0,3.0,jupyter-threejs,,,https://www.npmjs.com/package/jupyter-threejs,,,3001.0,,,,,,,,,,,,,,,,,,
93,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,23,False,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,,2015-11-09 16:48:57.000,2024-01-12 16:17:35.703000,2024-01-12 02:33:33,1443.0,7.0,127.0,24.0,613.0,26.0,454.0,759.0,2024-01-12 02:34:35.000,3.1.1,285.0,29543.0,83.0,4.0,4.0,38.0,https://pypi.org/project/nglview,7624.0,https://anaconda.org/conda-forge/nglview,2024-01-12 16:17:35.703,703444.0,3.0,nglview-js-widgets,,,https://www.npmjs.com/package/nglview-js-widgets,,,5558.0,,,,,,,,,,,,,,,,,,
94,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2023-12-06 04:45:55.894000,2018-12-04 14:43:25,32.0,,80.0,21.0,8.0,23.0,41.0,638.0,2018-01-15 18:14:37.000,0.9.0,,16771.0,10.0,419.0,398.0,3.0,https://pypi.org/project/pivottablejs,16741.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,2853.0,3.0,,2018-01-15 18:14:37.000,21.0,,,,,,,,,,,,,,,,,,,,,,
95,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,23,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2024-01-18 14:25:27.000000,2024-01-17 16:53:18,799.0,8.0,44.0,16.0,341.0,56.0,72.0,471.0,2023-09-08 07:25:27.000,1.2.0,,22309.0,38.0,121.0,121.0,19.0,https://pypi.org/project/ipydatagrid,19168.0,https://anaconda.org/conda-forge/ipydatagrid,2023-09-08 09:15:46.265,55075.0,3.0,ipydatagrid,,,https://www.npmjs.com/package/ipydatagrid,,,1568.0,,,,,,,,,,,,,,,,,,
96,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,False,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,64.0,24.0,52.0,33.0,150.0,437.0,2022-11-29 02:04:58.000,0.35.1,153.0,11800.0,36.0,66.0,66.0,20.0,https://pypi.org/project/octave_kernel,5747.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,514418.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
97,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,False,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,,2015-04-09 09:40:33.000,2023-11-09 23:47:42.000000,2023-01-11 11:27:13,465.0,,51.0,11.0,97.0,45.0,65.0,425.0,,,,90117.0,9.0,2858.0,2858.0,33.0,https://pypi.org/project/nbval,80324.0,https://anaconda.org/conda-forge/nbval,2023-10-11 12:34:56.839,411340.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
98,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,23,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2024-01-17 12:20:28.000000,2024-01-17 12:20:28,923.0,19.0,66.0,15.0,420.0,63.0,126.0,402.0,2023-11-29 16:23:49.000,0.15.11,,36664.0,88.0,3.0,,21.0,https://pypi.org/project/xeus-python,4780.0,https://anaconda.org/conda-forge/xeus-python,2024-01-11 15:43:18.351,1371052.0,2.0,,2023-12-22 15:54:22.000,3.0,,,,,,,,,,,,,,,,,,,,,,
99,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,23,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2024-01-04 02:25:03.000000,2024-01-04 02:25:03,1059.0,16.0,132.0,18.0,253.0,63.0,125.0,317.0,2018-12-10 14:39:58.000,0.8.8,,226141.0,18.0,3.0,3.0,71.0,https://pypi.org/project/jupyter-server-proxy,190813.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1440634.0,2.0,@jupyterlab/server-proxy,,,https://www.npmjs.com/package/@jupyterlab/server-proxy,,,2587.0,,,,,,,,,,,,,,,,,,
100,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,23,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2024-01-16 17:39:24.000000,2024-01-16 17:37:04,342.0,16.0,17.0,4.0,47.0,3.0,57.0,279.0,2023-05-19 07:58:00.869,0.13.3,,25805.0,40.0,366.0,344.0,5.0,https://pypi.org/project/ipytest,25805.0,,,,3.0,,2024-01-16 17:39:24.000,22.0,,,,,,,,,,,,,,,,,,,,,,
101,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,23,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,629.0,,144.0,29.0,141.0,62.0,94.0,234.0,2023-03-06 14:13:35.000,6.6.3,363.0,3289300.0,18.0,,,60.0,https://pypi.org/project/jupyter-console,3243829.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,4227389.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
102,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2024-01-19 14:43:20.000000,2023-03-06 12:26:30,217.0,,37.0,11.0,76.0,33.0,28.0,231.0,,,,36989.0,8.0,971.0,971.0,9.0,https://pypi.org/project/ipywebrtc,32401.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,332017.0,3.0,jupyter-webrtc,,,https://www.npmjs.com/package/jupyter-webrtc,,,277.0,,,,,,,,,,,,,,,,,,
103,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,23,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2024-01-09 22:06:43.000000,2024-01-04 00:02:12,593.0,8.0,75.0,16.0,183.0,67.0,88.0,198.0,,,,23322.0,13.0,722.0,722.0,31.0,https://pypi.org/project/nbgitpuller,21291.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,83271.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
104,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2024-01-04 00:04:58.000000,2024-01-04 00:04:57,192.0,4.0,171.0,20.0,83.0,71.0,83.0,195.0,2020-08-28 12:01:56.000,1.3.2,,7891.0,9.0,136.0,129.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,7383.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,34046.0,1.0,,2020-08-28 12:01:56.000,7.0,,,,,,,,,,,,,,,,,,,,,,
105,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,23,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2024-01-19 13:11:03.000000,2023-10-09 07:01:31,224.0,,13.0,8.0,90.0,24.0,21.0,165.0,2023-08-11 05:48:03.000,1.0.0,133.0,89437.0,15.0,83.0,83.0,7.0,https://pypi.org/project/ipylab,88116.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,28290.0,2.0,ipylab,,,https://www.npmjs.com/package/ipylab,,,534.0,,,,,,,,,,,,,,,,,,
106,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2024-01-24 07:09:52.000000,2023-01-10 01:11:13,2371.0,,352.0,87.0,880.0,170.0,1103.0,3885.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
107,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,402.0,1.0,255.0,83.0,78.0,53.0,130.0,3729.0,2022-05-31 17:34:28.000,0.7.5,44.0,909.0,22.0,16.0,15.0,29.0,,,,,,2.0,,,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87331.0,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,,
108,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-01-09 01:44:29.000000,2023-04-27 23:44:02,329.0,,158.0,29.0,109.0,80.0,56.0,868.0,2021-10-12 17:42:50.869,1.8.1,,52812.0,40.0,8.0,2.0,20.0,https://pypi.org/project/witwidget,2346.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2121832.0,3.0,wit-widget,2021-10-12 17:42:30.000,4.0,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,2.0,1122.0,,,,,,,,,,,,,,,,,,
109,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,22,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,123.0,,88.0,13.0,47.0,18.0,28.0,852.0,2023-05-23 15:47:43.000,2.4.0,,29454.0,17.0,2174.0,2174.0,19.0,https://pypi.org/project/watermark,22156.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,277360.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
110,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,22,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2024-01-24 19:39:53.000000,2024-01-12 17:04:53,237.0,5.0,73.0,16.0,107.0,35.0,40.0,533.0,2023-08-25 14:12:11.000,0.9.0,,79966.0,123.0,8.0,3.0,19.0,https://pypi.org/project/jupyterlab-nvdashboard,78996.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-06-16 16:21:24.095,38154.0,2.0,jupyterlab-nvdashboard,2023-12-04 16:35:05.000,2.0,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,3.0,192.0,,,,,,,,,,,,,,,,,,
111,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,28.0,19.0,41.0,25.0,25.0,276.0,2021-01-06 19:12:18.000,0.4.2,,10366.0,7.0,343.0,325.0,11.0,https://pypi.org/project/nteract-scrapbook,10028.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,15891.0,3.0,,2021-01-06 19:12:18.000,18.0,,,,,,,,,,,,,,,,,,,,,,
112,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,22,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2024-01-11 17:37:29.000000,2024-01-04 00:17:12,413.0,14.0,128.0,17.0,154.0,75.0,83.0,167.0,2022-10-05 04:48:28.224,1.2.0,,3752.0,10.0,35.0,31.0,44.0,https://pypi.org/project/batchspawner,3752.0,,,,2.0,,2022-10-05 04:48:28.224,4.0,,,,,,,,,,,,,,,,,,,,,,
113,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,22,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2024-01-04 00:06:00.000000,2024-01-04 00:05:59,578.0,6.0,63.0,12.0,157.0,32.0,73.0,69.0,2023-05-22 08:28:01.738,1.2.0,,8564.0,13.0,72.0,72.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,8564.0,,,,2.0,,2022-09-09 11:33:03.525,,,,,,,,,,,,,,,,,,,,,,,
114,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,22,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2024-01-17 12:40:31.000000,2024-01-17 12:40:31,462.0,20.0,49.0,7.0,141.0,3.0,47.0,62.0,2024-01-04 13:15:25.000,1.6.2,,2645.0,14.0,113.0,104.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2645.0,,,,2.0,,2024-01-04 13:15:25.000,9.0,,,,,,,,,,,,,,,,,,,,,,
115,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,579.0,41.0,255.0,53.0,39.0,6075.0,2020-10-27 19:53:29.453,5.11.0,,177.0,71.0,5.0,2.0,27.0,,,,,,3.0,@nteract/commuter,,,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,3.0,177.0,,,,,,,,6.0,,,,,,,,,,
116,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,847.0,1.0,424.0,73.0,33.0,2.0,91.0,3293.0,2021-07-13 22:12:59.000,0.13.2,,9850.0,4.0,,,12.0,,,,,,3.0,,,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,551617.0,,,,,,,,,,,,,
117,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2024-01-06 22:00:58.000000,2023-08-05 06:50:25,531.0,,278.0,65.0,225.0,166.0,123.0,2867.0,,,,5376.0,20.0,,,26.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,231195.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
118,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,21,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-10-01 17:07:29.000000,2023-10-01 17:07:29,1172.0,,221.0,49.0,221.0,12.0,,728.0,2022-04-21 19:01:00.000,0.5.0,,7918.0,14.0,9.0,,107.0,https://pypi.org/project/toree,7918.0,,,,2.0,,2022-04-21 19:01:00.000,9.0,,,,,,,,,,,,,,,,,,,,,,
119,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,21,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2024-01-24 03:29:57.000000,2024-01-07 21:53:54,1349.0,4.0,200.0,39.0,763.0,66.0,496.0,596.0,2023-03-18 23:02:09.000,3.2.2,33215.0,4669.0,37.0,,,115.0,https://pypi.org/project/jupyter_enterprise_gateway,2405.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-06-16 13:24:38.315,134884.0,2.0,,,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
120,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,,67.0,25.0,16.0,4.0,54.0,429.0,2023-05-18 14:28:00.000,0.9.0,,4541.0,9.0,359.0,359.0,9.0,https://pypi.org/project/appmode,1566.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,220206.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
121,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,21,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2024-01-20 00:15:24.000000,2024-01-20 00:15:23,443.0,20.0,62.0,16.0,153.0,7.0,81.0,358.0,2023-07-14 16:46:17.000,0.5.0,,15318.0,16.0,8.0,8.0,20.0,https://pypi.org/project/jupyterlab_templates,12011.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-08-17 13:29:47.158,18576.0,2.0,jupyterlab_templates,,,https://www.npmjs.com/package/jupyterlab_templates,,,2875.0,,,,,,,finos/jupyterlab_templates,,,,,,,,,,,
122,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,21,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,410.0,,58.0,17.0,120.0,45.0,101.0,296.0,2023-11-07 09:41:30.000,7.0.0,,30050.0,21.0,3.0,3.0,24.0,https://pypi.org/project/dask-labextension,6467.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,940844.0,2.0,dask-labextension,,,https://www.npmjs.com/package/dask-labextension,,,636.0,,,,,,,,,,,,,,,,,,
123,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,21,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2023-01-05 09:57:44.000000,2021-04-15 20:39:36,590.0,,22.0,8.0,117.0,66.0,42.0,227.0,2021-01-05 06:49:39.135,0.2.6,,14373.0,46.0,46.0,4.0,8.0,https://pypi.org/project/nbinteract,14119.0,,,,3.0,nbinteract,2021-01-05 06:49:39.135,39.0,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,3.0,254.0,,,,,,,,,,,,,,,,,,
124,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,21,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,217.0,,19.0,9.0,84.0,18.0,39.0,195.0,2023-07-28 20:17:21.000,0.8.4,,10548.0,13.0,217.0,217.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,7109.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,104962.0,2.0,@ijmbarr/jupyterlab_spellchecker,,,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,,,259.0,,,,,,,,,,,,,,,,,,
125,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,21,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-12-21 21:51:58.000000,2023-11-11 18:56:51,567.0,57.0,33.0,15.0,121.0,16.0,58.0,174.0,2023-11-11 19:00:26.000,0.4.1,,731.0,6.0,5.0,5.0,15.0,https://pypi.org/project/jupyter-fs,506.0,https://anaconda.org/conda-forge/jupyter-fs,2023-11-12 01:40:07.839,9004.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
