,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,updated_github_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
72,elyra,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,22,True,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2021-05-20 03:02:30.000000,2021-05-19 22:43:41.000000,146.0,184.0,756.0,931.0,1022.0,2021-04-27 01:29:26.000000,2.2.4,,1772.0,51.0,19.0,19.0,24.0,https://pypi.org/project/elyra,Apache-2.0,2021-04-29 18:05:37.000000,0.0,1309.0,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105000,4170.0,2.0,,,,,,,,,,,,,,,,,,,
73,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,22,False,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,143.0,66.0,135.0,712.0,1380.0,2019-07-21 08:49:48.715000,0.9.0,,16313.0,94.0,75.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2019-07-21 08:49:39.000000,74.0,9780.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,224421.0,2.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1858.0,,,,,,,,,
74,Stencila,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,22,True,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-05-20 09:06:57.000000,2021-05-19 20:42:00.000000,37.0,12.0,450.0,593.0,3309.0,2021-05-19 04:19:05.000000,0.66.0,1479.0,234.0,100.0,23.0,15.0,21.0,,Apache-2.0,,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16458.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059000,8.0,65.0,,,,,,,,,
75,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,True,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-04-19 05:03:57.000000,2021-04-19 05:00:36.000000,121.0,35.0,67.0,566.0,221.0,2019-06-03 21:24:10.000000,0.10.2,,6622.0,20.0,121.0,103.0,21.0,https://pypi.org/project/mapboxgl,MIT,2019-06-02 15:18:57.000000,18.0,6622.0,,,,2.0,,,,,,,,,,,,,,,,,,,
76,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-05-06 21:33:03.000000,2021-03-12 11:47:30.000000,61.0,32.0,69.0,400.0,507.0,2021-03-11 21:19:20.467000,3.1.2,,176731.0,30.0,1.0,1.0,23.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467000,,176731.0,,,,,,,,,
77,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,22,True,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-04-21 22:07:30.000000,2021-04-21 22:07:30.000000,106.0,12.0,157.0,350.0,552.0,2021-04-19 20:13:02.000000,2.5.0,81.0,9298.0,26.0,6.0,,42.0,https://pypi.org/project/jupyter-kernel-gateway,BSD-3-Clause,2020-08-18 17:56:44.000000,6.0,9296.0,,,,1.0,,,,,,,,,,,,,,,,,,,
78,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,22,True,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-05-03 21:49:28.000000,2021-05-03 21:49:18.000000,44.0,8.0,79.0,301.0,500.0,2020-05-15 23:40:02.000000,3.4.0,,30100.0,37.0,148.0,,10.0,https://pypi.org/project/vega,BSD-3-Clause,2020-05-15 23:40:02.000000,148.0,23004.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,418686.0,2.0,,,,,,,,,,,,,,,,,,,
79,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,22,True,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-05-19 06:54:10.000000,2021-05-19 06:54:10.000000,56.0,28.0,25.0,231.0,155.0,2021-04-29 13:47:38.000000,0.6.0,,29226.0,4.0,29.0,29.0,15.0,https://pypi.org/project/jupyter-resource-usage,BSD-2-Clause,2021-04-29 13:31:58.000000,0.0,10236.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,265866.0,2.0,,,,,,,,,,,,,,,,,,,
80,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,True,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,22.0,24.0,24.0,213.0,,2021-01-06 19:12:18.000000,0.4.2,,61321.0,7.0,55.0,35.0,11.0,https://pypi.org/project/nteract-scrapbook,BSD-3-Clause,2021-01-06 19:12:18.000000,20.0,61321.0,,,,2.0,,,,,,,,,,,,,,,,,,,
81,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,22,True,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-05-10 09:23:42.000000,2021-02-22 17:03:17.000000,30.0,50.0,63.0,196.0,192.0,2021-02-22 17:11:17.000000,1.6.2,,24246.0,43.0,10.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2021-02-22 17:11:17.000000,6.0,22207.0,https://anaconda.org/conda-forge/ipyvuetify,2021-02-22 19:18:07.995000,44879.0,2.0,,,,,,,,,,,,,,,,,,,
82,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,22,True,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-05-02 05:47:06.000000,2021-05-02 05:46:43.000000,49.0,32.0,57.0,131.0,346.0,2020-08-01 12:38:50.000000,0.9.0,,32915.0,13.0,341.0,311.0,20.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2020-08-01 12:38:50.000000,30.0,32161.0,https://anaconda.org/conda-forge/nbgitpuller,2020-08-01 13:34:29.631000,17356.0,2.0,,,,,,,,,,,,,,,,,,,
83,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,22,True,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-04-29 18:43:27.000000,2021-04-29 18:43:27.000000,42.0,33.0,71.0,124.0,346.0,2020-09-21 17:37:11.000000,0.3.2,,64844.0,8.0,17.0,,23.0,https://pypi.org/project/jupyter_sphinx,BSD-3-Clause,2018-08-06 23:12:20.000000,17.0,64844.0,,,,2.0,,,,,,,,,,,,,,,,,,,
84,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-05-11 19:17:24.000000,2021-05-11 19:17:24.000000,543.0,47.0,39.0,5511.0,622.0,2020-07-17 00:15:20.654000,5.10.1,,156.0,70.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-07-17 00:15:20.654000,,156.0,,,,,,,,,
85,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,True,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-05-19 13:01:32.303248,2021-05-11 11:30:11.000000,282.0,45.0,496.0,1437.0,581.0,2021-05-11 11:36:15.000000,1.2,,4534.0,16.0,,,39.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,35008.0,2.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-05-19 13:01:32.303248,38.0,352844.0,,,,,,,,,,IRkernel,,,,
86,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-05-01 14:37:15.000000,2021-04-10 13:03:02.000000,73.0,28.0,111.0,783.0,163.0,2021-04-10 13:07:39.934000,3.0.9,,14972.0,11.0,3.0,3.0,16.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934000,,14972.0,,,,,,,,,
87,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,86.0,39.0,29.0,770.0,264.0,2017-11-16 17:59:43.000000,1.5.1,,5772.0,26.0,168.0,120.0,7.0,https://pypi.org/project/notedown,BSD-2-Clause,2017-11-16 17:59:43.000000,48.0,4867.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31697.0,3.0,,,,,,,,,,,,,,,,,,,
88,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,21,True,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34.000000,122.0,22.0,8.0,484.0,41.0,2021-01-22 17:06:54.671000,0.4.0,,12057.0,10.0,117.0,116.0,7.0,https://pypi.org/project/jupyterlab-dash,MIT,2019-07-13 16:38:26.000000,1.0,1639.0,,,,2.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671000,,10418.0,,,,,,,,,
89,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-05-11 23:57:16.000000,2021-04-02 15:15:07.000000,36.0,15.0,113.0,438.0,353.0,2021-04-02 15:07:25.000000,1.4.10,,22773.0,54.0,2.0,,30.0,https://pypi.org/project/jupyterlab_code_formatter,MIT,2021-04-02 15:07:25.000000,2.0,11919.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2021-04-02 15:06:23.719000,,10854.0,,,,,,,,,
90,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,21,False,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,58.0,16.0,37.0,433.0,32.0,2018-01-15 18:14:37.000000,0.9.0,,8333.0,10.0,201.0,167.0,3.0,https://pypi.org/project/pivottablejs,MIT,2018-01-15 18:14:37.000000,34.0,8333.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,
91,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,21,False,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-05-09 22:20:00.000000,2020-04-30 08:50:34.000000,56.0,67.0,48.0,414.0,282.0,2020-04-30 08:53:17.000000,0.4.4,,13102.0,21.0,21.0,3.0,8.0,https://pypi.org/project/ipysheet,MIT,2020-04-30 08:53:17.000000,18.0,9362.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,32523.0,3.0,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,2020-04-30 08:49:24.146000,,2579.0,,,,,,,,,
92,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-04-26 19:20:13.000000,2021-04-26 19:20:06.000000,62.0,3.0,49.0,369.0,96.0,2020-06-09 08:23:50.000000,0.8.0,,5123.0,16.0,293.0,255.0,8.0,https://pypi.org/project/appmode,MIT,2020-06-09 08:23:50.000000,38.0,2380.0,https://anaconda.org/conda-forge/appmode,2021-01-24 17:12:41.412000,115238.0,2.0,,,,,,,,,,,,,,,,,,,
93,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,21,True,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-05-14 15:32:42.000000,2021-05-14 15:32:42.000000,47.0,67.0,97.0,357.0,867.0,2021-05-14 15:18:42.716000,0.32.1,59.0,10426.0,64.0,4.0,,19.0,https://pypi.org/project/itkwidgets,Apache-2.0,2021-05-14 15:16:38.000000,4.0,7467.0,,,,3.0,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,2021-05-14 15:18:42.716000,,2956.0,,1.0,,,,,,,
94,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,21,True,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-05-19 13:12:10.000000,2021-04-15 20:39:36.000000,22.0,43.0,41.0,198.0,590.0,2021-01-05 06:47:54.000000,0.2.6,,6987.0,37.0,38.0,1.0,8.0,https://pypi.org/project/nbinteract,BSD-3-Clause,2021-01-05 06:47:54.000000,37.0,6987.0,,,,3.0,,,,,,,,,,,,-1.0,,,,,,,
95,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,21,True,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2021-05-19 07:32:31.000000,2021-05-17 09:00:58.000000,40.0,49.0,76.0,139.0,613.0,2021-01-05 04:00:14.000000,1.2.0,2.0,1217.0,17.0,31.0,31.0,26.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,17040.0,3.0,,,,,,,,,,,,,,cytoscape/ipycytoscape,,,,,
96,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,21,True,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-05-12 11:26:20.430000,2021-05-12 09:56:07.000000,35.0,6.0,15.0,30.0,259.0,2021-05-12 09:56:30.000000,0.10.2,,549164.0,29.0,2.0,,17.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-05-12 09:56:19.000000,2.0,536768.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-05-12 11:26:20.430000,148761.0,3.0,,,,,,,,,,,,,,,,,,,
97,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,21,False,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,3.0,5.0,24.0,266.0,2021-01-04 10:18:03.000000,4.2.0,,30503.0,16.0,332.0,306.0,5.0,https://pypi.org/project/ipydatawidgets,BSD-3-Clause,2021-01-04 10:18:03.000000,26.0,28042.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,86147.0,3.0,,,,,,,,,,,,,,,,,,,
98,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,20,True,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-05-18 03:31:44.000000,2021-05-18 03:31:11.000000,335.0,139.0,1084.0,3702.0,2313.0,2021-04-17 01:56:33.000000,2.15.3,,,86.0,,,86.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
99,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,20,True,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-05-11 13:51:14.000000,2021-05-11 13:51:14.000000,233.0,39.0,658.0,2247.0,1895.0,2018-08-01 13:12:37.900000,0.0.5,,20.0,5.0,4.0,4.0,101.0,,MIT,,,,,,,2.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:12:37.900000,,20.0,,-1.0,,,,,,,
100,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,True,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-05-17 08:16:58.000000,2021-01-15 13:13:35.000000,260.0,14.0,55.0,1977.0,,2021-01-11 00:36:32.000000,0.12.1,,18147.0,3.0,,,9.0,,Apache-2.0,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-01-11 00:11:14.480525,16.0,435545.0,,,,,,,,,,,,,,
101,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,True,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-05-11 09:27:28.000000,2021-03-17 12:46:20.000000,103.0,37.0,38.0,513.0,319.0,2021-01-19 14:40:37.214000,1.8.0,,12578.0,38.0,0.0,,19.0,https://pypi.org/project/witwidget,Apache-2.0,2021-01-19 14:40:21.000000,0.0,9436.0,,,,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,3142.0,,,,,,,,,
102,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-03-07 20:10:37.000000,2021-02-21 18:17:10.000000,33.0,18.0,11.0,385.0,176.0,2016-12-23 12:20:44.000000,1.0.4,,1505.0,2.0,19.0,19.0,3.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,79782.0,3.0,,,,,,,,,,,,,,,,,,,
103,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,20,True,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-02-26 19:51:47.000000,2021-02-26 19:51:31.000000,25.0,51.0,1352.0,204.0,7498.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,686.0,686.0,33.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
104,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,20,True,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000000,2021-05-17 14:33:12.000000,2021-05-17 14:33:12.000000,31.0,8.0,15.0,44.0,93.0,2020-12-04 12:44:11.000000,1.0.0,,3739.0,5.0,67.0,58.0,8.0,https://pypi.org/project/jupyterhub-ltiauthenticator,BSD-3-Clause,2020-12-04 12:44:11.000000,9.0,3739.0,,,,2.0,,,,,,,,,,,,,,,,,,,
105,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,True,jupyterhub/nativeauthenticator,jupyterhub-nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000000,2021-05-10 20:32:56.000000,2021-05-10 14:32:04.000000,43.0,22.0,46.0,39.0,269.0,2021-01-14 22:35:59.000000,0.0.7,,5652.0,7.0,25.0,25.0,16.0,https://pypi.org/project/jupyterhub-nativeauthenticator,BSD-3-Clause,2021-01-14 22:35:59.000000,,5652.0,,,,2.0,,,,,,,,,,,,,,,,,,,
106,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-05-07 13:03:51.000000,2021-04-06 16:18:43.000000,356.0,92.0,670.0,2231.0,699.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,99.0,,MIT,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
107,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,True,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-04-13 20:54:50.000000,2021-04-13 20:54:42.000000,193.0,111.0,110.0,1815.0,463.0,,,,3499.0,14.0,,,18.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,101499.0,2.0,,,,,,,,,,,,,,,,,,,
108,jupyter-notify,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,19,True,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,33.0,8.0,11.0,521.0,,2018-01-08 14:52:15.000000,0.1.15,,1235.0,14.0,65.0,63.0,10.0,https://pypi.org/project/jupyternotify,BSD-3-Clause,2018-01-08 14:52:15.000000,2.0,1235.0,,,,2.0,,,,,,,,,,,,,,,,,,,
109,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,True,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-05-10 14:50:24.000000,2021-02-02 21:32:06.000000,50.0,44.0,30.0,470.0,322.0,2020-08-11 15:42:42.282000,2.0.1,,4716.0,15.0,3.0,2.0,17.0,https://pypi.org/project/jupyterlab_latex,BSD-3-Clause,2020-03-04 03:43:10.000000,1.0,973.0,,,,2.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2020-08-11 15:42:42.282000,,3743.0,,,,,,,,,
110,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,19,True,ansible/ansible-jupyter-kernel,ansible-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000000,2021-03-05 18:39:25.000000,2021-03-05 18:39:24.000000,45.0,12.0,29.0,463.0,208.0,2018-12-12 18:30:14.000000,0.9.0,,2310.0,10.0,7.0,7.0,9.0,https://pypi.org/project/ansible-kernel,Apache-2.0,2018-12-12 18:30:14.000000,,116.0,https://anaconda.org/conda-forge/ansible-kernel,2020-01-14 12:34:24.230000,6883.0,2.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66350.0,,,,,,,,,,,,,,
111,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,True,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-05-18 13:05:23.000000,2021-05-05 12:29:00.000000,56.0,37.0,21.0,460.0,89.0,2021-04-29 10:22:28.814000,0.9.0,,7799.0,11.0,8.0,8.0,16.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814000,,7799.0,,,,,,,,,
112,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,19,False,lspvic/jupyter_tensorboard,jupyter-tensorboard,,https://github.com/lspvic/jupyter_tensorboard,2017-08-22 08:05:13.000000,2021-02-25 23:36:10.000000,2020-02-16 06:42:48.000000,69.0,41.0,27.0,450.0,69.0,2020-02-16 07:15:03.000000,0.2.0,,10361.0,19.0,31.0,,4.0,https://pypi.org/project/jupyter-tensorboard,MIT,2020-02-16 07:15:03.000000,31.0,10361.0,,,,2.0,,,,,,,,,,,,,,,,,,,
113,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter/enterprise_gateway,,kernels,19,True,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-05-14 14:52:34.000000,2021-05-14 14:52:34.000000,139.0,83.0,388.0,431.0,1087.0,2021-02-16 22:52:25.000000,2.5.0,9440.0,1046.0,26.0,1.0,,80.0,https://pypi.org/project/jupyter_enterprise_gateway,BSD-3-Clause,2020-04-27 23:19:05.000000,1.0,827.0,,,,2.0,,,,,,,,,,,,,,,,,,,
