,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,gem_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,docs_url,hex_id,bitbucket_id
38,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,30,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2024-11-15 17:39:13.000000,2024-11-15 17:39:13,1705.0,44.0,305.0,26.0,497.0,89.0,295.0,549.0,2024-10-25 13:27:29.000,7.0.0,,20849.0,42.0,190.0,180.0,90.0,https://pypi.org/project/jupyterhub-kubespawner,2024-10-25 13:27:29.000,10.0,20187.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2023-11-23 12:55:19.939,29141.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
39,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,29,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2024-11-19 23:31:51.792000,2021-03-31 14:20:34,1174.0,,3396.0,20.0,322.0,31.0,245.0,14199.0,2024-11-16 15:19:30.297,4.3.1,,62686.0,280.0,19.0,,11.0,,,,,,,,1.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2024-11-19 23:31:51.792,19.0,62686.0,,,,,,,,,,,,,,,,,,
40,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,29,False,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,BSD-3-Clause,2013-07-13 17:05:16.000,2024-07-04 10:37:29.000000,2022-12-21 19:56:24,2660.0,,807.0,132.0,854.0,387.0,462.0,5242.0,2022-11-15 17:33:00.905,0.7.0,,297917.0,18.0,252.0,20.0,135.0,https://pypi.org/project/jupyter_contrib_nbextensions,2022-11-15 17:33:00.905,232.0,277393.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2023-06-16 13:22:12.750,2031928.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
41,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,29,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2024-11-26 10:36:04.000000,2024-10-22 15:05:01,3667.0,6.0,464.0,102.0,1064.0,270.0,368.0,3627.0,2024-02-27 15:38:38.000,0.12.43,,264025.0,112.0,179.0,59.0,65.0,https://pypi.org/project/bqplot,2024-03-25 09:03:21.000,99.0,235292.0,https://anaconda.org/conda-forge/bqplot,2024-02-19 16:46:43.025,1420995.0,2.0,bqplot,https://www.npmjs.com/package/bqplot,2024-03-25 09:04:27.051,21.0,2419.0,,,,,,,,,,,,,,,,,,
42,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,29,False,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2024-07-12 16:16:57.000000,2023-04-21 20:49:35,292.0,,367.0,51.0,100.0,113.0,44.0,1789.0,2023-02-27 00:06:57.430,0.5.0,,120672.0,19.0,8053.0,8041.0,55.0,https://pypi.org/project/ipython-sql,2023-02-27 00:06:57.430,12.0,117729.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,291357.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
43,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,29,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2024-11-28 04:23:10.000000,2024-11-28 02:21:20,1465.0,15.0,134.0,22.0,632.0,33.0,466.0,824.0,2024-11-28 01:48:30.787,3.1.5,305.0,233094.0,86.0,102.0,4.0,39.0,https://pypi.org/project/nglview,2024-11-25 05:49:23.000,91.0,213566.0,https://anaconda.org/conda-forge/nglview,2024-11-25 12:59:02.605,825342.0,2.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2024-11-28 01:48:30.787,7.0,3954.0,,,,,,,,2.0,,,,,,,,,,
44,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,28,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2024-11-19 23:36:35.736000,2021-08-10 23:33:21,523.0,,3396.0,30.0,63.0,64.0,51.0,14199.0,2024-11-16 15:23:59.077,6.3.1,,130992.0,271.0,24.0,,14.0,,,,,,,,1.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2024-11-19 23:36:35.736,24.0,130992.0,,,,,,,,,,,,,,,,,,
45,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,False,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-10-18 13:16:38.000000,2023-10-18 13:16:38,638.0,,1058.0,156.0,79.0,205.0,203.0,9782.0,2018-11-22 17:02:16.000,0.20.0,,46963.0,116.0,60.0,21.0,43.0,https://pypi.org/project/jupyterthemes,2018-11-22 17:02:16.000,39.0,46963.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
46,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,28,False,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:58:01.158000,2023-05-24 15:56:22,277.0,,886.0,268.0,98.0,82.0,81.0,7358.0,2023-05-24 15:58:01.158,1.1.1,,78222.0,9.0,285.0,277.0,31.0,https://pypi.org/project/facets-overview,2023-05-24 15:58:01.158,8.0,78222.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
47,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,28,False,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2024-08-06 13:10:53.364000,2023-10-29 13:51:05,770.0,,414.0,85.0,199.0,155.0,294.0,3695.0,2020-10-29 01:31:20.000,5.7.1,,18361.0,31.0,3017.0,2984.0,44.0,https://pypi.org/project/RISE,2022-11-03 16:45:29.021,31.0,11786.0,https://anaconda.org/conda-forge/rise,2024-08-06 13:10:53.364,341734.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,2.0,4.0,,,,,,,,,,,,,,,,,,
48,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,28,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2024-06-21 15:17:42.000000,2024-06-21 15:17:42,2945.0,,149.0,20.0,537.0,205.0,376.0,1821.0,2024-04-09 17:59:47.000,jupyter-lsp-2.2.5,,147285.0,67.0,2260.0,2207.0,52.0,https://pypi.org/project/jupyterlab-lsp,2024-02-26 15:39:40.000,46.0,88161.0,https://anaconda.org/conda-forge/jupyter-lsp,2024-04-10 00:11:10.767,2896777.0,1.0,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-08-26 15:27:01.064,7.0,1189.0,,,,,,,,,,,,,,,,,,
49,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,28,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2024-11-28 14:03:17.000000,2024-11-28 14:03:16,2837.0,11.0,362.0,45.0,838.0,176.0,373.0,1627.0,2024-07-01 21:56:23.000,2024.7.0,,3570.0,22.0,29.0,,124.0,https://pypi.org/project/jupyter-repo2docker,2024-07-01 21:56:23.000,29.0,3570.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
50,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,28,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2024-11-20 09:02:45.000000,2024-11-20 09:02:37,3434.0,9.0,317.0,41.0,969.0,275.0,672.0,1300.0,2024-11-18 12:32:41.000,0.9.4,581.0,13917.0,42.0,24.0,3.0,109.0,https://pypi.org/project/nbgrader,2024-11-18 12:32:31.000,21.0,9568.0,https://anaconda.org/conda-forge/nbgrader,2024-11-19 16:12:57.065,191148.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
51,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,28,False,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2024-10-10 15:48:16.000000,2023-02-20 00:24:10,1723.0,,190.0,41.0,176.0,72.0,174.0,952.0,2023-02-20 00:24:01.104,2.4.2,,101098.0,46.0,96.0,,30.0,https://pypi.org/project/pythreejs,2023-02-20 00:24:01.104,82.0,93294.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,614637.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2023-02-20 00:16:17.277,14.0,1779.0,,,,,,,,,,,,,,,,,,
52,Stencila,Documents with Scientific Intelligence.,https://github.com/stencila/stencila,,notebook-sharing,28,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2024-11-28 06:22:04.000000,2024-11-27 22:09:58,15205.0,853.0,47.0,27.0,1625.0,105.0,726.0,802.0,2024-11-27 09:13:26.000,2.0.0-beta.20,5213.0,285.0,100.0,29.0,20.0,47.0,,,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,9.0,32.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16476.0,,,-1.0,,,,,,,,,,
53,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,28,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2024-11-06 08:32:00.000000,2024-11-06 08:31:58,1179.0,5.0,147.0,17.0,300.0,82.0,138.0,354.0,2024-08-29 12:49:20.000,4.4.0,,551667.0,37.0,192.0,5.0,78.0,https://pypi.org/project/jupyter-server-proxy,2024-08-29 12:49:20.000,180.0,518445.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2024-08-29 13:24:44.353,1649568.0,1.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2024-06-11 15:51:52.317,7.0,2675.0,,,,,,,,-1.0,,,,,,,,,,
54,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2024-10-17 01:54:04.000000,2024-10-17 01:53:58,7653.0,1.0,45.0,8.0,78.0,65.0,1391.0,274.0,2023-09-25 05:56:08.000,0.24.4,,8281.0,168.0,6720.0,6698.0,36.0,https://pypi.org/project/sos-notebook,2023-09-25 05:56:08.000,22.0,4652.0,https://anaconda.org/conda-forge/sos,2024-04-11 03:47:52.014,195986.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
55,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,28,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2024-11-06 21:36:43.113000,2024-11-06 15:52:22,350.0,147.0,178.0,19.0,134.0,15.0,154.0,206.0,2024-11-06 15:52:36.000,2.0.2,,40309.0,14.0,148.0,148.0,36.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2024-11-06 15:52:36.000,,39550.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2024-11-06 21:36:43.113,38720.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,,
56,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,27,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2024-04-24 07:40:03.000000,2021-01-21 14:02:57,1689.0,,382.0,121.0,3798.0,353.0,4176.0,2823.0,2024-04-24 07:40:03.000,2.4.3,39.0,15204.0,59.0,25.0,,81.0,https://pypi.org/project/beakerx,2024-04-24 07:40:03.000,22.0,4943.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,709162.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,3.0,109.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249703.0,,,,,,,,,,,,,
57,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,27,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-11-26 20:53:03.000000,2024-08-07 01:34:48,1970.0,,363.0,31.0,2283.0,86.0,234.0,1397.0,2024-07-08 18:03:34.000,0.36.0,,11843.0,57.0,6.0,,43.0,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,11843.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
58,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,2157.0,,162.0,41.0,374.0,164.0,261.0,1041.0,2021-02-01 03:34:36.000,1.1.19,,8671.0,92.0,280.0,269.0,33.0,https://pypi.org/project/pixiedust,2021-02-01 03:34:36.000,11.0,7650.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,61277.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
59,jupyter-dash,OBSOLETE - Dash v2.11+ has Jupyter support built in!.,https://github.com/plotly/jupyter-dash,,widgets,27,False,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2024-06-01 18:02:38.000000,2023-08-11 17:18:48,162.0,,233.0,43.0,49.0,55.0,30.0,961.0,2022-04-01 20:13:44.000,0.4.2,129.0,144590.0,14.0,4362.0,4222.0,10.0,https://pypi.org/project/jupyter-dash,2022-04-01 20:05:08.000,135.0,133727.0,https://anaconda.org/conda-forge/jupyter-dash,2023-06-16 19:23:51.624,383358.0,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,5.0,2875.0,,,,,,,,,,,,,,,,,,
60,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,27,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2024-09-22 20:08:50.000000,2024-09-22 20:08:50,145.0,22.0,92.0,13.0,53.0,14.0,34.0,895.0,2024-09-21 00:40:12.000,2.5.0,,72482.0,28.0,2611.0,2529.0,21.0,https://pypi.org/project/watermark,2024-09-21 00:40:12.000,82.0,65933.0,https://anaconda.org/conda-forge/watermark,2024-09-21 05:01:18.014,314364.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
61,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,27,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2024-11-23 20:55:41.000000,2024-11-23 20:09:00,291.0,21.0,58.0,13.0,168.0,27.0,144.0,804.0,2024-11-02 22:42:43.000,2.2.3,,445816.0,67.0,817.0,766.0,8.0,https://pypi.org/project/itables,2024-11-02 22:42:43.000,51.0,443240.0,https://anaconda.org/conda-forge/itables,2024-11-03 03:38:32.534,87604.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
62,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,27,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2024-07-01 15:18:33.000000,2024-02-01 09:28:10,725.0,,308.0,27.0,244.0,27.0,253.0,493.0,2023-11-21 14:14:18.000,13.0.0,,92203.0,17.0,230.0,218.0,69.0,https://pypi.org/project/dockerspawner,2023-11-21 14:14:18.000,12.0,91574.0,https://anaconda.org/conda-forge/dockerspawner,2023-11-21 14:56:25.623,24566.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
63,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,27,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2024-10-11 09:24:34.000000,2024-10-11 09:24:34,479.0,4.0,51.0,11.0,102.0,49.0,69.0,444.0,2024-03-04 14:36:57.000,0.11.0,,216480.0,21.0,3987.0,3443.0,34.0,https://pypi.org/project/nbval,2024-03-04 14:36:57.000,544.0,206885.0,https://anaconda.org/conda-forge/nbval,2024-03-04 16:04:14.390,498976.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
64,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,27,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2024-11-12 18:20:44.677000,2024-10-15 14:56:42,254.0,6.0,49.0,6.0,95.0,30.0,103.0,404.0,2024-10-15 14:56:29.000,0.25.1,,170894.0,39.0,3542.0,3093.0,32.0,https://pypi.org/project/mkdocs-jupyter,2024-10-15 14:56:29.000,449.0,169113.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2024-11-12 18:20:44.677,85529.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
65,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,27,False,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,629.0,,145.0,28.0,141.0,71.0,94.0,250.0,2023-03-06 14:15:13.579,6.6.3,516.0,13736815.0,26.0,232.0,,60.0,https://pypi.org/project/jupyter-console,2023-03-06 14:15:13.579,232.0,13688436.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,4981457.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
66,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,27,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2024-11-11 02:18:06.000000,2024-06-17 11:07:05,435.0,,65.0,23.0,129.0,52.0,110.0,188.0,2023-12-28 12:19:39.000,0.5.3,,113224.0,21.0,3269.0,2738.0,28.0,https://pypi.org/project/jupyter_sphinx,2023-12-28 12:19:39.000,531.0,107410.0,https://anaconda.org/conda-forge/jupyter_sphinx,2024-01-27 18:09:27.331,302374.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
67,Evcxr,"An evaluation context for Rust, including a Jupyter Kernel.",https://github.com/evcxr/evcxr,,kernels,26,True,,evcxr/evcxr,,https://github.com/evcxr/evcxr,MIT,2018-09-25 10:19:22.000,2024-10-12 06:45:19.000000,2024-10-11 06:10:34,718.0,16.0,216.0,55.0,102.0,111.0,149.0,5614.0,2023-12-17 00:16:37.000,0.17.0,5498.0,211.0,7.0,166.0,166.0,49.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
68,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,26,False,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2024-09-04 14:59:57.000000,2023-04-17 04:04:39,1329.0,,688.0,174.0,479.0,135.0,167.0,5485.0,2023-02-22 03:49:00.886,0.9.3,,763.0,33.0,21.0,21.0,73.0,https://pypi.org/project/knowledge-repo,2023-02-22 03:49:00.886,,763.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
69,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,26,False,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-11-29 14:26:24.000000,2023-07-07 13:05:16,1007.0,,236.0,53.0,125.0,187.0,131.0,1948.0,2023-06-02 14:35:02.046,0.6.3,,70356.0,53.0,79.0,17.0,45.0,https://pypi.org/project/ipyvolume,2023-06-02 14:35:02.046,56.0,64025.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,520555.0,2.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,2023-06-02 14:33:47.239,6.0,734.0,,,,,,,widgetti/ipyvolume,,,,,,,,,,,
70,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,26,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2024-11-22 08:36:47.000000,2024-11-22 08:36:45,229.0,18.0,97.0,25.0,140.0,50.0,134.0,1118.0,2024-09-05 09:46:44.000,3.2.4,299.0,22127.0,17.0,15.0,6.0,24.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2024-09-05 09:46:39.000,4.0,19444.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2024-09-06 00:10:43.944,61383.0,2.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2024-09-05 09:46:38.118,5.0,1250.0,,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,,,,,,,,,,,
71,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,26,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2024-11-18 20:41:37.000000,2024-11-18 20:41:36,736.0,7.0,41.0,8.0,573.0,12.0,288.0,1055.0,2024-11-10 12:22:28.000,1.9.1,97.0,330734.0,96.0,113.0,,36.0,https://pypi.org/project/nbqa,2024-11-10 12:21:56.000,113.0,327025.0,https://anaconda.org/conda-forge/nbqa,2024-08-27 21:27:48.828,181167.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
72,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,26,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2024-06-05 16:43:47.000000,2024-06-05 16:09:05,529.0,,121.0,18.0,73.0,71.0,36.0,981.0,2024-06-05 16:43:48.000,0.6.4,,385636.0,19.0,889.0,854.0,24.0,https://pypi.org/project/jupyter_nbextensions_configurator,2024-06-05 16:08:37.000,35.0,367770.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2023-06-16 13:20:40.292,1786662.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
73,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/jupyterlab-contrib/jupyterlab_code_formatter,,lab-extensions,26,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/jupyterlab-contrib/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2024-09-03 06:25:34.000000,2024-08-14 09:59:45,501.0,,55.0,8.0,158.0,32.0,173.0,857.0,2024-08-14 10:00:05.000,3.0.2,45.0,120081.0,62.0,59.0,2.0,45.0,https://pypi.org/project/jupyterlab_code_formatter,2024-08-14 09:59:54.000,52.0,103870.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2024-08-14 15:54:57.913,765378.0,2.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2023-04-16 18:07:15.321,5.0,1482.0,,,,,,,jupyterlab-contrib/jupyterlab_code_formatter,,,,,,,,,,,
