,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,cran_id,go_id,gem_id,pypi,hex_id,bitbucket_id
39,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,25,True,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2020-11-11 18:56:46.728000,2020-11-09 20:39:40.000000,70.0,23.0,112.0,222.0,1066.0,2020-11-09 20:39:53.000000,0.27.5,,13778.0,88.0,479.0,385.0,26.0,https://pypi.org/project/metakernel,BSD-3-Clause,2020-11-09 20:39:53.000000,94.0,6869.0,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,393852.0,1.0,,,,,,,,,,,,,,,,,,
40,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,25,True,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000000,2021-01-13 00:05:16.000000,2021-01-13 00:05:15.000000,89.0,52.0,95.0,201.0,11808.0,2021-01-08 18:53:57.000000,1.2.1,25.0,212201.0,25.0,,,426.0,https://pypi.org/project/jupyter_server,BSD-3-Clause,2018-07-31 14:15:16.000000,,207930.0,https://anaconda.org/conda-forge/jupyter_server,2021-01-08 20:38:07.256000,119567.0,3.0,,,,,,,,,,,,,,,,,,
41,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,24,True,jupyter/docker-stacks,,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000000,2021-01-08 08:23:48.000000,2021-01-02 19:34:58.000000,2249.0,59.0,531.0,5903.0,1667.0,,,,90621.0,,,,186.0,,BSD-3-Clause,,,,,,,2.0,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2021-01-02 20:15:41.042020,278.0,5980996.0,,,,,,,,,,,,,
42,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,24,True,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000000,2020-10-30 18:13:29.000000,2020-04-07 18:56:49.000000,305.0,139.0,123.0,2499.0,405.0,2020-04-07 16:43:54.000000,1.3.1,,25981.0,73.0,127.0,1.0,30.0,https://pypi.org/project/qgrid,Apache-2.0,2020-04-07 16:43:54.000000,126.0,18414.0,https://anaconda.org/conda-forge/qgrid,2020-10-15 16:30:48.138000,226365.0,2.0,,,,,,qgrid,https://www.npmjs.com/package/qgrid,2017-07-08 00:42:37.705000,0.0,1100.0,,,,,,,,
43,ipyregulartable,"An ipywidget wrapper of regular-table for high performance, editable, stylable, lazy data model grids in jupyter and..",https://github.com/jpmorganchase/ipyregulartable,,widgets,24,True,jpmorganchase/ipyregulartable,ipyregulartable,,https://github.com/jpmorganchase/ipyregulartable,2020-06-15 21:45:08.000000,2021-01-08 04:41:11.000000,2021-01-08 04:36:25.000000,712.0,3.0,13.0,2079.0,,2021-01-08 04:41:11.000000,0.2.0,,133758.0,89.0,65.0,3.0,4.0,https://pypi.org/project/ipyregulartable,Apache-2.0,2021-01-08 04:41:11.000000,,53.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2020-12-24 17:55:12.997000,62.0,133705.0,,,,,,,,
44,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,timkpaine/ipydagred3,ipydagred3,,https://github.com/timkpaine/ipydagred3,2020-02-29 23:01:15.000000,2021-01-02 19:39:16.000000,2021-01-02 19:39:06.000000,712.0,4.0,13.0,2079.0,,2020-12-31 23:08:14.000000,0.3.0,,133966.0,89.0,69.0,7.0,3.0,https://pypi.org/project/ipydagred3,Apache-2.0,2020-12-31 23:08:14.000000,,261.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2020-12-24 17:55:12.997000,62.0,133705.0,,,,,,,,
45,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,24,True,jupyter-contrib/jupyter_nbextensions_configurator,jupyter_nbextensions_configurator,,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000000,2021-01-11 10:02:27.000000,2020-03-01 13:46:17.000000,89.0,44.0,31.0,797.0,488.0,2018-12-29 12:36:16.000000,0.4.1,,96197.0,13.0,314.0,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,BSD-3-Clause,2018-12-29 12:36:16.000000,314.0,96197.0,,,,1.0,,,,,,,,,,,,,,,,,,
46,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,24,True,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-01-07 12:54:00.000000,2020-10-09 09:41:09.000000,156.0,60.0,137.0,694.0,1594.0,2020-03-19 11:32:37.000000,2.2.1,,14611.0,42.0,36.0,15.0,24.0,https://pypi.org/project/pythreejs,BSD-3-Clause,2020-10-09 09:40:47.000000,13.0,5832.0,https://anaconda.org/conda-forge/pythreejs,2020-10-12 12:24:08.446000,257922.0,2.0,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2020-03-19 11:22:13.041000,8.0,4174.0,,,,,,,,
47,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,24,True,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-01-12 03:35:57.000000,2020-12-21 08:34:00.000000,196.0,121.0,199.0,347.0,843.0,2020-10-23 04:05:40.000000,0.14.1,,3071.0,17.0,95.0,77.0,57.0,https://pypi.org/project/jupyterhub-kubespawner,BSD-3-Clause,2020-10-23 04:05:40.000000,18.0,3071.0,,,,1.0,,,,,,,,,,,,,,,,,,
48,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,24,True,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000000,2020-11-06 12:19:59.000000,2020-08-27 23:32:32.000000,114.0,48.0,76.0,158.0,536.0,2020-08-28 19:47:01.000000,6.2.0,,7317727.0,13.0,0.0,,52.0,https://pypi.org/project/jupyter-console,BSD-3-Clause,2020-08-28 19:47:01.000000,0.0,7317727.0,,,,3.0,,,,,,,,,,,,,,,,,,
49,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,24,True,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-01-11 04:33:21.000000,2021-01-11 04:26:58.000000,81.0,62.0,64.0,140.0,552.0,2021-01-10 20:03:31.000000,1.5.3,,46253.0,19.0,699.0,605.0,48.0,https://pypi.org/project/jupyter-server-proxy,BSD-3-Clause,2021-01-10 20:03:31.000000,94.0,37412.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-01-10 22:34:38.550000,203353.0,1.0,,,,,,,,,,,,,,,,,,
50,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,23,True,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000000,2020-10-27 19:51:23.000000,2020-10-27 19:51:22.000000,790.0,71.0,75.0,6474.0,259.0,2019-07-24 15:33:29.000000,0.9.1,,29419.0,4.0,37.0,37.0,27.0,https://pypi.org/project/facets-overview,Apache-2.0,2019-07-24 15:33:29.000000,,29419.0,,,,2.0,,,,,,,,,,,,,,,,,,
51,nbdev,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,23,True,fastai/nbdev,nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000000,2021-01-14 01:45:01.000000,2021-01-14 01:44:59.000000,256.0,31.0,177.0,2479.0,1081.0,2021-01-12 20:16:17.000000,1.1.11,,23390.0,85.0,2.0,,54.0,https://pypi.org/project/nbdev,Apache-2.0,2021-01-12 20:16:17.000000,2.0,23390.0,,,,2.0,,,,,,,,,,,,,,,,,,
52,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,23,True,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-01-14 00:00:44.000000,2020-11-09 11:21:07.000000,251.0,172.0,555.0,971.0,2892.0,2019-11-07 21:56:26.000000,0.6.1,,2838.0,23.0,18.0,,78.0,https://pypi.org/project/nbgrader,BSD-3-Clause,2019-11-07 21:54:11.000000,18.0,1244.0,https://anaconda.org/conda-forge/nbgrader,2020-04-03 14:56:13.923000,76517.0,2.0,,,,,,,,,,,,,,,,,,
53,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,23,True,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2020-09-09 05:30:44.000000,2020-09-09 05:30:42.000000,240.0,220.0,666.0,950.0,2053.0,2020-03-25 23:36:46.000000,1.2.0,,20009.0,18.0,12.0,,51.0,https://pypi.org/project/datalab,Apache-2.0,2020-03-25 23:36:46.000000,12.0,20009.0,,,,3.0,,,,,,,,,,,,,,,,,,
54,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,23,True,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2020-12-14 10:59:19.000000,2020-12-09 10:40:22.000000,249.0,107.0,124.0,362.0,540.0,2019-03-01 13:18:32.000000,0.11.1,,3061.0,13.0,95.0,81.0,59.0,https://pypi.org/project/dockerspawner,BSD-3-Clause,2019-04-25 09:02:42.000000,14.0,2800.0,https://anaconda.org/conda-forge/dockerspawner,2019-04-26 00:50:54.465000,6811.0,2.0,,,,,,,,,,,,,,,,,,
55,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,22,True,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2020-12-02 09:25:43.416709,2020-12-02 09:03:55.000000,474.0,144.0,398.0,1805.0,1382.0,,,,13726.0,,5.0,5.0,83.0,,BSD-3-Clause,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,25.0,1386394.0,,,,,,,,,,,,,
56,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,22,True,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-01-13 23:11:43.075000,2021-01-13 16:46:19.000000,672.0,16.0,229.0,1671.0,1826.0,2021-01-13 22:47:03.000000,09d131186b9d9100f48681701085c601aa55fdbe2a720179c0467816b1a940c2,,2724.0,29.0,,,138.0,,Apache-2.0,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-01-13 23:11:43.075000,146.0,187969.0,,,,,,,,,,,,,
57,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,22,True,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2020-12-02 16:36:07.000000,2020-12-02 16:32:55.000000,121.0,49.0,145.0,1483.0,323.0,2019-09-26 17:24:18.653000,5.2.0,,1973.0,32.0,79.0,41.0,14.0,,BSD-3-Clause,,,,,,,1.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2019-09-26 17:24:18.653000,38.0,1973.0,,,,,,,,
58,JupyterLab LSP,Language Server Protocol integration for JupyterLab (code navigation + hover suggestions + linters + autocompletion +..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,22,True,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-01-13 18:59:52.000000,2021-01-13 18:59:50.000000,46.0,104.0,167.0,685.0,1671.0,2021-01-06 22:02:19.000000,3.0.0,,18189.0,47.0,3.0,1.0,16.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2021-01-06 16:59:44.148000,2.0,18189.0,,,,,,,,
59,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,22,True,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000000,2021-01-12 21:57:51.825000,2020-12-14 09:10:30.000000,30.0,19.0,237.0,433.0,1170.0,2021-01-12 21:57:51.825000,3.0.3,,34462.0,68.0,9.0,9.0,11.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2021-01-12 21:57:51.825000,0.0,34462.0,,,,,,,,
60,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,22,True,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,2019-07-06 12:55:29.000000,2020-12-29 15:36:29.000000,2020-12-29 15:35:45.000000,30.0,19.0,52.0,399.0,315.0,2020-12-27 10:31:35.000000,0.8.1,,2375.0,23.0,75.0,75.0,9.0,https://pypi.org/project/ipycanvas,BSD-3-Clause,2020-12-19 10:31:06.000000,0.0,1387.0,https://anaconda.org/conda-forge/ipycanvas,2020-12-29 14:28:22.560000,15823.0,2.0,,,,,,,,,,,,,,,,,,
61,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,22,True,plotly/jupyter-dash,jupyter-dash,,https://github.com/plotly/jupyter-dash,2020-04-26 18:43:59.000000,2021-01-09 15:57:17.000000,2020-08-04 21:38:08.000000,73.0,22.0,11.0,396.0,116.0,2020-08-04 21:44:16.000000,0.3.1,58.0,6930.0,11.0,210.0,210.0,3.0,https://pypi.org/project/jupyter-dash,MIT,2020-08-04 21:44:16.000000,0.0,6923.0,,,,2.0,,,,,,,,,,,,,,,,,,
62,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,22,True,vega/ipyvega,vega,conda-forge/vega,https://github.com/vega/ipyvega,2015-08-04 03:22:47.000000,2021-01-11 12:24:54.000000,2021-01-11 12:24:51.000000,46.0,8.0,79.0,292.0,473.0,2020-05-15 23:40:02.000000,3.4.0,,12363.0,37.0,148.0,,9.0,https://pypi.org/project/vega,BSD-3-Clause,2020-05-15 23:40:02.000000,148.0,5552.0,https://anaconda.org/conda-forge/vega,2020-12-10 15:03:57.175000,374622.0,2.0,,,,,,,,,,,,,,,,,,
63,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,True,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-01-13 06:50:53.000000,2020-12-14 10:15:47.000000,143.0,53.0,71.0,139.0,162.0,2020-08-28 12:01:56.000000,1.3.2,,3503.0,9.0,68.0,61.0,28.0,https://pypi.org/project/jupyterhub-ldapauthenticator,BSD-3-Clause,2020-08-28 12:01:56.000000,7.0,2988.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,15966.0,1.0,,,,,,,,,,,,,,,,,,
64,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,22,True,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-01-08 07:13:23.000000,2021-01-08 07:12:27.000000,43.0,33.0,55.0,123.0,335.0,2020-08-01 12:38:50.000000,0.9.0,,4646.0,13.0,257.0,242.0,20.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2020-08-01 12:38:50.000000,15.0,3941.0,https://anaconda.org/conda-forge/nbgitpuller,2020-08-01 13:34:29.631000,13402.0,2.0,,,,,,,,,,,,,,,,,,
65,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,22,False,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,5.0,4.0,23.0,266.0,2021-01-04 10:18:03.000000,4.2.0,,10192.0,16.0,256.0,230.0,5.0,https://pypi.org/project/ipydatawidgets,BSD-3-Clause,2021-01-04 10:18:03.000000,26.0,8073.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,65715.0,2.0,,,,,,,,,,,,,,,,,,
66,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2020-12-11 17:46:35.000000,2020-12-11 17:46:27.000000,534.0,47.0,36.0,5330.0,607.0,2020-07-17 00:15:20.654000,5.10.1,,237.0,70.0,3.0,3.0,26.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-07-17 00:15:20.654000,,237.0,,,,,,,,
67,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,21,True,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2020-11-23 12:57:02.000000,2020-11-23 12:56:57.000000,231.0,37.0,652.0,2214.0,1877.0,2018-08-01 13:12:37.900000,0.0.5,,39.0,5.0,4.0,4.0,99.0,,MIT,,,,,,,1.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:12:37.900000,,39.0,,,,,,,,
68,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,True,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-01-02 20:14:50.367200,2020-10-17 12:25:15.000000,277.0,41.0,491.0,1395.0,572.0,2020-07-20 12:11:32.000000,1.1.1,,3806.0,15.0,,,38.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,24410.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-01-02 20:14:50.367200,35.0,286642.0,,,,,,,,IRkernel,,,,,
69,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2020-11-03 15:07:00.000000,2017-11-16 19:29:56.000000,83.0,37.0,29.0,750.0,264.0,2017-11-16 17:59:43.000000,1.5.1,,5083.0,26.0,127.0,107.0,7.0,https://pypi.org/project/notedown,BSD-2-Clause,2017-11-16 17:59:43.000000,20.0,4097.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,30569.0,2.0,,,,,,,,,,,,,,,,,,
70,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,21,False,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000000,2020-10-13 07:09:18.000000,2019-07-22 06:22:45.000000,141.0,63.0,135.0,696.0,1380.0,2019-07-21 08:49:48.715000,0.9.0,,9234.0,93.0,38.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2019-07-20 07:47:04.000000,37.0,3548.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940000,201155.0,2.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715000,,1115.0,,,,,,,,
71,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,21,True,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2020-09-28 04:37:49.000000,2020-08-23 17:51:13.000000,211.0,12.0,,663.0,1128.0,2018-11-12 20:46:34.000000,0.4.0,,6365.0,13.0,9.0,,101.0,https://pypi.org/project/toree,Apache-2.0,2020-08-01 16:46:23.000000,9.0,6365.0,,,,1.0,,,,,,,,,,,,,,,,,,
72,Stencila,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,21,True,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-01-13 04:39:48.000000,2021-01-06 15:25:43.000000,37.0,10.0,444.0,580.0,2660.0,2020-11-06 15:20:07.000000,0.34.3,1092.0,389.0,75.0,21.0,13.0,19.0,,Apache-2.0,,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16454.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059000,8.0,218.0,,,,,,,,
73,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-01-10 10:05:39.000000,2021-01-10 10:05:38.000000,32.0,14.0,104.0,384.0,321.0,2021-01-01 14:25:45.000000,1.4.0,,23187.0,43.0,2.0,,27.0,https://pypi.org/project/jupyterlab_code_formatter,MIT,2021-01-01 14:25:45.000000,2.0,10571.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2020-11-17 21:18:29.546000,,12616.0,,,,,,,,
74,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,21,True,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2020-12-11 01:50:40.000000,2020-04-30 08:50:34.000000,47.0,54.0,45.0,380.0,282.0,2020-04-30 08:53:17.000000,0.4.4,,9290.0,21.0,12.0,3.0,8.0,https://pypi.org/project/ipysheet,MIT,2020-04-30 08:53:17.000000,9.0,4500.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,26889.0,2.0,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,2020-04-30 08:49:24.146000,,3670.0,,,,,,,,
75,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,21,True,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2020-09-29 21:19:31.000000,2020-09-29 21:19:30.000000,99.0,12.0,149.0,331.0,537.0,2020-08-18 18:00:44.000000,2.4.3,73.0,13853.0,26.0,6.0,,36.0,https://pypi.org/project/jupyter-kernel-gateway,BSD-3-Clause,2020-08-18 17:56:44.000000,6.0,13851.0,,,,1.0,,,,,,,,,,,,,,,,,,
76,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,21,True,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2020-12-24 18:02:13.000000,2020-12-24 18:02:09.000000,24.0,51.0,1340.0,191.0,7486.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,408.0,408.0,33.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
77,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,21,True,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-01-14 08:37:08.032000,2021-01-12 16:02:07.000000,23.0,41.0,55.0,164.0,189.0,2021-01-12 16:12:52.000000,1.6.1,,7719.0,42.0,10.0,4.0,10.0,https://pypi.org/project/ipyvuetify,MIT,2021-01-12 16:12:52.000000,6.0,5891.0,https://anaconda.org/conda-forge/ipyvuetify,2021-01-14 08:37:08.032000,32921.0,2.0,,,,,,,,,,,,,,,,,,
78,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,21,True,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2020-10-29 20:16:45.000000,2020-10-29 20:16:43.000000,35.0,29.0,66.0,100.0,327.0,2020-09-21 17:37:11.000000,0.3.2,,13378.0,8.0,17.0,,21.0,https://pypi.org/project/jupyter_sphinx,BSD-3-Clause,2018-08-06 23:12:20.000000,17.0,13378.0,,,,2.0,,,,,,,,,,,,,,,,,,
79,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,21,False,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-01-08 17:12:04.800000,2021-01-08 16:02:09.000000,26.0,6.0,11.0,24.0,202.0,2021-01-08 16:02:18.000000,0.7.11,,10691.0,18.0,27.0,25.0,15.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-01-08 16:02:18.000000,2.0,10189.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-01-08 17:12:04.800000,4022.0,3.0,,,,,,,,,,,,,,,,,,
80,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,20,True,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2020-11-24 21:03:41.000000,2020-11-24 21:03:40.000000,607.0,125.0,158.0,4611.0,570.0,2020-05-22 17:48:59.000000,0.8.9,,260.0,29.0,1.0,,57.0,https://pypi.org/project/knowledge-repo,Apache-2.0,2020-05-22 17:48:59.000000,1.0,260.0,,,,3.0,,,,,,,,,,,,,,,,,,
